ISM_1,ISM_2,labels,filename
-9582.522072704856,2260.322227535745,bird,bird_4374
-12354.548513043195,2423.200458919804,chair,chair_5826
3036.049963915069,-1059.298709663258,bird,bird_3341
-6575.69424432214,-1889.696757285788,boat,boat_5544
-4632.341414356937,-7989.637664393138,chair,chair_4742
1200.2442905820064,-6790.493813338075,horse,horse_2910
-13364.33970862847,2255.5859037320706,bird,bird_556
10726.475513127794,5477.957980115769,boat,boat_6797
15971.943066492067,9171.166187477564,diningtable,diningtable_6423
2449.744383105169,-5685.909547439236,sheep,sheep_5586
-14787.09657607441,2120.8338197064045,dog,dog_6228
567.1259850727142,-2488.019480615321,boat,boat_436
12962.214635299424,5475.246054263183,boat,boat_7390
-9552.021426182795,2392.574398658985,horse,horse_254
-4630.931801824771,-3618.872999388757,diningtable,diningtable_4282
-8450.748916813323,1202.4858670448473,bird,bird_2901
15330.508810367626,6950.388811646816,dog,dog_164
-2220.5022810688824,421.8478115232065,horse,horse_136
-1255.591712737631,-7656.516046864081,sheep,sheep_601
-9764.790363631902,2033.4830336985751,horse,horse_4470
-621.7532209196307,2184.444399336663,boat,boat_2511
1225.442708056247,-2102.8237779508604,cow,cow_5722
-5103.117813657774,-236.73679854816086,horse,horse_474
9712.827115497734,1154.6721176574886,boat,boat_6099
2362.653753778888,2714.874798540433,boat,boat_1113
-5794.619200218584,-2878.01044965917,cow,cow_8565
-11209.175974107498,-1009.85116482644,chair_diningtable,chair_diningtable_686
-6207.238310903091,1829.840356149072,bird,bird_1369
3690.856873887877,-411.1008405659077,dog,dog_4592
-1667.5399852467172,1357.6145168613652,chair,chair_6816
-14735.769840248278,1082.2476458245746,chair_diningtable,chair_diningtable_6942
-11480.652716595148,2347.8822869698224,bird,bird_1371
8544.153409994957,5428.462617983011,boat,boat_488
13451.568089544024,-453.925038530202,boat,boat_1334
-10870.111495158017,-897.7227210932413,bird,bird_5829
7884.347766681038,-5281.93532648399,boat,boat_4978
9067.154001910554,5026.685805948519,boat,boat_3588
14538.860358118667,2653.109404831601,boat,boat_5714
-14476.699072387764,1199.4275812634187,diningtable,diningtable_413
8538.367875246706,-1663.2666937924616,boat,boat_1053
11322.71894676005,2767.943159342561,boat,boat_4951
-8719.246800673953,1004.5316316000227,chair,chair_7366
-10327.693705197447,62.71432926037531,chair,chair_6178
-10572.019383435674,-1094.5937082188084,boat,boat_4638
10633.249457086264,-624.3316426166292,boat,boat_4995
-5672.401682525507,334.9949631959327,diningtable,diningtable_7981
13953.678354829297,2127.5830659077906,boat,boat_8301
-8805.974288309977,2960.73562996797,diningtable,diningtable_3897
11672.696820174462,308.50772341964387,dog,dog_1406
14580.946415387649,10116.552207906421,boat,boat_1986
-1342.4311699672196,-2307.8119003443358,bird,bird_786
8129.065140675572,-6627.6574621684385,sheep,sheep_5882
-28.514376099837822,1965.893139333116,diningtable,diningtable_2058
12660.107323046892,-1662.6162425583655,boat,boat_2662
-3458.413073154848,-5967.577542640918,horse,horse_1855
17013.536323170716,12118.148198249566,diningtable,diningtable_6424
14005.227601034787,-2999.297628883243,horse,horse_7154
7474.213246488072,-5145.538526685594,horse,horse_5315
-9702.272499131202,-111.99674772493135,dog,dog_184
-14785.980473993674,2413.5157303762835,chair,chair_7564
5618.906776961089,-7513.545198992931,sheep,sheep_2409
660.125236199136,2156.290614128937,bird,bird_8144
10235.585896861045,1735.4824765701321,dog,dog_7539
3480.806144952455,-2187.9893816082104,boat,boat_3352
557.4476770101953,-7186.483032391853,cow,cow_5446
-15815.680771510677,1333.1111586765128,chair,chair_3801
1521.2766808976462,-901.8037561979539,horse,horse_7841
-11249.345144886953,1795.0707925892993,chair_diningtable,chair_diningtable_7346
11913.35094810956,-3354.3342393441585,horse,horse_7125
-5642.123009913786,-3415.942242505208,sheep,sheep_4185
-12849.15878502665,2142.7828766423063,diningtable,diningtable_5206
4983.847787467364,-27.158924383573915,train,train_1384
6466.645405507642,-7743.918231108516,horse,horse_4799
1733.7872059846304,-1104.0956357619175,boat,boat_247
4932.4735438635325,7243.638226086208,horse,horse_1682
1228.4978139609368,-5089.874978315727,chair,chair_1846
-5515.373720693886,2665.722573668422,dog,dog_2394
501.72054286448264,-1410.5758118403005,boat,boat_1176
1917.9202273933429,-2456.455090922461,sheep,sheep_609
-10771.114545561088,32.516195786733796,diningtable,diningtable_6624
-8756.172934240807,1281.7353826268475,chair,chair_3891
-8038.699967483882,1173.2997943628247,diningtable,diningtable_6467
-4386.922724093957,-2130.586064138541,cow,cow_1949
727.4523211035588,-10075.283534304945,train,train_3104
-11918.957286790232,1343.1721819291092,chair,chair_685
6447.862892322157,-2655.218698047112,boat,boat_7334
-5878.2629134555555,-5561.167118430366,sheep,sheep_3635
7305.428376557851,5931.763995542605,boat,boat_7629
-8031.57586281271,2496.444594545087,bird,bird_7763
12821.11963942756,-1481.928782496252,boat,boat_4830
-1135.9618845914551,-2668.7204613894432,horse,horse_4437
396.9547020989276,-4513.510560050977,boat,boat_4811
18828.037485627287,2361.734306436489,boat,boat_4562
11617.872150220157,-9153.270966021384,cow,cow_3946
6543.79677388545,1724.1681003575068,chair,chair_7970
8595.366724712494,7965.730498225931,sheep,sheep_4155
-527.8897355559868,-3021.003492358229,horse,horse_5356
3686.5275612264363,-876.6346792517525,boat,boat_5496
4255.699539930747,-3602.4937089816435,horse,horse_2442
2693.980753355075,-5257.5317865421885,horse,horse_7121
-3317.2605701385364,-482.8425039710432,dog,dog_6890
-11105.2487850508,2044.223311480713,horse,horse_4225
-14383.526818122784,1174.134805240665,chair_diningtable,chair_diningtable_712
13845.178542576057,154.7264817420734,train,train_3099
-4430.609830404434,-2677.485144719515,sheep,sheep_4193
-4300.8338804589,-891.2535099677409,dog,dog_2142
4583.647049045196,-1851.6079825215177,boat,boat_756
1548.928621390603,1020.2837061704352,boat,boat_1101
-2409.035114026367,3259.683615891597,train,train_7074
9616.907967405958,7303.241252496675,boat,boat_634
-584.7361223822835,203.0278143703101,boat,boat_6836
2219.553994923227,-8308.110988392405,boat,boat_4314
1108.5777077071232,1285.3154734621612,diningtable,diningtable_6511
-4290.7210925148165,-4978.489592768397,cow,cow_3053
6614.5333318585035,3584.2879831659748,cow,cow_8391
-10089.459068779846,3082.8243046547523,dog,dog_346
-94.62224393445022,2452.8632770505083,cow,cow_1320
-3517.082597886548,107.87984844347052,diningtable,diningtable_6437
2881.6626755012458,-7160.981755688665,boat,boat_4264
-432.9949637043261,-1733.6425315568883,bird,bird_2042
10497.649699532858,-960.0582522963954,horse,horse_7654
-13663.301205828991,2078.818622905062,chair_diningtable,chair_diningtable_4538
-4307.715070045109,2759.096896257376,dog,dog_7005
