PCA_1,PCA_2,labels,filename
1557.3939589276904,1927.1609044700103,chair_diningtable,chair_diningtable_7517
-5536.667858174882,919.468784110424,diningtable,diningtable_3798
-922.698356500052,-1926.487973540229,chair,chair_4742
-6382.184850425882,65.0228247565191,bird,bird_556
4396.320623035259,-92.54022020926467,sheep,sheep_535
182.22023038229923,-937.9374427304364,diningtable,diningtable_8539
-5080.837313084054,-332.7918851286877,chair,chair_8086
4965.9226661357725,1169.4099166438964,boat,boat_6797
-6104.458551275459,-491.0321889340828,chair,chair_5419
7276.060824468868,1730.4931282299285,diningtable,diningtable_6423
-5080.837313084054,-332.7918851286877,dog,dog_6228
-6524.4688280718665,-231.82718381995383,diningtable,diningtable_5153
-4303.5115791644575,-300.20079637621535,horse,horse_97
4234.570396110674,1132.601243580043,train,train_6397
-413.4984996188172,95.97473430905364,chair,chair_5298
-3826.290414504626,308.23722038014483,bird,bird_2901
-151.18540333351584,124.73114436174349,boat,boat_5585
-1174.4972901282447,403.9711394820088,horse,horse_136
-4087.2429572533947,-384.2859395136635,horse,horse_4470
3724.058601144351,-107.32304137923698,boat,boat_2678
-190.694291111001,1354.9494920755512,boat,boat_2511
3098.110941812773,-3845.8865034099495,boat,boat_6879
-1332.2320020293496,-87.71505182879027,cow,cow_8565
-5080.837313084054,-332.7918851286877,dog,dog_4486
3847.5684873322975,2293.4090573318067,boat,boat_4803
3677.4331263983104,-984.9694503340177,boat,boat_3173
-853.9210780500543,-1376.8000670392498,diningtable,diningtable_6430
4302.117443900282,1373.7620115830612,boat,boat_2597
4565.217363429171,-980.2804384039764,cow,cow_8204
1866.354959415248,-187.48445008210723,dog,dog_4592
449.07243871468233,186.44346014282291,bird,bird_5096
-4689.0451272828,15.018751954610956,horse,horse_800
-2286.1926676145354,902.4890137749692,chair,chair_7028
-4597.430902842784,284.8918309775364,dog,dog_5423
-6606.980063126124,-1271.375442299005,chair_diningtable,chair_diningtable_6942
999.5109096841506,877.6722279943652,diningtable,diningtable_2807
6070.354449769591,-1035.859289516714,boat,boat_1334
5240.4176360910105,-1915.1060817442278,boat,boat_6947
-982.2839439989048,626.0844382301153,sheep,sheep_5920
3075.431215235998,-930.3926148518054,boat,boat_4809
-329.009039780295,618.4222268397813,diningtable,diningtable_8061
3724.767628290805,254.80793200226563,diningtable,diningtable_4552
845.0825451287793,1225.5398378964035,diningtable,diningtable_6737
5103.624160643402,-1388.7988565341434,train,train_4388
4477.542276159561,644.0628451301441,boat,boat_4951
4634.090321973575,-2886.5972267877282,boat,boat_5378
-4356.790123774868,-255.1910635083761,chair,chair_6178
50.622170385704976,-862.8825498781157,chair,chair_8158
-1663.0987190533303,2159.684819952801,bird,bird_6503
-2232.5751302392346,352.77096038211687,horse,horse_7080
-2344.6735269744904,1267.6078552142005,diningtable,diningtable_7981
-3028.4981664980987,747.8093954850739,diningtable,diningtable_3897
5907.1808685405385,2996.1802930291424,boat,boat_1986
2068.477463275606,-1678.1925101648685,chair_diningtable,chair_diningtable_7164
1588.8865938302256,-280.0492467366115,horse,horse_8420
243.00222279457174,1796.8235230871462,diningtable,diningtable_2058
-940.0801736168352,-976.8803531722658,boat,boat_2629
-4307.885449687865,2421.4831865912297,chair_diningtable,chair_diningtable_578
8615.860055559233,4375.771683881624,diningtable,diningtable_6424
