ISM_1,ISM_2,labels,filename
67171.73988814309,13029.3883945896,Bluebell,Bluebell_295
-14881.845523743135,-9757.544725339541,Bluebell,Bluebell_281
32831.69455562152,853.3512327689128,Bluebell,Bluebell_256
94925.25004290813,6916.792611617499,Bluebell,Bluebell_242
-12086.236440383582,-22372.12890841396,Snowdrop,Snowdrop_116
30366.854878442373,-378.313891043177,Snowdrop,Snowdrop_102
-35228.743382389606,26940.403843868306,Tulip,Tulip_574
11880.19743607461,115925.68264151276,Sunflower,Sunflower_776
-41428.34985529439,35180.902167154396,Sunflower,Sunflower_762
-17673.924916353924,-23967.76279424071,Tulip,Tulip_602
-22405.04343342713,-6407.094959878511,Sunflower,Sunflower_789
-6233.9955080155105,-15396.574707344456,Tulip,Tulip_616
-14317.240101646634,-19064.643361500595,Tulip,Tulip_617
17856.152648070332,19498.84380845533,Tulip,Tulip_603
14072.188198630043,24477.757126907843,Sunflower,Sunflower_788
-3810.9611186991997,84151.16362422888,Sunflower,Sunflower_763
3388.388453228457,-11916.056055599956,Sunflower,Sunflower_777
-32592.951265118198,21529.69773631413,Tulip,Tulip_561
-61365.57841693067,-22072.10303516546,Tulip,Tulip_575
14835.458247157927,-24483.338205558844,Snowdrop,Snowdrop_103
17989.76877091306,-37234.413783651136,Snowdrop,Snowdrop_117
93645.8159871339,7931.961464838625,Bluebell,Bluebell_243
-16216.422994779361,-30816.19595012557,Bluebell,Bluebell_257
32921.568574159006,6182.246837927177,Bluebell,Bluebell_280
29875.41092691187,69.98288776281328,Bluebell,Bluebell_294
-10880.893571224944,-21252.860797975023,Bluebell,Bluebell_282
38085.310567795066,-3675.2097822521423,Bluebell,Bluebell_296
82578.69415476298,4672.252060150297,Bluebell,Bluebell_269
65256.782412893604,-4819.327738407851,Bluebell,Bluebell_241
-17277.617768073145,-18998.641894146,Tigerlilly,Tigerlilly_558
29896.530764359282,-3254.1676929596547,Bluebell,Bluebell_255
-18768.035869807933,-25981.488860691108,Snowdrop,Snowdrop_101
246.7102433556181,-23828.842079487596,Snowdrop,Snowdrop_115
-47431.79056792092,-32212.832348393986,Tulip,Tulip_588
-16878.656995179208,-18455.408277357757,Snowdrop,Snowdrop_129
-26263.680560749992,-2083.828002793757,Tulip,Tulip_563
2408.289981342709,-14148.358176000425,Tulip,Tulip_577
-46903.30704260701,80227.00831627987,Windflower,Windflower_1138
-56583.45390269642,40379.53386907311,Sunflower,Sunflower_749
-68551.57516526149,44664.707095177815,Sunflower,Sunflower_761
43047.56378662461,69981.06926460653,Sunflower,Sunflower_775
5602.475556816629,-30219.49539347783,Bluebell,Bluebell_309
48078.489308104035,9404.102286966658,Tulip,Tulip_615
68573.284642629,13252.812905786477,Tulip,Tulip_601
55290.27179835981,14566.727687040851,Tulip,Tulip_629
-8350.686162874019,-19461.80155458843,Bluebell,Bluebell_320
-13778.232727953668,14503.439068131316,Tulip,Tulip_628
-14660.08044957605,-21005.809138783017,Tulip,Tulip_600
-20216.183235842767,-20778.674454501983,Tulip,Tulip_614
6342.848268472502,-20421.121589913502,Bluebell,Bluebell_308
-55142.726085285525,26288.77596042729,Sunflower,Sunflower_774
-18734.41494815369,80919.82859022128,Sunflower,Sunflower_760
-29782.982236044678,44788.89254911315,Sunflower,Sunflower_748
-45611.53197494762,29802.19336234942,Windflower,Windflower_1139
-63734.085159674745,-26881.702036029394,Tulip,Tulip_576
-60703.13521219193,-20834.083438302867,Tulip,Tulip_562
13744.583996907308,-12084.935926252017,Snowdrop,Snowdrop_128
5800.7892673726865,1801.8911077382525,Tulip,Tulip_589
11370.368360596894,-18077.87541190441,Snowdrop,Snowdrop_114
14671.718354460603,-21180.273453428348,Snowdrop,Snowdrop_100
-7526.3004222192985,5221.136374200519,Tigerlilly,Tigerlilly_559
39649.63833378883,-14908.747858734661,Bluebell,Bluebell_254
109550.87741027834,3470.686729851916,Bluebell,Bluebell_268
-11169.813236758584,-21483.39742229028,Bluebell,Bluebell_297
14159.193159640765,-13053.56640172732,Bluebell,Bluebell_283
-15121.45655115463,-10309.443097446128,Bluebell,Bluebell_287
21254.52047511673,-22538.779300878632,Bluebell,Bluebell_293
-599.6271192345457,-26103.967947757617,Tigerlilly,Tigerlilly_549
94111.12558552364,7859.030907410228,Bluebell,Bluebell_244
53147.780935372764,-21515.494736777597,Bluebell,Bluebell_250
-47646.30574832032,-29982.48975124262,Bluebell,Bluebell_278
