GRP_1,GRP_2,labels,filename
34647.13990161604,10093.289711409489,radcliffe_camera,radcliffe_camera_000015
37259.163794937216,5137.559153427911,radcliffe_camera,radcliffe_camera_000029
31584.29244440982,5714.277899311383,all_souls,all_souls_000072
32240.015522023652,9800.610264751982,all_souls,all_souls_000066
10462.451491894173,28185.95203947132,radcliffe_camera,radcliffe_camera_000217
42655.858597866834,23525.23358670738,christ_church,christ_church_000451
46047.6378253919,25370.964854289887,bodleian,bodleian_000165
42884.460798881715,913.791116584008,radcliffe_camera,radcliffe_camera_000405
54535.21871329074,29635.30249332544,radcliffe_camera,radcliffe_camera_000439
27460.648257444936,10064.33692494457,oxford,oxford_001753
41320.30944242901,2294.872087847377,radcliffe_camera,radcliffe_camera_000161
39077.99745794959,19209.184277428765,oxford,oxford_000317
54170.085747048186,-1626.431134335586,oxford,oxford_002501
58405.893673158425,2917.569932020061,oxford,oxford_001752
20120.671982798263,26916.780272978467,radcliffe_camera,radcliffe_camera_000160
35645.690130472576,-13477.951041674467,magdalen,magdalen_000360
20094.020589286854,5569.167648342813,magdalen,magdalen_000374
36179.5735891099,-8720.428166330219,radcliffe_camera,radcliffe_camera_000362
45119.635250240666,749.195241780401,oxford,oxford_000699
41564.06617871781,-28571.31929806752,christ_church,christ_church_000450
61839.54039109156,15764.864474648384,all_souls,all_souls_000073
39090.93766325819,5971.034743221981,oxford,oxford_000262
28583.603969291544,12239.376198162005,radcliffe_camera,radcliffe_camera_000014
41238.158295144436,18965.659428224517,radcliffe_camera,radcliffe_camera_000016
44524.116338001775,8240.531455613755,bodleian,bodleian_000364
36959.21666178192,2529.089725851253,magdalen,magdalen_000014
38413.05889393586,20406.070649314883,all_souls,all_souls_000065
47840.55812683525,5134.747829067595,magdalen,magdalen_000000
70375.56030256403,20648.3705797988,oxford,oxford_003543
28662.854903676784,-11924.317852935224,radcliffe_camera,radcliffe_camera_000566
32536.632354522277,-22026.79517098304,christ_church,christ_church_000308
46448.25310290037,6221.551612578122,magdalen,magdalen_000941
343.62805679639024,-17351.68198305936,oxford,oxford_002891
52958.40922318149,-2490.825132727651,radcliffe_camera,radcliffe_camera_000228
31025.201612183886,6818.97776739646,all_souls,all_souls_000105
