ISM_1,ISM_2,labels,filename
26358.355725129208,-11161.728378378113,radcliffe_camera,radcliffe_camera_000015
45542.09913810519,-15351.299384357531,radcliffe_camera,radcliffe_camera_000029
35926.08858007001,3357.426589820562,all_souls,all_souls_000072
-11079.400798915325,38364.277575611166,all_souls,all_souls_000066
-24054.089618849503,-30619.736179906373,radcliffe_camera,radcliffe_camera_000217
-4346.261195837624,-6672.117009976047,christ_church,christ_church_000451
-26801.71676621,20437.49678834905,bodleian,bodleian_000165
-778.2927665804957,-22475.785857178038,radcliffe_camera,radcliffe_camera_000405
-33692.612290623634,-32321.641611391115,radcliffe_camera,radcliffe_camera_000439
12541.500112245249,-4958.755220758012,oxford,oxford_001753
-19943.14883237849,-21846.239914189344,radcliffe_camera,radcliffe_camera_000161
-2214.5377244249426,26391.620624886666,oxford,oxford_000317
-18498.72475464195,-24737.065707982303,oxford,oxford_002501
14761.840453136067,40400.72355396376,oxford,oxford_001752
56998.69483118207,10748.070774712243,radcliffe_camera,radcliffe_camera_000160
-21319.87731107507,-15529.16186368438,magdalen,magdalen_000360
62938.57901026223,-22618.645000623277,magdalen,magdalen_000374
5078.458147710051,-30985.541002539263,radcliffe_camera,radcliffe_camera_000362
2323.951240611756,-26686.54995348745,oxford,oxford_000699
2054.2916151237987,-31810.724031954913,christ_church,christ_church_000450
-7253.991651507396,45770.709847915656,all_souls,all_souls_000073
-13725.529759058874,32796.9507059074,oxford,oxford_000262
-39770.861222713254,-12716.912952935842,radcliffe_camera,radcliffe_camera_000014
41735.951904627414,-18334.145065192664,radcliffe_camera,radcliffe_camera_000016
1118.4450930878338,26916.296879279635,bodleian,bodleian_000364
36606.262978385086,-21175.49351059657,magdalen,magdalen_000014
-7992.689681565534,39367.37354322559,all_souls,all_souls_000065
-7908.170141078196,10208.562906747991,magdalen,magdalen_000000
15600.428644974383,2963.136471838157,oxford,oxford_003543
28304.350001273946,-14179.781294547187,radcliffe_camera,radcliffe_camera_000566
11236.000147767942,-23657.66530314821,christ_church,christ_church_000308
-14436.816220563791,3858.852589045509,magdalen,magdalen_000941
74011.75254150758,-17980.73569741617,oxford,oxford_002891
6526.511127566707,-935.4023952239844,radcliffe_camera,radcliffe_camera_000228
-2914.768098112848,523.1283794411969,all_souls,all_souls_000105
-27644.552557425268,-11361.926580463334,radcliffe_camera,radcliffe_camera_000412
-33162.00125412582,2010.5783407184156,radcliffe_camera,radcliffe_camera_000406
-28575.3758893144,1112.3440421235018,oxford,oxford_002715
16523.864306915468,-23855.82203770978,christ_church,christ_church_000532
-15763.714230126467,17522.753196169306,magdalen,magdalen_000809
-29508.351106102036,-28946.203393192773,oxford,oxford_002701
-532.1556113759494,21016.97168709197,christ_church,christ_church_000903
48682.07243023544,15137.152630070226,radcliffe_camera,radcliffe_camera_000176
-9122.212392711264,-22770.759358113304,christ_church,christ_church_000718
44365.87789216585,-23208.90611858703,oxford,oxford_002503
-6430.730749136075,-21145.014922783696,christ_church,christ_church_000724
30958.62984939284,-7439.515998410691,radcliffe_camera,radcliffe_camera_000163
-1097.5385840069246,1231.9098806771033,radcliffe_camera,radcliffe_camera_000349
24126.164976698896,5231.3550737992855,radcliffe_camera,radcliffe_camera_000361
-9469.105770632132,30229.759348923984,oxford,oxford_000705
-2161.6272066431934,-22127.05774462772,christ_church,christ_church_000447
-46836.634225850525,-18234.3197590046,bodleian,bodleian_000167
-19201.08559990387,-25654.825302512192,oxford,oxford_002890
-31905.123579359508,9598.763952735482,radcliffe_camera,radcliffe_camera_000201
22687.669876402328,-17596.790627994968,magdalen,magdalen_000001
-1774.6129233379904,20698.10001113788,all_souls,all_souls_000064
62412.57813353898,-21132.589872467364,bodleian,bodleian_000198
15338.143441992466,-3970.9764764771962,christ_church,christ_church_000645
25060.53184796918,3619.5576133948107,oxford,oxford_002338
8716.799886351913,41500.940166033564,oxford,oxford_001806
