UMAP_1,UMAP_2,labels,filename
4.207939,-1.5739319,lotus,lotus_0018
12.939937,6.1027045,sunflower,sunflower_0085
10.346368,-6.5138664,lotus,lotus_0024
-4.047004,4.651701,lotus,lotus_0030
-1.1657959999999998,19.554117,joshua_tree,joshua_tree_0037
-1.4226903999999998,19.809141,joshua_tree,joshua_tree_0023
-11.220142,3.0872827000000003,sunflower,sunflower_0046
-9.037615,6.7975583,sunflower,sunflower_0052
-5.408449,4.863085,bonsai,bonsai_0029
-0.9795024,-5.487604,bonsai,bonsai_0015
0.74423254,13.525579,bonsai,bonsai_0001
10.025591,6.9608300000000005,bonsai,bonsai_0028
3.018886,3.9665184,sunflower,sunflower_0053
0.43648124,-5.955524,sunflower,sunflower_0047
0.105382,1.9680711,joshua_tree,joshua_tree_0022
-1.0951556999999998,19.482805,joshua_tree,joshua_tree_0036
-9.926725,11.997368,sunflower,sunflower_0084
7.45447,7.514403,lotus,lotus_0019
-11.404513,13.093067,strawberry,strawberry_0017
0.87762785,13.790684,strawberry,strawberry_0029
-10.824484,12.38846,strawberry,strawberry_0015
8.236289999999999,13.550707,lotus,lotus_0033
5.401434,-1.0106899,lotus,lotus_0027
-5.8223367,5.7659407,joshua_tree,joshua_tree_0020
0.27819082,14.45829,bonsai,bonsai_0002
14.623694,8.912096,bonsai,bonsai_0003
-10.879583,11.790129,joshua_tree,joshua_tree_0009
6.718014,1.2844863000000002,sunflower,sunflower_0044
-9.568188,12.52193,sunflower,sunflower_0050
7.2219152,11.30828,joshua_tree,joshua_tree_0035
2.1422367,-3.89966,sunflower,sunflower_0078
1.6515281000000002,6.940595599999999,joshua_tree,joshua_tree_0021
5.4461656,-0.8092052,lotus,lotus_0026
2.1811445,-8.570307000000001,strawberry,strawberry_0028
3.2143314,3.9565213,strawberry,strawberry_0004
4.0707580000000005,-1.326144,lotus,lotus_0036
11.922289,8.324914,joshua_tree,joshua_tree_0019
11.010132,11.417321,sunflower,sunflower_0054
11.373228999999998,8.613205,sunflower,sunflower_0040
0.3812157,-6.152259,sunflower,sunflower_0068
14.792107,9.047235,joshua_tree,joshua_tree_0031
-9.678098,10.912803,bonsai,bonsai_0007
10.683293,-6.311923,bonsai,bonsai_0013
8.18299,-11.251748,bonsai,bonsai_0006
-10.394,11.35502,joshua_tree,joshua_tree_0030
0.24873902,14.073168,joshua_tree,joshua_tree_0024
12.212721,9.867057,sunflower,sunflower_0041
19.124218,1.8694686000000005,sunflower,sunflower_0055
