MDS_1,MDS_2,labels,filename
-10683.83497391346,11584.963516780725,motorbike,motorbike_0360
13723.687330459112,-9580.921412055386,ketch,ketch_0054
-1191.1333236640166,19103.329819220045,motorbike,motorbike_0561
19395.39820576321,2926.711279465373,airplane,airplane_0494
49.174035910341644,9329.992161161701,airplane,airplane_0395
-18608.258798012408,-5883.573990987725,motorbike,motorbike_0595
-6994.84811180274,-7060.251165671572,airplane,airplane_0093
2339.081781236633,7563.984054851681,airplane,airplane_0266
-8224.514083793325,-4148.585139209699,airplane,airplane_0423
-5127.237465042474,3155.428795853282,motorbike,motorbike_0233
9037.906956735053,22346.34482437405,motorbike,motorbike_0089
-211.2954702593793,-15741.033842334426,motorbike,motorbike_0390
-2694.4877903806705,22881.344039573207,motorbike,motorbike_0636
6818.152987849778,-1909.5032969361496,ferry,ferry_0041
3975.168194094869,8631.499495874885,airplane,airplane_0226
3471.965232840584,6240.839518260367,helicopter,helicopter_0022
8899.280684192785,1172.3924688393774,airplane,airplane_0526
26232.18544674274,2939.5095846326044,airplane,airplane_0240
718.0129223613942,-3290.4134773994188,helicopter,helicopter_0028
12099.946028689325,5721.073261519788,car,car_0054
-1423.1157665816784,225.018139902461,airplane,airplane_0766
-7371.056486575409,3742.475598198135,motorbike,motorbike_0121
14463.94474743319,-1607.8603350494361,car,car_0063
-11894.815219710703,8700.612008786557,motorbike,motorbike_0631
17546.82004897867,-2742.212551407531,airplane,airplane_0388
7238.329302164597,10732.336025416487,airplane,airplane_0337
9170.114240200171,-3069.063052596741,airplane,airplane_0263
14471.173661328585,-931.6997978926372,airplane,airplane_0295
-5900.193838659652,-12442.554648402926,motorbike,motorbike_0395
-11122.827142713651,3500.2617521267857,motorbike,motorbike_0746
5597.3690639059805,-20943.2965573605,motorbike,motorbike_0738
-14571.347082820344,-4392.280620596161,motorbike,motorbike_0557
5299.286848318407,-2991.3810968272533,airplane,airplane_0573
7.181732417614231,-17705.548085963383,motorbike,motorbike_0221
