SE_1,SE_2,labels,filename
0.010119846250155636,0.015448621189279203,motorbike,motorbike_0360
-0.009383930085181073,-0.0005433685596689659,ketch,ketch_0054
-0.005658395780749285,-8.70595069439583e-05,motorbike,motorbike_0561
-0.010169648716188213,-5.29093450260296e-05,airplane,airplane_0494
-0.006152485296848538,-0.00013451219639828502,airplane,airplane_0395
0.014978867710654525,-0.013491997872799718,motorbike,motorbike_0595
0.00758563442151707,0.005570441786857358,airplane,airplane_0093
-0.00593572164249996,0.0005888861442309481,airplane,airplane_0266
0.0017928871344193254,-0.003861180388652497,airplane,airplane_0423
-0.0020471362096871415,-0.0013920585541629465,motorbike,motorbike_0233
-0.003220182379274189,0.004285067054841978,motorbike,motorbike_0089
0.011881045657537332,0.02648937659185444,motorbike,motorbike_0390
0.016641610708928983,0.045694377484465885,motorbike,motorbike_0636
-0.007979072814273392,-0.0004512917889381858,ferry,ferry_0041
-0.0073185452465959625,-7.079378321687188e-05,airplane,airplane_0226
-0.008183190861679568,-0.00038811676825421614,helicopter,helicopter_0022
-0.008823554206266494,2.628653971935906e-05,airplane,airplane_0526
-0.010524149750887463,-1.3107504731138585e-05,airplane,airplane_0240
-0.0046797948992678435,-0.00132704069519428,helicopter,helicopter_0028
-0.009448750725822607,-0.0002041483173691913,car,car_0054
-0.004153524525288993,0.00015429451894945776,airplane,airplane_0766
0.0019036082507730239,0.003143701180796141,motorbike,motorbike_0121
-0.00949413893243994,-0.00020108937523369806,car,car_0063
0.009627188100948836,0.010827576527973823,motorbike,motorbike_0631
-0.008050504279710926,-0.0001269586411029051,airplane,airplane_0388
-0.007118311747035278,0.0009638187612396604,airplane,airplane_0337
-0.00881697238315908,-0.00036567769217403376,airplane,airplane_0263
-0.009953909862110524,-0.00028685173179636604,airplane,airplane_0295
0.010039373420207814,0.014673462281309413,motorbike,motorbike_0395
0.009800796646464991,0.008973105142845335,motorbike,motorbike_0746
0.016307953562236382,0.044340061639320506,motorbike,motorbike_0738
0.011211226986034556,-0.009783088996167722,motorbike,motorbike_0557
-0.0062540273594045605,-7.923894871051438e-05,airplane,airplane_0573
0.011896808771083112,0.02639596137789476,motorbike,motorbike_0221
0.009564544829055431,0.0038463406815274393,motorbike,motorbike_0648
-0.006664560954385798,0.00034160910097237856,airplane,airplane_0625
0.015230465707481647,-0.013507979009952709,motorbike,motorbike_0784
0.009800429979435178,0.00722368424549785,motorbike,motorbike_0520
-0.009803077122456743,-0.00016347200396049074,car,car_0075
-0.005508076753592511,-0.0006852750739855256,airplane,airplane_0438
-0.009504507336682184,-0.00020603656182729832,car,car_0100
0.012293529555369508,-0.010778315983946293,motorbike,motorbike_0305
0.008108601833940793,0.008631721640996296,airplane,airplane_0034
-0.00935214747873866,-0.0002207742886874332,car,car_0021
-0.009310927277537757,-0.000259692221634103,airplane,airplane_0489
0.010235660879916968,0.017715234744956728,motorbike,motorbike_0186
0.009945555157645941,0.012783597078157913,motorbike,motorbike_0681
-0.007527033436120242,-0.00018342115364760345,airplane,airplane_0318
-0.004877242644616107,0.0007841092904386597,motorbike,motorbike_0205
-0.009383278564973995,-0.0002180449174292849,motorbike,motorbike_0193
-0.009319377605575128,0.0001292477615745444,airplane,airplane_0453
0.009851118275067652,0.009431090033894949,motorbike,motorbike_0634
-0.0047300773117308,0.00039306469055626353,airplane,airplane_0152
-0.008093542745837956,-0.00015511889158993848,airplane,airplane_0786
-0.008179727399203888,-0.00038549862572192763,ferry,ferry_0046
-0.009814167630871387,-0.0003246850386854581,helicopter,helicopter_0013
-0.01013031908795102,-0.00043955938109273794,ketch,ketch_0091
0.015139791352732787,-0.013546494925237976,motorbike,motorbike_0023
-0.0058085953950747435,-0.00028828136896011684,airplane,airplane_0457
0.012397735727097216,-0.008111941156789518,motorbike,motorbike_0538
-0.008684704781230613,0.00031998051761308654,airplane,airplane_0469
-0.00546977707927615,-0.0005547527437695845,airplane,airplane_0598
0.002573497673012516,-0.003615894767983692,ketch,ketch_0048
-0.006080294607688241,0.00022830803226862138,airplane,airplane_0365
0.004887321918896158,-0.005316627773878613,helicopter,helicopter_0084
-0.00710606828911619,-9.562075582865752e-05,airplane,airplane_0487
-0.009565888703467891,-0.000153284870774768,car,car_0099
0.011220053709929716,-0.009508666836632448,airplane,airplane_0206
-0.004999981271631887,-0.0010973021949861562,airplane,airplane_0646
-0.006595023140472182,0.0004590368012083119,airplane,airplane_0042
-0.003361451467215249,-0.0004038697381428039,airplane,airplane_0692
0.00971596148260873,0.010084385652373679,motorbike,motorbike_0668
-0.004326564817804759,4.513344021418474e-05,airplane,airplane_0776
-0.008897753406628298,8.139258923490238e-05,car,car_0108
-0.008615269759477684,0.0005013426981654843,motorbike,motorbike_0056
-0.003069027678148704,0.004417988159283231,motorbike,motorbike_0095
-0.003908738995358768,-0.0015879961516244835,airplane,airplane_0607
0.009868622600053176,0.009799434475671331,motorbike,motorbike_0574
-0.005781484072499453,0.0009441205064670194,motorbike,motorbike_0226
-0.0057521845557461935,0.002088792841206416,airplane,airplane_0454
-0.00729994853165269,0.0007727799009673121,motorbike,motorbike_0622
-0.0045507049433935465,-0.0012204261818294607,helicopter,helicopter_0041
-0.00772017109155191,3.351825071717078e-05,airplane,airplane_0636
-0.006674444684184362,0.0003819641884552093,ferry,ferry_0049
0.009994445577135072,0.01396718892977868,motorbike,motorbike_0288
0.01140581356462435,0.02406287704588338,motorbike,motorbike_0316
-0.00866982209786096,0.00029587919682603976,motorbike,motorbike_0050
-0.00403276309738441,0.0018580795681637308,airplane,airplane_0157
0.009988500376397062,0.010972509645174662,motorbike,motorbike_0706
-0.007387089347050669,0.0004978049579916706,airplane,airplane_0551
-0.00809275563047495,-0.0003999001418275588,airplane,airplane_0638
-0.007346426232324199,-2.3327817895634312e-05,airplane,airplane_0699
0.009781214465340684,0.00813894292762132,motorbike,motorbike_0510
0.004045429891492851,-0.004529643383885999,airplane,airplane_0002
0.010044335141347584,0.014526972161843925,motorbike,motorbike_0296
-0.003795284382236087,-0.0010765188839280712,helicopter,helicopter_0071
0.006909817328511895,0.001967319551995528,motorbike,motorbike_0207
0.014564047009483822,-0.013112095932185382,motorbike,motorbike_0577
-0.0003442266584374032,-0.0016139824399539488,motorbike,motorbike_0310
-0.006573959001426336,0.0006082906446513089,airplane,airplane_0160
-0.005047234235827165,0.0008941179345099855,airplane,airplane_0138
0.014143590468738174,-0.012082576459611541,motorbike,motorbike_0047
-0.009239805176568288,-0.00021803727001983941,car,car_0024
-0.0022015939924766308,-0.002302511628855755,ketch,ketch_0094
-0.008722246787480688,0.00020685980997265426,airplane,airplane_0364
0.010058803628252656,-0.008860679770772938,helicopter,helicopter_0023
0.0005248468444425974,0.007195090172746689,motorbike,motorbike_0271
-0.010378016253591322,-4.606795614079194e-06,helicopter,helicopter_0050
-0.010025979700813743,-0.0004243200974201709,airplane,airplane_0678
0.009560170645338656,0.00707502632725406,motorbike,motorbike_0611
-0.008267009223388267,0.0005179673040418206,car,car_0026
0.012257657450128679,0.0281727064779338,motorbike,motorbike_0403
-0.008506588122744768,0.0001437718515968546,airplane,airplane_0412
-0.007801392957463269,0.0007122225301744393,motorbike,motorbike_0163
0.01416880928042364,-0.012671298558469771,airplane,airplane_0184
0.0097706268683144,0.008368919722777491,motorbike,motorbike_0750
0.015143212021043571,-0.013066018554565956,motorbike,motorbike_0025
-0.006784383804852019,-0.00032907817282495824,airplane,airplane_0642
0.0153630740264896,-0.013838759731259512,motorbike,motorbike_0020
0.0037049014945393093,0.00025691532069949536,airplane,airplane_0108
0.015072816933540876,-0.013492735376411085,motorbike,motorbike_0400
0.010521514775233548,0.018755951961610288,motorbike,motorbike_0688
0.01304999562684234,-0.010790087643383423,airplane,airplane_0041
-0.009223173116657123,-0.00025885545412097016,helicopter,helicopter_0011
0.014563541921432725,-0.012436146757631066,motorbike,motorbike_0547
-0.010554533302936604,-2.398791467564072e-05,airplane,airplane_0495
0.009881557440961196,0.014501279838495909,motorbike,motorbike_0713
0.014738228138639816,-0.012792575552902622,motorbike,motorbike_0587
0.007370340872113506,-0.005824603800013111,ketch,ketch_0092
0.013199367179405706,-0.01100999805908165,airplane,airplane_0009
-0.009157501088615124,-0.00023549180611989151,airplane,airplane_0321
-0.005184841815117534,-0.00109515875849755,motorbike,motorbike_0389
-0.009342491039560405,-0.00020008090947489852,car,car_0069
-0.007718541350109767,-0.00011775951708355494,airplane,airplane_0368
-0.010735165327648628,-2.2476545773629808e-05,motorbike,motorbike_0206
-0.009877800129696041,-0.00033843575485139,ketch,ketch_0035
0.0036726321340504217,-0.004161654263765793,airplane,airplane_0065
0.004096555020024328,-0.004703557222519092,helicopter,helicopter_0024
0.001473125055347584,0.007542628052380139,motorbike,motorbike_0195
0.01359494956603702,-0.010351714712816052,airplane,airplane_0037
-0.009097730821449792,-0.00026147684967309264,airplane,airplane_0325
-0.0064297297041148406,5.425135926687575e-05,airplane,airplane_0581
-0.0076541803116744606,1.005116218764456e-05,airplane,airplane_0533
-0.007976251908026439,0.000398796258227713,motorbike,motorbike_0381
0.014820596090831094,-0.012784837226252252,motorbike,motorbike_0427
-0.0052381538878646106,0.0005515412640090068,motorbike,motorbike_0302
-0.005580897384868414,-0.00019438556274720681,airplane,airplane_0155
-0.00509025966641985,-0.0009373949072725409,airplane,airplane_0609
0.016047881762586997,0.043285393689248934,motorbike,motorbike_0727
-0.009610022173347872,-0.0001720089749821878,airplane,airplane_0733
-0.007885780916544505,0.0006988210085264835,airplane,airplane_0455
-0.005911572894561215,6.716016232649673e-05,airplane,airplane_0764
-0.008398222912900665,0.0005567515651327176,car,car_0031
-0.0043947519378592795,-0.0002755474087461582,motorbike,motorbike_0684
0.012567972932311487,-0.010164001616850486,motorbike,motorbike_0562
0.014948171183352909,-0.013328795455511293,motorbike,motorbike_0546
-0.009027025282655893,-0.0005489088706177021,airplane,airplane_0323
-0.00806362627612492,0.0006400768166063003,airplane,airplane_0493
-0.007257193619218152,7.239044214245197e-05,airplane,airplane_0787
-0.007990049575508971,-5.174006383882731e-05,airplane,airplane_0342
0.015060028496373513,-0.013333036417907151,motorbike,motorbike_0695
-0.006313126458914419,-0.0006058556007633767,airplane,airplane_0629
-0.004192515618686375,-0.0015693865086972036,ketch,ketch_0049
-0.00631905031122489,0.0006320700473304683,motorbike,motorbike_0270
-0.007271159705209189,-7.412402932774092e-05,motorbike,motorbike_0357
0.014026908909903808,-0.01245949754134651,motorbike,motorbike_0689
0.009830637652410252,0.011226007749710177,motorbike,motorbike_0674
0.010644799747067887,-0.0020972018205181304,motorbike,motorbike_0639
-0.009640916728907037,-0.00042517301172786563,ketch,ketch_0071
-0.008401335579216702,-0.00025261070007086007,airplane,airplane_0790
0.009491775284634402,0.0064350278440084745,motorbike,motorbike_0625
-0.008094722952149289,0.0005559984959201652,airplane,airplane_0182
0.013568528651317177,-0.01160379113308638,motorbike,motorbike_0790
0.009957640122229086,0.013086401513537528,motorbike,motorbike_0396
-0.009297648467156234,-0.000206943253211328,car,car_0098
0.009210108271582373,0.0037910792148502436,motorbike,motorbike_0361
0.003938114233835111,0.00746897025827736,motorbike,motorbike_0142
-0.002128652668564181,-0.0009187347215921787,airplane,airplane_0139
-0.004434182632535817,6.913933911484367e-06,airplane,airplane_0559
