TSNE_1,TSNE_2,labels,filename
-33.66238,49.636757,motorbike,motorbike_0360
-47.166245,-2.5785742000000003,ketch,ketch_0054
-5.378576,-12.778789,motorbike,motorbike_0561
-24.459660999999997,-54.823696,airplane,airplane_0494
-1.0541873,-2.4025447,airplane,airplane_0395
52.777264,27.660372,motorbike,motorbike_0595
-1.936841,36.058673999999996,airplane,airplane_0093
37.79797,-22.035522,airplane,airplane_0266
2.2591636000000004,16.213844,airplane,airplane_0423
12.923313,8.702053999999999,motorbike,motorbike_0233
-34.243815999999995,23.011460999999997,motorbike,motorbike_0089
-38.96375,45.28698,motorbike,motorbike_0390
-50.23336,34.87246,motorbike,motorbike_0636
-27.913223,-9.800865,ferry,ferry_0041
12.457346000000001,-32.462353,airplane,airplane_0226
-27.791636999999998,-21.502610999999998,helicopter,helicopter_0022
-13.470157999999998,-44.5476,airplane,airplane_0526
-20.893265,-60.11506,airplane,airplane_0240
-18.788671,-0.6518368,helicopter,helicopter_0028
-28.017735,-34.44647,car,car_0054
28.164587,-11.724115,airplane,airplane_0766
-9.898563000000001,33.936873999999996,motorbike,motorbike_0121
-41.615902,-34.736473,car,car_0063
-14.906267999999999,51.432796,motorbike,motorbike_0631
10.857896,-26.419363,airplane,airplane_0388
27.967613,-51.557426,airplane,airplane_0337
-35.041218,-14.846507,airplane,airplane_0263
-42.607459999999996,-15.985554,airplane,airplane_0295
-22.686735000000002,58.750664,motorbike,motorbike_0395
-10.099146000000001,54.338005,motorbike,motorbike_0746
-52.57256999999999,38.526882,motorbike,motorbike_0738
35.048140000000004,29.648590000000002,motorbike,motorbike_0557
2.4329126,-13.747793,airplane,airplane_0573
-38.889317,48.607859999999995,motorbike,motorbike_0221
-2.854244,55.878997999999996,motorbike,motorbike_0648
29.277759999999997,-33.808956,airplane,airplane_0625
47.919853,60.213303,motorbike,motorbike_0784
-7.107360400000001,55.398075,motorbike,motorbike_0520
-38.755866999999995,-49.046307,car,car_0075
5.876604,-17.111176,airplane,airplane_0438
-38.958904,-29.870226000000002,car,car_0100
36.457058,31.023958,motorbike,motorbike_0305
-17.233852,50.4433,airplane,airplane_0034
-32.970882,-33.442844,car,car_0021
-10.942938,-30.355513000000002,airplane,airplane_0489
-32.76477,47.916126,motorbike,motorbike_0186
-22.679554,60.898430000000005,motorbike,motorbike_0681
9.919092,-33.412434000000005,airplane,airplane_0318
0.93064696,-0.48607263,motorbike,motorbike_0205
-38.430409999999995,-37.528729999999996,motorbike,motorbike_0193
-4.243908,-64.53343000000001,airplane,airplane_0453
-8.899836,63.683746,motorbike,motorbike_0634
33.696888,-8.895546000000001,airplane,airplane_0152
10.340073,-26.627983,airplane,airplane_0786
-28.944066999999997,-20.718044,ferry,ferry_0046
-41.006805,-14.050813,helicopter,helicopter_0013
-52.839558,-6.9528503,ketch,ketch_0091
55.651672,33.777718,motorbike,motorbike_0023
-1.3520905,-10.218971,airplane,airplane_0457
17.298551999999997,52.079113,motorbike,motorbike_0538
10.372630000000001,-61.794765000000005,airplane,airplane_0469
5.817669,-16.940228,airplane,airplane_0598
-0.74779356,24.485504000000002,ketch,ketch_0048
17.776701,-15.588153,airplane,airplane_0365
20.389164,19.829487,helicopter,helicopter_0084
11.875430999999999,-32.776993,airplane,airplane_0487
-30.796529999999997,-43.806774,car,car_0099
32.738007,33.215317,airplane,airplane_0206
0.43365037,-20.011375,airplane,airplane_0646
33.498775,-35.22422,airplane,airplane_0042
16.974392,-4.3520875,airplane,airplane_0692
-12.982413000000001,61.43721,motorbike,motorbike_0668
24.123151999999997,-11.096680000000001,airplane,airplane_0776
-17.523191,-44.160458,car,car_0108
45.35725,-47.25745,motorbike,motorbike_0056
-33.81412,24.26724,motorbike,motorbike_0095
7.9474483,0.48150542,airplane,airplane_0607
-11.322902000000001,58.555916,motorbike,motorbike_0574
44.187595,-30.408556,motorbike,motorbike_0226
29.896982,-53.47016,airplane,airplane_0454
45.195923,-34.2967,motorbike,motorbike_0622
-20.150593,-3.1397545,helicopter,helicopter_0041
17.870058,-27.851359999999996,airplane,airplane_0636
-10.327759,-48.758324,ferry,ferry_0049
-20.719427,58.7661,motorbike,motorbike_0288
-37.457005,47.521167999999996,motorbike,motorbike_0316
-8.011375,-65.2818,motorbike,motorbike_0050
38.616859999999996,-27.310999,airplane,airplane_0157
-21.39309,65.03126999999999,motorbike,motorbike_0706
30.92857,-40.783844,airplane,airplane_0551
-0.43248934,-24.975872,airplane,airplane_0638
21.573013,-25.044949,airplane,airplane_0699
-11.475403,63.815006000000004,motorbike,motorbike_0510
16.096348000000003,21.77768,airplane,airplane_0002
-22.484057999999997,59.731,motorbike,motorbike_0296
