PCA_1,PCA_2,labels,filename
-5784.735849183064,9487.818534230746,motorbike,motorbike_0360
9301.559800813142,-6688.275150306082,ketch,ketch_0054
2347.365053771863,-975.8877051710833,motorbike,motorbike_0561
17087.975189660414,-1946.7040412054525,airplane,airplane_0494
2349.042800787036,277.974176187307,airplane,airplane_0395
-17570.52309937839,-4151.589888740321,motorbike,motorbike_0595
-6763.8999341769495,3535.294526911001,airplane,airplane_0093
4410.402353430779,4128.621888207875,airplane,airplane_0266
-8327.726188368892,-3237.050639051841,airplane,airplane_0423
-3612.830759249797,-1398.142366215105,motorbike,motorbike_0233
12799.632831819485,12806.401156876484,motorbike,motorbike_0089
-1213.7885403478992,15046.864718704555,motorbike,motorbike_0390
4538.0045754117355,21168.691904881867,motorbike,motorbike_0636
5447.706579135235,-5003.648584408682,ferry,ferry_0041
5501.215567718814,1321.9361097552369,airplane,airplane_0226
4117.861685545577,-3335.7546881783787,helicopter,helicopter_0022
8248.069033001708,-1272.1426490882052,airplane,airplane_0526
22076.55115667092,407.742402371296,airplane,airplane_0240
108.39962818375696,-6292.6335123823155,helicopter,helicopter_0028
9608.372750669369,-2081.1841690890687,car,car_0054
-988.4160013144119,-1245.9202095980734,airplane,airplane_0766
-5647.505163663066,3121.5492800074144,motorbike,motorbike_0121
10352.773132366663,-4446.186544947971,car,car_0063
-7795.666357374331,7842.71112287393,motorbike,motorbike_0631
13766.809471630637,-972.1461757443479,airplane,airplane_0388
8828.427726963171,4905.516943082155,airplane,airplane_0337
7173.167110448795,-3638.243750819543,airplane,airplane_0263
12632.708841245207,-4398.178256903479,airplane,airplane_0295
-6110.427296810705,9334.122401624218,motorbike,motorbike_0395
-9273.842799051441,5570.770472805044,motorbike,motorbike_0746
3153.8805590800157,20279.02585610721,motorbike,motorbike_0738
-13912.099187640391,-3086.2438748457707,motorbike,motorbike_0557
4403.8405000093135,-2348.4702796775823,airplane,airplane_0573
-1175.271564596406,14837.737152683421,motorbike,motorbike_0221
-10979.998437687856,3262.0235690902905,motorbike,motorbike_0648
5221.490456823643,-263.7060871570701,airplane,airplane_0625
-16712.14026201473,-2957.524737008371,motorbike,motorbike_0784
-10131.07689495708,4708.420340202064,motorbike,motorbike_0520
13448.186123171972,-5892.47988138114,car,car_0075
293.45186890722647,-3082.822810100649,airplane,airplane_0438
9653.126035502211,-3185.986243779565,car,car_0100
-15674.748962353062,-4369.4384720935905,motorbike,motorbike_0305
-7753.982647484078,4612.299484566521,airplane,airplane_0034
9681.26145289468,-4388.262579160298,car,car_0021
9813.599973143471,-3536.054633479953,airplane,airplane_0489
-4178.71504483953,11203.581981272517,motorbike,motorbike_0186
-7715.984398419115,7672.922803044277,motorbike,motorbike_0681
5830.632920019408,-2072.5021672906005,airplane,airplane_0318
5147.300011367167,-854.9467317023664,motorbike,motorbike_0205
9302.740224317697,-1598.9229596113055,motorbike,motorbike_0193
18390.338496766148,946.7809132073836,airplane,airplane_0453
-8232.42000509894,6401.5816833670715,motorbike,motorbike_0634
3813.551295709756,4618.077237325476,airplane,airplane_0152
12981.79307503964,-2050.5961128735157,airplane,airplane_0786
5055.277675497351,-2679.433523933945,ferry,ferry_0046
10540.404799606642,-4122.540239879363,helicopter,helicopter_0013
13618.178819563596,-4422.3952090636685,ketch,ketch_0091
