UMAP_1,UMAP_2,labels,filename
8.163478999999999,-2.5365585999999998,train,train_7691
11.136467,-8.570225,bird,bird_4374
9.434101,-3.4824542999999997,boat,boat_7727
10.45839,-7.896768600000001,chair,chair_5826
8.043284,-0.05540821,bird,bird_3341
8.465133,1.1600101999999999,boat,boat_1171
8.252105,-6.1410933,boat,boat_5544
9.83558,-1.1041896,chair_diningtable,chair_diningtable_7517
10.209886000000001,-7.3870435,diningtable,diningtable_3798
6.686314599999999,-3.1670034,chair,chair_4742
6.2116303,-1.8890837,horse,horse_2910
10.623545,-8.354297,bird,bird_556
8.559365,1.2067662000000001,sheep,sheep_535
9.725309,-4.008556,boat,boat_1133
-7.5103083,1.3398565,sheep,sheep_5854
7.564799000000001,-2.8728466,diningtable,diningtable_8539
-7.498149000000001,1.3479353,chair,chair_8086
9.591585,-1.1066394,boat,boat_5683
6.958958999999999,-1.2811891000000002,horse,horse_3491
10.195513,0.476159,boat,boat_6797
9.905315,-8.71804,chair,chair_5419
8.584048,-5.9212622999999995,boat,boat_8016
10.413774499999999,2.1715312,diningtable,diningtable_6423
7.0832205,-1.390798,sheep,sheep_5586
7.940361,-3.0027251,bird,bird_1046
-7.479467999999999,1.3653713,dog,dog_6228
9.032888,-6.468413,boat,boat_6842
10.3929205,-8.5406065,diningtable,diningtable_5153
8.393982000000001,-0.11101903,chair_diningtable,chair_diningtable_5817
8.295086999999999,-2.7756857999999998,boat,boat_436
9.402747,1.7598904,boat,boat_7390
9.745362,-6.848727,horse,horse_254
9.137222999999999,-6.925916,horse,horse_97
7.9506190000000005,-4.8137984000000005,diningtable,diningtable_4282
9.680213,0.67628056,train,train_6397
8.6175785,-3.0748782,chair,chair_5298
8.930452,-3.1587715,diningtable,diningtable_6604
9.401206,-6.115412,bird,bird_2901
8.045515,-2.691632,boat,boat_5585
9.658422999999999,-6.185547,chair_diningtable,chair_diningtable_3282
10.507793,1.6247791,dog,dog_164
8.546342,2.0460577,boat,boat_6082
-7.7393220000000005,1.352101,bird,bird_6957
8.709066,-3.3633620000000004,horse,horse_136
8.472443,0.68133056,boat,boat_2642
6.550282,-2.5669765,sheep,sheep_601
8.908265,-6.749794500000001,horse,horse_4470
-7.631158,1.3918928,sheep,sheep_5711
9.188118,0.5981185,boat,boat_2678
9.27633,-2.9004347000000004,boat,boat_2511
8.250739999999999,-1.8339964,cow,cow_5722
8.764178999999999,1.8886362,dog,dog_2134
7.3065050000000005,1.0828583,boat,boat_6879
9.004136,-5.058214700000001,dog,dog_4301
8.671577000000001,-4.1966779999999995,horse,horse_474
8.759008999999999,0.73845464,boat,boat_6099
9.572815,-1.8873900000000001,boat,boat_1113
10.038219999999999,-7.845792299999999,chair,chair_801
7.816142999999999,-0.3087013,boat,boat_1221
7.2720537,-4.3907213,cow,cow_8565
9.53125,-3.7785134,dog,dog_7262
7.3990746,-0.10804225,horse,horse_2932
8.194197,2.1052394,dog,dog_4304
-7.6247334,1.2479424,dog,dog_4486
10.271999000000001,0.71875614,boat,boat_4803
8.889864,1.0021279,train,train_4781
7.612805000000001,1.0578684999999999,boat,boat_3173
6.8132863,-3.0016375,diningtable,diningtable_6430
-7.501183,1.1850003999999998,dog,dog_7345
9.134133,-7.183615700000001,chair_diningtable,chair_diningtable_686
9.719381,-2.1169286,bird,bird_8545
10.776153,1.5403441,dog,dog_6210
9.291666000000001,-4.834308999999999,bird,bird_1369
9.66567,1.1517723999999998,boat,boat_2597
8.086589,1.860277,cow,cow_8204
8.455554,-1.0529709999999999,dog,dog_4592
8.59137,-2.1221542,bird,bird_5096
9.377759,-7.1251050000000005,horse,horse_800
8.028067,0.44361190000000006,boat,boat_3107
