TSNE_1,TSNE_2,labels,filename
58.51054,45.277126,strawberry,strawberry_0002
6.4199243,-17.59986,strawberry,strawberry_0016
-48.30847,-30.868881,lotus,lotus_0018
-2.99696,-22.579418,sunflower,sunflower_0085
57.95016999999999,30.593483000000003,lotus,lotus_0024
6.474311,-5.3030276,lotus,lotus_0030
-49.447876,-2.8952080000000002,joshua_tree,joshua_tree_0037
-49.503258,-1.7609443999999999,joshua_tree,joshua_tree_0023
49.105003,6.2173295,sunflower,sunflower_0046
30.911577,11.992465,sunflower,sunflower_0052
14.031179999999999,1.3472166,bonsai,bonsai_0029
-59.09401999999999,-24.759726999999998,bonsai,bonsai_0015
55.8368,22.923035000000002,bonsai,bonsai_0001
-47.70021,-17.41466,bonsai,bonsai_0014
-7.046314,-11.416948,bonsai,bonsai_0028
53.896980000000006,44.261517,sunflower,sunflower_0053
-46.356445,-42.292320000000004,sunflower,sunflower_0047
-20.366241,29.204655,joshua_tree,joshua_tree_0022
-47.62859,-1.9970659,joshua_tree,joshua_tree_0036
-37.302406,-30.062939,lotus,lotus_0031
29.698334000000003,16.196846,sunflower,sunflower_0084
-25.67229,-43.857690000000005,lotus,lotus_0025
-30.186144,-40.925796999999996,lotus,lotus_0019
32.715763,30.310046999999997,strawberry,strawberry_0017
37.43555,21.749968,strawberry,strawberry_0003
57.665259999999996,25.559343,strawberry,strawberry_0029
28.259869000000002,29.173313,strawberry,strawberry_0015
3.9112945,-21.931448,strawberry,strawberry_0001
-33.160675,-30.473963,lotus,lotus_0033
-40.044266,-10.444963000000001,lotus,lotus_0027
15.031339000000001,4.649815,joshua_tree,joshua_tree_0020
21.312845000000003,-17.149685,sunflower,sunflower_0079
19.061913,1.2982118,joshua_tree,joshua_tree_0034
-6.4563646,-30.539724,sunflower,sunflower_0051
-14.974554999999999,26.897040000000004,sunflower,sunflower_0045
60.644172999999995,16.654375,joshua_tree,joshua_tree_0008
53.565514,24.750889,bonsai,bonsai_0002
-17.639397,-4.4510440000000004,bonsai,bonsai_0016
-35.752457,-17.418083,bonsai,bonsai_0017
-11.528868,0.8952319,bonsai,bonsai_0003
45.584435,29.202071999999998,joshua_tree,joshua_tree_0009
-31.793122999999998,-11.495096,sunflower,sunflower_0044
29.605990999999996,12.697198,sunflower,sunflower_0050
-20.997343,22.578770000000002,joshua_tree,joshua_tree_0035
47.121117,9.687031,sunflower,sunflower_0078
54.969666000000004,14.929564000000001,joshua_tree,joshua_tree_0021
-41.231792,-15.698509,lotus,lotus_0026
63.64318000000001,22.912872,lotus,lotus_0032
-0.10167034,10.617384,strawberry,strawberry_0014
-43.6142,-31.597164000000003,strawberry,strawberry_0028
-42.646473,-40.333363,strawberry,strawberry_0010
52.48335,43.629543,strawberry,strawberry_0004
-49.324665,-27.77112,lotus,lotus_0036
22.297358,-18.590393,sunflower,sunflower_0083
-24.98656,-42.255962,lotus,lotus_0022
-12.460507000000002,-14.414573999999998,joshua_tree,joshua_tree_0019
