ISM_1,ISM_2,labels,filename
-8082.972703474425,-224.8687726356919,paris_triomphe,paris_triomphe_000348
-518.2717670170442,4877.8246026545585,paris_triomphe,paris_triomphe_001072
-3426.255758653272,-972.9824503318133,paris_general,paris_general_003111
1965.6384874877892,-5508.102205323355,paris_moulinrouge,paris_moulinrouge_000736
-2113.1624846319246,-3080.2050105239805,paris_general,paris_general_002958
17944.05320915441,-4772.101925696613,paris_general,paris_general_002428
-6360.695407240951,-3067.4751015224474,paris_sacrecoeur,paris_sacrecoeur_000096
14288.368203112881,-4328.345833584973,paris_general,paris_general_001697
-4056.313383708055,-2106.023551699157,paris_sacrecoeur,paris_sacrecoeur_000204
-540.9154668252929,-3969.2516788507237,paris_louvre,paris_louvre_000438
-7785.081663248558,-4104.300401022333,paris_general,paris_general_002387
-4804.321138319539,-1153.5643266257548,paris_invalides,paris_invalides_000272
450.5075911942642,1490.6658296790292,paris_invalides,paris_invalides_000254
262.9817922613949,-4371.742352254625,paris_moulinrouge,paris_moulinrouge_000397
15856.042929185642,2435.5220885847157,paris_moulinrouge,paris_moulinrouge_000381
-7093.399324571386,-6832.622848871831,paris_triomphe,paris_triomphe_000909
11649.68184515297,-4998.650880357362,paris_general,paris_general_002459
3171.389439970293,5366.508716147318,paris_moulinrouge,paris_moulinrouge_000261
18033.740891920832,-5099.431883134604,paris_invalides,paris_invalides_000361
-4912.971967463819,-4741.343782917019,paris_triomphe,paris_triomphe_000914
-6704.409957859836,2830.9539555054303,paris_louvre,paris_louvre_000015
1243.7892402499851,-1435.5000131815914,paris_sacrecoeur,paris_sacrecoeur_000261
-12408.992947769391,3808.389682963522,paris_triomphe,paris_triomphe_000354
9804.944836555134,3444.146418748719,paris_triomphe,paris_triomphe_000905
-5297.040626625631,-7023.0755084800685,paris_sacrecoeur,paris_sacrecoeur_000581
-7949.43669285908,-2454.106188921391,paris_moulinrouge,paris_moulinrouge_000445
16420.02496561431,1677.0110201304215,paris_triomphe,paris_triomphe_001118
4182.6918526838135,-4344.217186062399,paris_louvre,paris_louvre_000017
-6822.942060261775,3636.1310832347444,paris_invalides,paris_invalides_000710
15626.919264343109,2679.8175338377027,paris_moulinrouge,paris_moulinrouge_000528
-4635.8230149871615,-544.4305844393862,paris_general,paris_general_001513
-9372.308136662741,371.69806176029647,paris_louvre,paris_louvre_000216
17238.940433387594,-4562.698938357667,paris_general,paris_general_002703
16464.64619550067,-4325.927391841562,paris_general,paris_general_002220
-9836.283553907482,6785.583305871519,paris_general,paris_general_000372
-2448.4103170272024,-3920.8035406637878,paris_moulinrouge,paris_moulinrouge_000260
-7985.670591491798,-2384.2698998048245,paris_general,paris_general_002084
-1935.120648367634,969.5116709018668,paris_sacrecoeur,paris_sacrecoeur_000579
7334.825463142182,5705.5422790689245,paris_invalides,paris_invalides_000411
652.3843071239276,-5015.000295720617,paris_general,paris_general_002661
-9179.048785385112,-606.0901483425482,paris_general,paris_general_002626
-1546.7589235372186,-5411.892801604298,paris_sacrecoeur,paris_sacrecoeur_000165
16976.012642285557,1413.6372630822436,paris_general,paris_general_000146
-281.32796829228386,4067.279133718188,paris_general,paris_general_000306
-2666.2354158160683,-7733.064816108997,paris_triomphe,paris_triomphe_000561
17910.16887810214,-3481.961502322909,paris_general,paris_general_000934
