MDS_1,MDS_2,labels,filename
-537.3903281358154,6612.3580315569325,paris_triomphe,paris_triomphe_000348
-2736.699833637972,73.37825622286724,paris_triomphe,paris_triomphe_001072
3422.5408369204256,-1946.1619579386625,paris_general,paris_general_003111
3316.106156828509,-2892.322207656048,paris_moulinrouge,paris_moulinrouge_000736
5777.479636565361,-3570.515015664425,paris_general,paris_general_002958
-1649.6713913964734,-9975.852719772818,paris_general,paris_general_002428
5146.211039339671,2970.8224759420677,paris_sacrecoeur,paris_sacrecoeur_000096
2983.4484221910748,-7348.865153980647,paris_general,paris_general_001697
6852.722454689828,-664.4463993604727,paris_sacrecoeur,paris_sacrecoeur_000204
3926.5937834312376,-3193.4434591345644,paris_louvre,paris_louvre_000438
6151.969412166849,5847.14066815677,paris_general,paris_general_002387
1394.5724317626252,1915.0047960350962,paris_invalides,paris_invalides_000272
-369.1057821809071,-168.39425469738697,paris_invalides,paris_invalides_000254
2863.778968257296,-3015.6207055451173,paris_moulinrouge,paris_moulinrouge_000397
-6591.819054422806,-7078.938743536413,paris_moulinrouge,paris_moulinrouge_000381
4186.162543856872,2824.56052739906,paris_triomphe,paris_triomphe_000909
2153.0365491076723,-5817.2025682298745,paris_general,paris_general_002459
-5613.441514699194,-2373.086051812293,paris_moulinrouge,paris_moulinrouge_000261
1235.6579779137908,-9612.156075340326,paris_invalides,paris_invalides_000361
-6790.010563451504,2901.1747638014253,paris_triomphe,paris_triomphe_000914
-2499.0418541421404,5794.669102338828,paris_louvre,paris_louvre_000015
1158.711386545068,-1775.5456534811856,paris_sacrecoeur,paris_sacrecoeur_000261
-1801.0056508798218,8702.697495785382,paris_triomphe,paris_triomphe_000354
-5787.114442191245,-4497.1726701710495,paris_triomphe,paris_triomphe_000905
5893.72249926408,2376.028060202566,paris_sacrecoeur,paris_sacrecoeur_000581
4925.734064554652,2594.874793376069,paris_moulinrouge,paris_moulinrouge_000445
-3152.1139379673077,-5638.939233778408,paris_triomphe,paris_triomphe_001118
-7806.1339934513635,-2346.330061980368,paris_louvre,paris_louvre_000017
-934.2305447931799,6957.395222058521,paris_invalides,paris_invalides_000710
-4794.638423715317,-7875.861648319449,paris_moulinrouge,paris_moulinrouge_000528
859.818995051129,2364.249866046767,paris_general,paris_general_001513
2535.793918908716,7693.440819822126,paris_louvre,paris_louvre_000216
-744.0039755763596,-10331.795379395826,paris_general,paris_general_002703
-2799.8369296507694,-8634.503890546548,paris_general,paris_general_002220
-3095.948064648951,6212.421146875409,paris_general,paris_general_000372
3578.9129752193603,736.0338202203703,paris_moulinrouge,paris_moulinrouge_000260
3591.5590243046477,3892.6988274534497,paris_general,paris_general_002084
3792.9195698081207,-2873.330216224847,paris_sacrecoeur,paris_sacrecoeur_000579
-6796.733235650328,-3278.3179753254462,paris_invalides,paris_invalides_000411
4111.6346662284805,-2782.3628306237874,paris_general,paris_general_002661
-439.3852409820172,7965.591911305407,paris_general,paris_general_002626
4860.2359371437515,-1846.742626029087,paris_sacrecoeur,paris_sacrecoeur_000165
-4524.869755100834,-6738.674102409629,paris_general,paris_general_000146
-1727.8520190724153,-991.1765837242116,paris_general,paris_general_000306
5498.210588241999,-593.0890077009892,paris_triomphe,paris_triomphe_000561
-2397.180538109065,-8559.820981044635,paris_general,paris_general_000934
-5393.081920907167,-443.49511095902085,paris_general,paris_general_002267
-1692.0921466874274,-3898.7589546283893,paris_general,paris_general_000299
2882.3460421962873,5802.343607848349,paris_invalides,paris_invalides_000030
-3406.638826584116,9762.926453248969,paris_moulinrouge,paris_moulinrouge_000004
2056.3626658135063,4370.360208685186,paris_invalides,paris_invalides_000106
6174.967918831861,3146.4327848208227,paris_moulinrouge,paris_moulinrouge_000498
1802.7328944975366,9024.89263346052,paris_invalides,paris_invalides_000364
-569.510854320141,-1830.3070266562024,paris_invalides,paris_invalides_000410
-2671.312146102376,2175.2311316394566,paris_triomphe,paris_triomphe_000881
922.6193799686323,-8346.594860337242,paris_general,paris_general_000131
-1249.7431524693586,1522.5267566802265,paris_louvre,paris_louvre_000141
2542.0177886317183,-2727.733462249721,paris_general,paris_general_003045
-49.77359550616229,-5033.712160099933,paris_general,paris_general_001200
5576.92509998546,4378.879423725672,paris_invalides,paris_invalides_000290
-1797.0146251336512,-7715.03310489348,paris_general,paris_general_001993
-609.5621425320916,10.40471747033894,paris_invalides,paris_invalides_000775
-1790.429975813631,785.2021733385885,paris_general,paris_general_002734
3698.0754599805764,3176.0685454535546,paris_triomphe,paris_triomphe_000299
-147.55203012836176,2030.150909820152,paris_louvre,paris_louvre_000142
3114.47503892275,3459.5440911078767,paris_general,paris_general_001115
-3538.055884990019,4134.359129187519,paris_general,paris_general_002351
-6169.3631799539835,1396.9783385757519,paris_sacrecoeur,paris_sacrecoeur_000437
-3149.2374462370476,-8075.800389568653,paris_moulinrouge,paris_moulinrouge_000746
5959.551814911966,-901.8575149312544,paris_moulinrouge,paris_moulinrouge_000855
-2708.831294058938,-7346.04475738993,paris_general,paris_general_000887
-5364.794614423506,-6467.649848549753,paris_general,paris_general_000060
1085.6800145731772,1967.247623416934,paris_triomphe,paris_triomphe_000924
-787.726652058263,460.66334246499684,paris_triomphe,paris_triomphe_000024
2236.731968820937,6089.958264485514,paris_louvre,paris_louvre_000391
5065.246135054559,3337.7958682424064,paris_invalides,paris_invalides_000316
3236.2521202761627,-4801.618952272567,paris_triomphe,paris_triomphe_000958
-596.5934906834548,2445.657343236116,paris_invalides,paris_invalides_000363
-171.74062471703292,-9966.517212376424,paris_general,paris_general_000355
-2401.190882104745,2424.9024984420967,paris_louvre,paris_louvre_000449
1819.3781688624051,-513.9880900717492,paris_general,paris_general_000547
-3684.0050965058645,776.3834157110373,paris_invalides,paris_invalides_000483
-2303.783834715315,-586.0870127411539,paris_triomphe,paris_triomphe_000771
1376.9674941520511,3606.339858465123,paris_invalides,paris_invalides_000166
2261.132789645253,3468.9096682955364,paris_invalides,paris_invalides_000198
4952.877212581654,546.2439899483646,paris_triomphe,paris_triomphe_000631
4690.52227754111,-3012.952729082894,paris_general,paris_general_002831
1318.0535874226046,1626.5259654989154,paris_moulinrouge,paris_moulinrouge_000872
7711.112566790775,3167.506390268535,paris_invalides,paris_invalides_000462
-5333.258935457643,4262.638075911034,paris_triomphe,paris_triomphe_000086
1158.2844250923156,-4087.337477185073,paris_general,paris_general_002362
4694.816563297629,1973.1614312628305,paris_moulinrouge,paris_moulinrouge_000492
1724.3361487392153,6538.477182553058,paris_sacrecoeur,paris_sacrecoeur_000221
8179.717513928548,521.1934731438195,paris_general,paris_general_000800
4506.146518223205,-4665.742610834785,paris_general,paris_general_002322
6675.47879848612,-2838.430725621289,paris_moulinrouge,paris_moulinrouge_000490
1997.3304680451001,-3508.9379437189173,paris_moulinrouge,paris_moulinrouge_000296
5546.181857871421,7440.481460692736,paris_moulinrouge,paris_moulinrouge_000011
1864.9300982280595,4360.51424360687,paris_invalides,paris_invalides_000488
-4603.173078637223,-2608.704673313713,paris_moulinrouge,paris_moulinrouge_000123
1511.6396951334,-9431.814117844262,paris_moulinrouge,paris_moulinrouge_000367
4699.1573672836,1071.3579637238743,paris_louvre,paris_louvre_000104
-4755.911473126147,7647.984799138368,paris_moulinrouge,paris_moulinrouge_000327
4757.231466532069,4555.225256675218,paris_invalides,paris_invalides_000200
-4634.2723635526145,1205.1282568652325,paris_sacrecoeur,paris_sacrecoeur_000164
4067.9907064722734,-5837.638641746536,paris_general,paris_general_002711
4969.65042323356,-2635.032579853752,paris_triomphe,paris_triomphe_000032
3643.2045472591662,-396.12666660739205,paris_invalides,paris_invalides_000248
2093.6438459127075,2282.1346540994805,paris_triomphe,paris_triomphe_000617
5756.710437782197,6155.317468300722,paris_general,paris_general_002509
-5136.116213948047,3919.444910843999,paris_general,paris_general_001233
999.3292686812796,5672.938267997379,paris_invalides,paris_invalides_000056
-2584.109435614649,-9319.522645470264,paris_moulinrouge,paris_moulinrouge_000858
-535.2801570744394,2416.815375553707,paris_invalides,paris_invalides_000140
499.6736347151108,-2341.759811100119,paris_general,paris_general_003088
5596.61402107627,2654.621727654991,paris_louvre,paris_louvre_000086
591.8953812327968,-9514.563539329669,paris_louvre,paris_louvre_000303
3749.7885300456483,4455.837819424693,paris_sacrecoeur,paris_sacrecoeur_000535
-5750.994521422193,-8196.450236527693,paris_moulinrouge,paris_moulinrouge_000212
-1024.5025948994976,-1968.7395086767667,paris_triomphe,paris_triomphe_000193
3737.605310698729,-3565.6651537384178,paris_moulinrouge,paris_moulinrouge_000053
-434.57171626854415,-8441.674345173882,paris_general,paris_general_001997
-4850.016552803018,-1403.2377805963067,paris_moulinrouge,paris_moulinrouge_000622
-4790.000832940297,-6125.570266867258,paris_triomphe,paris_triomphe_000300
6594.270884465776,4005.0926686187127,paris_moulinrouge,paris_moulinrouge_000263
-2478.4859041229442,-7693.013072759218,paris_louvre,paris_louvre_000384
2059.7916671725834,3720.418580612174,paris_triomphe,paris_triomphe_000222
4704.306329125306,-387.9676273386992,paris_moulinrouge,paris_moulinrouge_000597
