PCA_1,PCA_2,labels,filename
-4104.6168938593155,1506.2470135405354,paris_triomphe,paris_triomphe_000348
23.623322690553447,1756.8473532241806,paris_triomphe,paris_triomphe_001072
-251.4765821575224,-369.8031208292827,paris_general,paris_general_003111
855.5350053199138,-2736.8802590445293,paris_moulinrouge,paris_moulinrouge_000736
354.45234798311736,-959.5039394610474,paris_general,paris_general_002958
8850.840235887634,-1435.5305428283139,paris_general,paris_general_002428
-2962.6611660282592,-2964.153860528485,paris_sacrecoeur,paris_sacrecoeur_000096
5134.933233429179,-2601.340385780256,paris_general,paris_general_001697
-1546.9331798690005,-1085.251531221491,paris_sacrecoeur,paris_sacrecoeur_000204
819.4677261235893,-1847.164444312584,paris_louvre,paris_louvre_000438
-4441.0354105836705,-1012.7112339687926,paris_general,paris_general_002387
-1937.2635982581892,-827.0930721214899,paris_invalides,paris_invalides_000272
-264.8726931979835,263.45412395084134,paris_invalides,paris_invalides_000254
666.4555386103873,-705.6018222284888,paris_moulinrouge,paris_moulinrouge_000397
7491.770329667535,2352.672919877218,paris_moulinrouge,paris_moulinrouge_000381
-3076.2837542069715,-1878.8875470693167,paris_triomphe,paris_triomphe_000909
3980.44382468242,-2841.115381107033,paris_general,paris_general_002459
2468.54604293502,2289.804678068212,paris_moulinrouge,paris_moulinrouge_000261
7898.748330066441,-2466.913274907947,paris_invalides,paris_invalides_000361
-915.9976245801312,-189.15584133923528,paris_triomphe,paris_triomphe_000914
-2719.551668830923,1497.6922359838863,paris_louvre,paris_louvre_000015
686.9416098729065,-1772.8070315587638,paris_sacrecoeur,paris_sacrecoeur_000261
-6243.240649783316,4104.98719163201,paris_triomphe,paris_triomphe_000354
4598.742057835114,1303.740954990523,paris_triomphe,paris_triomphe_000905
-3047.029651861246,-3523.664491530317,paris_sacrecoeur,paris_sacrecoeur_000581
-2980.4057345759243,-2729.015135519897,paris_moulinrouge,paris_moulinrouge_000445
5531.602905626141,929.838660620303,paris_triomphe,paris_triomphe_001118
2674.431736712627,-452.068919846942,paris_louvre,paris_louvre_000017
-4487.921774435376,2237.07479211126,paris_invalides,paris_invalides_000710
7511.726496750156,857.3658660561013,paris_moulinrouge,paris_moulinrouge_000528
-2445.227703392878,155.1084727412469,paris_general,paris_general_001513
-5517.423831488616,135.3062253243178,paris_louvre,paris_louvre_000216
