UMAP_1,UMAP_2,labels,filename
4.9051733,8.528737,bass,bass_0028
11.501433,4.8575040000000005,gramophone,gramophone_0049
6.567528,6.3125763,bass,bass_0014
2.3067195,6.8869367,grand_piano,grand_piano_0058
1.5380075,7.407613,grand_piano,grand_piano_0064
4.7430644,6.3795410000000015,grand_piano,grand_piano_0070
6.3413010000000005,7.7141232,electric_guitar,electric_guitar_0051
9.826429,5.4794526,electric_guitar,electric_guitar_0045
10.262464,5.3003550000000015,accordion,accordion_0043
9.754485,6.9693755999999984,accordion,accordion_0042
3.440006,10.015291,electric_guitar,electric_guitar_0044
4.0283084,10.190122,electric_guitar,electric_guitar_0050
11.0774,5.121642,grand_piano,grand_piano_0071
7.869736,5.5024967,grand_piano,grand_piano_0065
1.6382763,7.803105,grand_piano,grand_piano_0059
4.969622,7.9225416,bass,bass_0015
7.082172,6.980759599999999,gramophone,gramophone_0048
9.310218,6.3784046,bass,bass_0001
9.0487795,6.187777,bass,bass_0029
5.260776,8.425047,bass,bass_0017
7.5644836,6.4268074,bass,bass_0003
3.0998428,10.131025,euphonium,euphonium_0059
2.6049895,6.859346,grand_piano,grand_piano_0073
2.1403837,8.234827000000001,grand_piano,grand_piano_0067
8.649857,5.929615,electric_guitar,electric_guitar_0046
7.524089,8.123873,accordion,accordion_0040
4.7642690000000005,6.6513490000000015,electric_guitar,electric_guitar_0052
8.77174,6.0133877,accordion,accordion_0054
9.819537,6.778065700000001,accordion,accordion_0055
6.7019243,7.0276070000000015,electric_guitar,electric_guitar_0053
6.561103299999999,8.126544,electric_guitar,electric_guitar_0047
2.9498775,10.111196,euphonium,euphonium_0058
2.0537524,8.241541999999999,grand_piano,grand_piano_0072
8.812275999999997,6.7689805,euphonium,euphonium_0064
10.824956,4.8242564,bass,bass_0016
7.952153999999998,5.591756,bass,bass_0012
11.562388,5.3810697,bass,bass_0006
1.4242549,7.7129645,grand_piano,grand_piano_0076
3.7936473,9.263222,euphonium,euphonium_0048
3.1813602000000003,8.188677,grand_piano,grand_piano_0062
4.120403,8.220533,grand_piano,grand_piano_0089
7.442434299999999,8.164825,accordion,accordion_0045
8.579069,7.262175599999999,accordion,accordion_0050
7.7189684,6.8340454,electric_guitar,electric_guitar_0056
7.4840827,8.171572,accordion,accordion_0044
10.725584,5.376916400000002,electric_guitar,electric_guitar_0042
7.7686977,6.492621400000001,euphonium,euphonium_0061
3.9679672999999993,8.66281,euphonium,euphonium_0049
3.4415426,6.6874080000000005,grand_piano,grand_piano_0063
2.1523018,6.8826550000000015,grand_piano,grand_piano_0077
8.25181,6.0327415,bass,bass_0013
2.7824693,9.927228,bass,bass_0005
11.019519,5.544678,bass,bass_0011
7.6249504,6.4385552000000015,bass,bass_0039
7.7102369999999985,5.7149844000000005,grand_piano,grand_piano_0061
4.746157599999999,6.520914,grand_piano,grand_piano_0075
3.1602137000000003,9.710164,euphonium,euphonium_0063
10.386434,6.0214734000000005,grand_piano,grand_piano_0049
7.2694755,5.9454875,electric_guitar,electric_guitar_0068
8.118846000000001,6.667901,electric_guitar,electric_guitar_0054
10.121426,6.4827002999999985,accordion,accordion_0052
6.452858,6.897433,accordion,accordion_0046
10.302836,6.4026623,accordion,accordion_0047
6.439549,7.579088700000002,electric_guitar,electric_guitar_0041
9.666415,6.7416990000000006,accordion,accordion_0053
11.287577,5.0597234,electric_guitar,electric_guitar_0055
7.3753160000000015,6.742994,electric_guitar,electric_guitar_0069
2.6720088,7.170162,grand_piano,grand_piano_0048
5.3918276,6.3704589999999985,grand_piano,grand_piano_0074
6.6238017000000005,6.02224,bass,bass_0010
4.8293877,7.678644,bass,bass_0004
2.5274918,8.500296,gramophone,gramophone_0016
2.494154,8.620735,gramophone,gramophone_0002
7.637361,6.2776265,euphonium,euphonium_0011
10.632061,5.126265,grand_piano,grand_piano_0007
2.0621016,6.9462442,grand_piano,grand_piano_0013
7.197941,6.427362400000002,electric_guitar,electric_guitar_0032
9.882148,5.701986,accordion,accordion_0034
10.20912,4.9158792,electric_guitar,electric_guitar_0026
9.424484,6.619923599999999,accordion,accordion_0020
7.5251160000000015,7.8642917,accordion,accordion_0008
8.278525,7.168255,accordion,accordion_0009
9.573887,5.3909793,accordion,accordion_0021
6.883087599999999,6.623061999999999,electric_guitar,electric_guitar_0027
10.937587,5.076389,accordion,accordion_0035
6.0917572999999985,8.34827,electric_guitar,electric_guitar_0033
8.198450999999999,6.5936246,euphonium,euphonium_0038
11.664962,5.0848125999999985,grand_piano,grand_piano_0006
10.03922,6.3811073,euphonium,euphonium_0010
2.8746707,9.9048,gramophone,gramophone_0003
2.5403798,8.986423,gramophone,gramophone_0017
6.3802814,7.380017,gramophone,gramophone_0001
8.080089,6.012148000000002,gramophone,gramophone_0015
2.4866593,9.419791,gramophone,gramophone_0029
3.586269,9.380058,euphonium,euphonium_0006
3.4809864,9.3834915,euphonium,euphonium_0012
4.813618,6.335299,grand_piano,grand_piano_0038
2.2370734,6.8558826,grand_piano,grand_piano_0010
11.4510565,5.0605226,grand_piano,grand_piano_0004
6.675461,7.5268625999999985,electric_guitar,electric_guitar_0025
8.846613,7.1013904000000005,accordion,accordion_0023
8.00889,5.6698275,electric_guitar,electric_guitar_0031
10.096289,6.415587,accordion,accordion_0037
6.0918407,8.5893,electric_guitar,electric_guitar_0018
4.349028,10.189572,electric_guitar,electric_guitar_0030
9.550934,5.7849755,accordion,accordion_0022
5.645211,6.890311,electric_guitar,electric_guitar_0024
1.7727653,7.9038210000000015,grand_piano,grand_piano_0005
2.9235005000000003,9.67795,euphonium,euphonium_0013
1.5610625,7.6943784,grand_piano,grand_piano_0039
6.21943,6.6634407000000015,euphonium,euphonium_0007
3.4779081,7.900616599999998,gramophone,gramophone_0028
3.5736425000000005,8.091795,gramophone,gramophone_0014
7.708652499999999,5.955115,bass,bass_0049
8.028727,6.3453927000000006,gramophone,gramophone_0038
8.028721,6.470172,gramophone,gramophone_0004
5.129651,8.037386999999999,gramophone,gramophone_0010
1.4490348,7.5396867,grand_piano,grand_piano_0015
11.161691,5.563848,grand_piano,grand_piano_0001
10.528746,5.309476,euphonium,euphonium_0017
7.871109,5.990597,electric_guitar,electric_guitar_0008
7.638403999999999,8.094356,accordion,accordion_0026
4.9268475,8.708074,electric_guitar,electric_guitar_0034
9.769862,6.9318542,accordion,accordion_0032
8.64792,6.1204014,electric_guitar,electric_guitar_0035
5.539427,8.455886,accordion,accordion_0027
5.5705300000000015,8.868919,electric_guitar,electric_guitar_0009
6.136287,7.137784,euphonium,euphonium_0016
10.262839,6.10635,euphonium,euphonium_0002
10.028635,5.698546,grand_piano,grand_piano_0028
11.616467,5.1895430000000005,grand_piano,grand_piano_0014
5.039916000000002,7.3143587,gramophone,gramophone_0011
4.266752200000001,8.724866,gramophone,gramophone_0039
6.1085935,7.2774277,euphonium,euphonium_0028
3.048928,9.30575,euphonium,euphonium_0014
9.991577,5.8256440000000005,electric_guitar,electric_guitar_0037
9.713869,6.0606775,accordion,accordion_0031
10.980064,5.3370724,accordion,accordion_0024
4.382975599999999,7.4040704,electric_guitar,electric_guitar_0022
7.835798299999999,8.012209,accordion,accordion_0030
6.8942266000000005,7.817433,electric_guitar,electric_guitar_0036
9.615808,5.76422,accordion,accordion_0018
3.7596982,9.112392,euphonium,euphonium_0001
11.561629,4.998483,grand_piano,grand_piano_0017
3.023756,8.153244,gramophone,gramophone_0037
2.4865537,8.678030999999999,gramophone,gramophone_0023
6.3267016,6.570670599999999,bass,bass_0042
7.184803,5.816385,euphonium,euphonium_0030
3.507128,9.886274,euphonium,euphonium_0024
5.110603,6.1545625,grand_piano,grand_piano_0026
8.031672,6.1396346,grand_piano,grand_piano_0032
7.800628,5.5652094000000005,electric_guitar,electric_guitar_0013
10.261789,6.2834096,accordion,accordion_0015
11.543883,4.9395537,electric_guitar,electric_guitar_0007
9.42757,5.516645400000002,accordion,accordion_0001
10.871448,5.327556,accordion,accordion_0029
6.2308083,8.380836,electric_guitar,electric_guitar_0006
9.943592,6.617017999999999,accordion,accordion_0014
1.5107955,7.450857000000001,grand_piano,grand_piano_0027
9.993774,6.223401,euphonium,euphonium_0025
4.2950883,7.8535967000000015,euphonium,euphonium_0031
4.8455925,6.9118179999999985,bass,bass_0043
2.9396274,8.067714,gramophone,gramophone_0022
6.7664800000000005,7.3759546,gramophone,gramophone_0036
2.488887,7.908947500000001,gramophone,gramophone_0020
10.958439,5.0841556,bass,bass_0041
11.466542,5.4889946,euphonium,euphonium_0033
2.9873319,9.942464,grand_piano,grand_piano_0019
8.534498,6.27034,grand_piano,grand_piano_0031
5.004674,8.860677,grand_piano,grand_piano_0025
7.001233999999998,7.1522202,electric_guitar,electric_guitar_0004
9.889927,5.688793,electric_guitar,electric_guitar_0010
10.302088,5.685682,accordion,accordion_0016
3.5833533,10.009353,electric_guitar,electric_guitar_0038
7.1953773000000005,7.2071133,electric_guitar,electric_guitar_0039
6.1907864,7.972485000000002,electric_guitar,electric_guitar_0005
5.1218452,6.179865,grand_piano,grand_piano_0024
10.603173,5.595663,grand_piano,grand_piano_0030
8.715831,6.7570929999999985,euphonium,euphonium_0032
7.925803699999999,6.535403,euphonium,euphonium_0026
5.7388496,8.16042,gramophone,gramophone_0009
5.1823845,7.1875625,bass,bass_0054
2.6469862,7.2250433,gramophone,gramophone_0019
3.5750208,9.475067999999998,bass,bass_0044
8.125451,6.7958617,gramophone,gramophone_0025
7.2929015,7.2827077,gramophone,gramophone_0031
4.046421499999999,8.389957,grand_piano,grand_piano_0020
4.3626485,8.5916195,euphonium,euphonium_0022
6.173508,6.7659525999999985,euphonium,euphonium_0036
4.2728224,10.252196,electric_guitar,electric_guitar_0029
11.304889,4.830941,electric_guitar,electric_guitar_0001
9.164152,5.7326956,accordion,accordion_0007
6.0440674,8.752422,electric_guitar,electric_guitar_0015
8.242664999999999,7.1803740000000005,accordion,accordion_0012
11.338557000000002,4.9267554,electric_guitar,electric_guitar_0014
9.48798,6.9873843,accordion,accordion_0006
10.461307,4.926306200000001,electric_guitar,electric_guitar_0028
5.9047675,6.5369935,euphonium,euphonium_0023
3.251966,7.3625655,grand_piano,grand_piano_0009
2.344681,6.818675,grand_piano,grand_piano_0021
1.4389825,7.7534018,grand_piano,grand_piano_0035
2.8061492,8.031119,gramophone,gramophone_0030
9.447516,6.0358944,gramophone,gramophone_0024
7.943948700000001,5.4614277,bass,bass_0045
3.3503323,6.7080636,gramophone,gramophone_0018
6.153296,7.479211999999999,bass,bass_0047
6.097667,6.782472599999998,bass,bass_0053
3.6917398,7.9358119999999985,gramophone,gramophone_0032
4.9495316,8.409555000000001,gramophone,gramophone_0026
3.7437973,9.141114,euphonium,euphonium_0009
1.7261872,7.930110000000001,grand_piano,grand_piano_0023
1.9977272,7.023046000000001,grand_piano,grand_piano_0037
2.983721,9.390898,euphonium,euphonium_0021
3.799342,10.146421,electric_guitar,electric_guitar_0016
9.90986,6.5963507,accordion,accordion_0010
11.28638,4.803326,electric_guitar,electric_guitar_0002
9.197933,6.577203999999999,accordion,accordion_0004
3.2817833,10.192138,electric_guitar,electric_guitar_0003
8.350729,7.247928599999999,electric_guitar,electric_guitar_0017
7.638122999999998,7.9775205,accordion,accordion_0039
3.0820134,9.483497,euphonium,euphonium_0020
5.1552873,7.6124787,euphonium,euphonium_0034
5.8032713,6.619125,grand_piano,grand_piano_0036
