GRP_1,GRP_2,labels,filename
-5809.059430311561,-13856.71380247663,bass,bass_0028
-5389.001079782245,-4455.874050080025,gramophone,gramophone_0049
1732.4515039288085,-11305.132584403676,bass,bass_0014
18809.87758721445,-15620.97744392221,grand_piano,grand_piano_0058
14425.659295014111,-9663.719303514119,grand_piano,grand_piano_0064
-4749.654299276433,-21859.247447754584,grand_piano,grand_piano_0070
-37249.22927354574,-2462.424126413206,electric_guitar,electric_guitar_0051
4206.933109422655,-5353.506072558726,electric_guitar,electric_guitar_0045
24227.57506099185,720.786693754835,accordion,accordion_0043
-9109.634650352657,-8596.731194657337,accordion,accordion_0042
-19441.2296197218,-23671.90508094896,electric_guitar,electric_guitar_0044
-18442.622227736832,-20840.9555081952,electric_guitar,electric_guitar_0050
-1700.4562104561442,-6215.3783665646115,grand_piano,grand_piano_0071
1110.9280521650567,-4779.062303511757,grand_piano,grand_piano_0065
32082.434080023886,-19705.733405732284,grand_piano,grand_piano_0059
-23286.563144015792,-16539.79593649475,bass,bass_0015
-9172.157826639672,-11795.284639634441,gramophone,gramophone_0048
2676.074326897513,-9850.79478470237,bass,bass_0001
6328.986202494543,-7660.943488056386,bass,bass_0029
898.9454024918837,-11096.084145383496,bass,bass_0017
2677.570284142652,-9705.942447613652,bass,bass_0003
-8499.473203006959,-20031.434638310984,euphonium,euphonium_0059
6145.466633593537,-12179.212935740921,grand_piano,grand_piano_0073
5453.925037680144,-5565.987216063048,grand_piano,grand_piano_0067
3026.8318596045815,1112.7365839667766,electric_guitar,electric_guitar_0046
-4994.587368772515,-11464.663251971668,accordion,accordion_0040
-3753.241168229149,-17612.683965616452,electric_guitar,electric_guitar_0052
-11681.450852261885,-16526.018131799097,accordion,accordion_0054
-2564.7795957820017,-2459.6723548369105,accordion,accordion_0055
-6470.839168668133,-10589.969638517276,electric_guitar,electric_guitar_0053
-21148.707116855232,-4318.188161919623,electric_guitar,electric_guitar_0047
-4592.725159569837,-26134.00419404825,euphonium,euphonium_0058
9777.89416232746,-20735.698132171434,grand_piano,grand_piano_0072
-3162.392968404466,-5773.4482792388535,euphonium,euphonium_0064
-3261.4985553129163,-8547.970326487899,bass,bass_0016
-14594.396143225307,-11735.272019401496,bass,bass_0012
-13584.790419479463,-3468.570177700064,bass,bass_0006
6139.218644278524,-4434.614925576849,grand_piano,grand_piano_0076
-1345.1810065200948,-16840.858395003284,euphonium,euphonium_0048
-7875.865127902553,-24184.456307154047,grand_piano,grand_piano_0062
-20566.822913248085,-9729.0569162715,grand_piano,grand_piano_0089
-20559.372900465558,-12862.9108987595,accordion,accordion_0045
1369.8823266999789,-15058.373172987856,accordion,accordion_0050
-3122.6172609090777,-5896.363853322148,electric_guitar,electric_guitar_0056
-7446.649489020807,-13521.353235751749,accordion,accordion_0044
1319.3173390578522,-3375.8819857072303,electric_guitar,electric_guitar_0042
-4274.273550778393,-7060.538894564249,euphonium,euphonium_0061
-17032.87754301952,-16742.449183854646,euphonium,euphonium_0049
7594.743695012226,-17509.39686402163,grand_piano,grand_piano_0063
33374.72337601337,-26628.58689008165,grand_piano,grand_piano_0077
-2419.629857142821,-9669.042034586848,bass,bass_0013
-7472.194404303666,-14465.259303567793,bass,bass_0005
-5234.409671034363,-8151.630210367905,bass,bass_0011
10473.597109700704,-12112.012893456165,bass,bass_0039
2137.426888158896,-6269.411355248363,grand_piano,grand_piano_0061
6470.37367740568,-6657.8296087908775,grand_piano,grand_piano_0075
-13016.90321393515,-23083.901261966148,euphonium,euphonium_0063
762.4437370584731,-6524.428568878358,grand_piano,grand_piano_0049
-4509.681580010029,-17944.53129914938,electric_guitar,electric_guitar_0068
-4001.620948898313,-10008.475461414177,electric_guitar,electric_guitar_0054
811.1288328053224,-14983.501218392128,accordion,accordion_0052
3452.12161175833,1975.5759997213386,accordion,accordion_0046
13261.514139749135,-550.3879289961783,accordion,accordion_0047
-10806.897076610714,-12251.56654463978,electric_guitar,electric_guitar_0041
5383.1859282067935,-8182.640558097573,accordion,accordion_0053
2355.925786536181,-11.010395843268613,electric_guitar,electric_guitar_0055
6687.122143396672,-21097.571635425684,electric_guitar,electric_guitar_0069
1872.311589563356,-14772.072411578365,grand_piano,grand_piano_0048
-11389.941017517263,-13821.90582567462,grand_piano,grand_piano_0074
-21168.079138687506,-14657.759643104388,bass,bass_0010
-10656.37432508491,-8782.480974285325,bass,bass_0004
3257.8635765479285,-15173.185814302322,gramophone,gramophone_0016
8475.166028978605,-18035.637772572944,gramophone,gramophone_0002
-1754.874738115546,-14288.80454579482,euphonium,euphonium_0011
20336.63045123571,-6680.766391153242,grand_piano,grand_piano_0007
21347.966047836868,-16719.62269150406,grand_piano,grand_piano_0013
16103.507106481931,-4369.801295057416,electric_guitar,electric_guitar_0032
4759.017863981922,-3527.089715115638,accordion,accordion_0034
2561.678539077612,-20259.047029693586,electric_guitar,electric_guitar_0026
6930.801347418544,-11506.998261381998,accordion,accordion_0020
-24088.036795144882,-18140.11181039729,accordion,accordion_0008
-2594.796846058923,-4159.0247080738745,accordion,accordion_0009
10783.764661200721,-2247.450202534741,accordion,accordion_0021
-4327.4468862383665,-3588.2196326593357,electric_guitar,electric_guitar_0027
1912.3438965680348,-2025.0111496793286,accordion,accordion_0035
-23753.80649906877,-11675.22990373132,electric_guitar,electric_guitar_0033
-1032.6004536590021,-4549.445923530583,euphonium,euphonium_0038
-5100.340331542702,-9125.47265337736,grand_piano,grand_piano_0006
-8977.039382084971,-13787.600674503272,euphonium,euphonium_0010
-160.40635607148442,-17452.525097750928,gramophone,gramophone_0003
4844.00598926919,-35959.4237125685,gramophone,gramophone_0017
14082.791722017117,-17615.06410027916,gramophone,gramophone_0001
2282.873391114689,3805.0457318455233,gramophone,gramophone_0015
-200.64087852239072,-11300.446971859588,gramophone,gramophone_0029
-10884.651565300126,-19546.19955766335,euphonium,euphonium_0006
-23554.76827836105,-17894.918495188238,euphonium,euphonium_0012
-4982.108746500452,-18594.091052840457,grand_piano,grand_piano_0038
27853.456887704408,-29013.7895665147,grand_piano,grand_piano_0010
-1029.6947323030092,-3490.225919944365,grand_piano,grand_piano_0004
-16803.53386109569,-10643.093766339802,electric_guitar,electric_guitar_0025
2833.9030089429834,-7933.342491306574,accordion,accordion_0023
9998.448190963276,-5110.759792385681,electric_guitar,electric_guitar_0031
7464.096740878452,-3550.90727856124,accordion,accordion_0037
-27735.855097999756,-17301.785617203714,electric_guitar,electric_guitar_0018
-18400.5894600967,-3184.384034075037,electric_guitar,electric_guitar_0030
-7066.800751647553,-8896.188543988614,accordion,accordion_0022
-19754.796656808096,-10008.49762273422,electric_guitar,electric_guitar_0024
24251.571242132828,-23245.140081883656,grand_piano,grand_piano_0005
-14375.596914753374,-25265.231812271264,euphonium,euphonium_0013
22830.391858435683,-14121.873428344394,grand_piano,grand_piano_0039
-551.6055466802179,-10078.655463908262,euphonium,euphonium_0007
9618.246047513276,-18672.614876417945,gramophone,gramophone_0028
6486.64692610868,-15833.242937316247,gramophone,gramophone_0014
6498.099141992367,-7712.169117288748,bass,bass_0049
-31813.082345390932,-10218.652341665558,gramophone,gramophone_0038
-1919.082225746244,-4334.695369270769,gramophone,gramophone_0004
-4732.638444556646,-19853.922577739908,gramophone,gramophone_0010
16737.540399577058,-4995.0078669041295,grand_piano,grand_piano_0015
-10234.593712522801,-3139.4226561251726,grand_piano,grand_piano_0001
2053.6548813458267,-17415.043482781206,euphonium,euphonium_0017
12128.350794616534,-4848.165792242019,electric_guitar,electric_guitar_0008
12319.039114121917,-7879.137077538138,accordion,accordion_0026
-14916.611378046888,-25193.16937009852,electric_guitar,electric_guitar_0034
3551.9007487328277,-3469.6141510216853,accordion,accordion_0032
-7170.4979315797145,-7443.976933864558,electric_guitar,electric_guitar_0035
27898.4959804873,-4773.250342797464,accordion,accordion_0027
-8533.215361861941,-9571.572846406052,electric_guitar,electric_guitar_0009
4277.4264841898075,-23498.48398955012,euphonium,euphonium_0016
-9103.842626495136,-1599.9811693192512,euphonium,euphonium_0002
-1591.5919975376526,-8884.488051449809,grand_piano,grand_piano_0028
-4400.266482811686,-9604.866465345529,grand_piano,grand_piano_0014
-6890.745041592791,-5678.180302699724,gramophone,gramophone_0011
-6389.269759573522,-17548.949818410558,gramophone,gramophone_0039
-27742.926260058823,-2334.430716179485,euphonium,euphonium_0028
-15089.147379264012,-9594.698217178522,euphonium,euphonium_0014
1867.237427898147,-7301.598976447603,electric_guitar,electric_guitar_0037
6014.599044855389,-9369.04719165905,accordion,accordion_0031
-1774.4695716157266,-7409.003953093962,accordion,accordion_0024
-155.2073251674226,-14930.59900724542,electric_guitar,electric_guitar_0022
-15327.091932895595,13015.566054260313,accordion,accordion_0030
-6175.511791661079,-7778.619774412297,electric_guitar,electric_guitar_0036
-3821.695802422608,3456.408092641731,accordion,accordion_0018
-9438.62842547234,-14166.136104476367,euphonium,euphonium_0001
-7832.7223811878885,4004.920694952204,grand_piano,grand_piano_0017
8700.652018190971,-22391.21533160277,gramophone,gramophone_0037
9007.270242050388,-26186.03781761456,gramophone,gramophone_0023
-5939.237541900988,-7359.035240374219,bass,bass_0042
15205.967290967868,-10970.97881178133,euphonium,euphonium_0030
-17771.603016786466,-9491.643707717889,euphonium,euphonium_0024
-5850.733037474662,-21107.74409537838,grand_piano,grand_piano_0026
-2867.0620341263025,-7967.062396871628,grand_piano,grand_piano_0032
3508.410297617921,-703.5351529728862,electric_guitar,electric_guitar_0013
4017.274774358121,-2979.1632778840794,accordion,accordion_0015
1917.1239341386704,-3409.746771279438,electric_guitar,electric_guitar_0007
15570.141666084164,3187.5512314740386,accordion,accordion_0001
4125.122026545442,1411.8797632363903,accordion,accordion_0029
-35583.24836281951,-10543.308407685749,electric_guitar,electric_guitar_0006
6920.081462098163,-7798.634316950024,accordion,accordion_0014
28096.862031972534,5924.867728491718,grand_piano,grand_piano_0027
-1851.531550956816,-9162.42121458392,euphonium,euphonium_0025
-6984.3631439296605,-28628.440482204398,euphonium,euphonium_0031
-12752.3697516697,-13842.326907765315,bass,bass_0043
3211.0452744415943,-11743.041974324136,gramophone,gramophone_0022
-33039.9352914374,1775.2818976310634,gramophone,gramophone_0036
5191.374710571909,-13642.834468434492,gramophone,gramophone_0020
5806.824257917584,-11012.578581666308,bass,bass_0041
-7354.040220075305,-15170.54864318588,euphonium,euphonium_0033
-9700.02401725345,-23786.621400042623,grand_piano,grand_piano_0019
-4817.767204417954,-3897.0071699823548,grand_piano,grand_piano_0031
-10043.545425291386,-16684.162058261827,grand_piano,grand_piano_0025
-22380.6997661617,-12572.049690303746,electric_guitar,electric_guitar_0004
-1000.016201699951,-7779.520590885483,electric_guitar,electric_guitar_0010
517.5161462731257,1213.5676558634386,accordion,accordion_0016
-12020.489641037268,-15375.271044872396,electric_guitar,electric_guitar_0038
-6214.5567521067505,-11813.948197047195,electric_guitar,electric_guitar_0039
-12304.220404411464,-10001.213339737704,electric_guitar,electric_guitar_0005
-6499.930287789565,-30664.754747510262,grand_piano,grand_piano_0024
3000.312770352758,-5036.058927720546,grand_piano,grand_piano_0030
4754.589070695874,-12433.794518882349,euphonium,euphonium_0032
-1337.2881346145105,-3622.4530411893093,euphonium,euphonium_0026
-11381.664470222358,-6608.7554323368995,gramophone,gramophone_0009
4432.981631108996,-12427.833372983247,bass,bass_0054
6800.209871615027,-23849.9524397306,gramophone,gramophone_0019
-3289.5014263245325,-16590.94627636193,bass,bass_0044
-5783.663521516708,1289.1643796077542,gramophone,gramophone_0025
-16743.96208588732,-23199.20499482401,gramophone,gramophone_0031
