TSNE_1,TSNE_2,labels,filename
-2.1785717,0.25045118,bass,bass_0028
3.638712200000001,7.49825,gramophone,gramophone_0049
1.2131821000000005,1.6702446,bass,bass_0014
-0.8380257999999999,-3.3166997000000005,grand_piano,grand_piano_0058
-1.9135959,-3.8037488,grand_piano,grand_piano_0064
0.19147423,-0.47385645,grand_piano,grand_piano_0070
-0.6774118,2.50402,electric_guitar,electric_guitar_0051
2.6167443,6.53589,electric_guitar,electric_guitar_0045
4.275143,6.3596067000000005,accordion,accordion_0043
3.4417348,5.268113,accordion,accordion_0042
-5.163777,-1.2539856000000005,electric_guitar,electric_guitar_0044
-4.5501986,-0.9065667,electric_guitar,electric_guitar_0050
3.1159027000000004,7.2520742,grand_piano,grand_piano_0071
0.64603126,6.331884,grand_piano,grand_piano_0065
-2.4591057000000003,-4.0131426,grand_piano,grand_piano_0059
-2.3964932,1.4333786,bass,bass_0015
1.0847315,3.4573946,gramophone,gramophone_0048
2.626551,5.465382,bass,bass_0001
2.448048,5.4368887,bass,bass_0029
-2.166544,0.8580380999999999,bass,bass_0017
1.7531341,4.1549363,bass,bass_0003
-4.6877275,-1.8106437,euphonium,euphonium_0059
-0.596475,-3.132315,grand_piano,grand_piano_0073
-3.4085517,-3.646606,grand_piano,grand_piano_0067
1.9251757,5.8895019999999985,electric_guitar,electric_guitar_0046
3.1707325,2.118888,accordion,accordion_0040
-0.38837764,-0.12961948,electric_guitar,electric_guitar_0052
1.7537928,6.1078234,accordion,accordion_0054
3.5323112,5.3285503,accordion,accordion_0055
0.6327056999999999,3.0677812,electric_guitar,electric_guitar_0053
0.32813245,2.0160503,electric_guitar,electric_guitar_0047
-4.6716695,-1.8585467,euphonium,euphonium_0058
-3.0126536,-3.3707666,grand_piano,grand_piano_0072
2.699959,5.1028967000000005,euphonium,euphonium_0064
2.9203,7.6745834,bass,bass_0016
0.06337902,6.026072,bass,bass_0012
3.7812603,7.253077,bass,bass_0006
-2.3516269,-3.8391912000000006,grand_piano,grand_piano_0076
-3.393654,-1.0855149,euphonium,euphonium_0048
-2.1460216,-1.9935944,grand_piano,grand_piano_0062
-3.137968,-0.027260661,grand_piano,grand_piano_0089
3.0791702,1.930835,accordion,accordion_0045
4.246981,3.5366282,accordion,accordion_0050
0.760191,4.610197,electric_guitar,electric_guitar_0056
3.1893256,1.9608138,accordion,accordion_0044
2.8802903,7.139911,electric_guitar,electric_guitar_0042
1.489057,4.4066205,euphonium,euphonium_0061
-3.485238,-0.24583524,euphonium,euphonium_0049
-0.49771056,-2.5167954,grand_piano,grand_piano_0063
-1.1226172,-3.5886440000000004,grand_piano,grand_piano_0077
1.8555778000000005,5.4651914,bass,bass_0013
-4.6683526,-2.0514348,bass,bass_0005
3.359057,6.8991,bass,bass_0011
