ISM_1,ISM_2,labels,filename
-4431.1006275857835,-9937.226269442268,4,4_3155
-7270.452923478489,2429.3822613202387,1,1_176
-8872.441774933459,2232.7190761691527,1,1_9978
19880.488825970868,-6142.1078024928065,0,0_5942
890.1909978842857,9269.196791509292,3,3_6371
-7272.546022555015,2775.5273072147447,1,1_3843
-9564.15312802144,1207.764365458376,1,1_9520
-7785.0868485829005,1501.160867177873,1,1_672
-5810.117923568488,2269.680516913892,7,7_3494
-1130.388641361789,6775.803697026811,3,3_7435
-8043.520582832236,3007.6354504409314,1,1_6430
-4563.420312674171,5622.606451582464,2,2_7785
7485.897082461845,-11024.002384780413,9,9_3879
11633.94702967655,5276.1795774617185,0,0_1535
354.52957732625185,10399.01372224774,3,3_7554
-5413.049627987588,-1742.3106747566267,7,7_8110
2101.7213686572,-7145.053914399784,9,9_1255
463.60237038304115,-6173.633660109686,9,9_1452
-10173.622904201284,2462.3350283024242,1,1_7091
-1650.8758714553367,-6275.143815985904,7,7_7801
15054.757692901805,6560.337333845125,0,0_2096
487.4499626998983,-6047.912048223244,7,7_8391
-6841.03568557262,1900.875538132323,7,7_3753
1349.484306994296,-10758.433743475618,4,4_7726
2442.051222167408,-9964.376802240897,4,4_4268
2789.0582143133447,9392.754916333872,3,3_1114
-4312.505933928247,12333.93755606971,2,2_2940
4195.647409302261,10654.917959914279,3,3_8946
3390.706398195817,-8659.222574506322,9,9_8534
503.27069167191183,12684.417142276923,3,3_6940
-307.44806274516134,14140.829738640832,3,3_5046
-3802.408061649298,-9975.952451198713,4,4_2537
17283.668864846262,3349.595580170119,0,0_1796
22592.643865286722,1487.6237582660995,0,0_9310
-2423.112532173469,-6181.337315564287,4,4_2771
-4961.831070364398,11257.072134524431,2,2_4889
735.1759169177327,-7542.740421859237,9,9_7680
-6541.913966020288,439.35494730260734,1,1_4651
-85.35828318093745,6559.088612369516,3,3_5214
5063.896597401462,-8426.117683025377,4,4_803
-3187.578394459605,-3714.6239659068438,7,7_917
-1116.0444191110237,-11239.748830381921,4,4_3490
-8844.3078548187,711.8428901717048,2,2_4248
-3481.059499888994,7453.2421533033585,2,2_4339
3450.0024950071197,10269.428696276716,3,3_8864
839.208149083556,-9011.42705982623,9,9_2147
-295.92946190282953,5715.506778677925,2,2_9389
3715.124661490623,5646.049534228861,2,2_9798
-2474.523974955241,5862.873352217956,2,2_7400
-5962.234295562147,3800.945414623134,7,7_5246
-8025.4294707701965,1607.368328575943,1,1_3314
-7473.21024488067,1489.8913763555115,1,1_754
2163.8614027371445,-7664.554857653969,9,9_4319
-9351.513666379564,667.2074070424397,1,1_1136
-309.4369450045719,-7822.935506386731,4,4_3437
-4104.189817518152,-9820.758756075638,4,4_8442
2536.3270331620834,-6770.35659658185,9,9_6887
3649.2226959058003,-6556.136049687404,9,9_4235
-7843.546238805843,-4500.3736905911255,4,4_9672
7396.1725227469515,9218.558113751886,2,2_1050
-1372.552040691919,-9588.237453760818,4,4_8626
-6601.30606653549,648.6117358722768,1,1_203
-9943.996488540834,4226.1724804023215,2,2_2269
-5466.178261192606,-2732.6865295120942,9,9_2740
673.4552876053651,-7772.9308470634705,9,9_3856
1989.122056368617,-7438.3236879577735,9,9_5705
4194.057372818625,-8031.822763938132,9,9_678
-2787.984198279405,-3191.509090071661,7,7_9515
-3085.4335037694623,-5515.810297708094,3,3_1062
-347.44865780219084,-9624.185282700373,4,4_4519
4504.646967080763,-15080.110311594695,4,4_1060
1633.1968181535071,8056.432270020539,3,3_6862
-8889.796087387098,1481.003190539103,1,1_6799
-1090.6617963777787,-12014.454781765207,4,4_5696
-4730.35166275079,-5201.647019838936,9,9_673
3083.6065743457216,1816.0345577557816,2,2_8830
-948.4752814315724,6520.851742346454,3,3_6811
-5492.743125866394,10114.905682858032,2,2_4055
-5769.219376300046,-5169.115793363921,9,9_8762
-3839.0247134210526,-5778.209015482395,4,4_1849
-9052.445475991848,2254.0383540151693,1,1_9049
-2089.544546491302,7983.7705663729,2,2_3105
1718.0663153994885,10166.15228196239,3,3_216
-8158.277409746385,6361.1189576213965,2,2_9046
2942.8835798601503,13914.43600101551,3,3_6690
-8362.584831268705,183.77036502796074,1,1_4595
