PCA_1,PCA_2,labels,filename
-250.12236385338866,-778.9145726039677,4,4_3155
-798.5308027607083,357.17052936674355,1,1_176
-628.8970319418652,546.7159382870611,1,1_9978
1675.925598005982,270.5670277417994,0,0_5942
-200.23216539133972,227.42040953331843,3,3_6371
-825.248173934861,516.4701010799633,1,1_3843
-961.0370901327688,557.1439578499829,1,1_9520
-903.7158950755098,594.3463612860397,1,1_672
-633.0117100545158,372.93408800978995,7,7_3494
123.31498875935414,7.461395660603888,3,3_7435
-753.8124856519078,932.5473893177476,1,1_6430
806.6375915657051,366.7066584074387,2,2_7785
465.1943146410235,-167.76326331428518,9,9_3879
1014.2329921205428,-94.44086937186235,0,0_1535
150.8270718467012,547.877123608062,3,3_7554
-768.6841289157478,-237.96201748788886,7,7_8110
-554.9935669223987,-543.0724182787687,9,9_1255
-344.0702398537921,-883.7884184910595,9,9_1452
-815.8031870212384,789.386748320763,1,1_7091
-30.24737364750063,-1198.1577859506208,7,7_7801
1616.4624588648178,248.7351876000948,0,0_2096
136.9152363251308,-733.8200730032772,7,7_8391
-626.2329583167784,-92.51379872096294,7,7_3753
20.767393655792187,-748.7042953134891,4,4_7726
-161.55079106590725,-379.4626592735914,4,4_4268
136.62973988999084,-6.734859110646787,3,3_1114
43.88612104096056,1229.20432058497,2,2_2940
476.8812341722405,716.2264272554343,3,3_8946
166.15377113038866,-929.5973633178943,9,9_8534
-108.45666145493163,618.1028465506158,3,3_6940
649.0221988927613,646.267269853052,3,3_5046
-480.497913501472,-469.129100630498,4,4_2537
847.1829581284885,486.77746581351084,0,0_1796
945.8247082691717,265.14019663712344,0,0_9310
-656.1043560659044,-248.69397583021274,4,4_2771
260.53219550956845,1054.179299227231,2,2_4889
-282.41573011950453,-701.7013680202485,9,9_7680
-879.8951997971491,322.09486787751536,1,1_4651
-144.6086139623298,141.26214681912933,3,3_5214
584.5492248555273,-452.7936409696057,4,4_803
-452.8494375430925,-726.3289866573982,7,7_917
-514.0228596172034,-94.49918342545328,4,4_3490
-462.60089632666643,89.3600831848148,2,2_4248
-289.5980450622469,721.4974506036264,2,2_4339
325.96590876850286,1049.9923599611557,3,3_8864
-150.62515990704568,-959.2685418913798,9,9_2147
801.0352766700801,453.66833044662684,2,2_9389
546.6523591969723,58.33125475448743,2,2_9798
-194.23616637574563,100.52884303019644,2,2_7400
-418.14310462239126,285.28368291540494,7,7_5246
-917.0145142572953,502.92981435192866,1,1_3314
-896.8158736393062,541.5217486053946,1,1_754
-26.117871317121445,-856.0171539382483,9,9_4319
-877.7453594946496,581.0565452647247,1,1_1136
-489.29115378468623,-330.5232099819392,4,4_3437
243.78735452658626,-587.7419959469771,4,4_8442
-197.00670722288547,-670.6399484730066,9,9_6887
-149.74697396847617,-501.4751440408496,9,9_4235
-278.8276908167203,-214.460865476014,4,4_9672
