MDS_1,MDS_2,labels,filename
-356.5691741960714,884.6679928893794,4,4_3155
880.3665249959115,71.65246933862028,1,1_176
1076.5472555696838,-916.5892433328427,1,1_9978
-2392.3336280064605,-1319.5722660843028,0,0_5942
2214.389250251416,-262.46186362417484,3,3_6371
1104.0231930282891,-25.720113600384554,1,1_3843
1113.5201593297977,-253.01238516073084,1,1_9520
1256.5357955971156,-77.03855956119989,1,1_672
520.4903894306549,-397.0964865353967,7,7_3494
-485.50513503573166,-1072.5848791922201,3,3_7435
1379.6147071690427,-621.5173061398427,1,1_6430
-564.5705915272379,-2598.0700294741173,2,2_7785
-1648.0860573759928,-5.537058004936786,9,9_3879
-1498.7278621233813,-639.0141288621991,0,0_1535
168.86457612078175,-1472.781407487278,3,3_7554
1142.396550940674,1059.232717125999,7,7_8110
710.292292545413,1370.2700010513215,9,9_1255
-139.98184272638184,1257.8033351166305,9,9_1452
1249.2591179425826,-635.3640287484019,1,1_7091
-257.9788594860568,1980.762931478496,7,7_7801
-1716.2840052891256,-1348.2605316706986,0,0_2096
-748.9333485516298,1914.4697088176183,7,7_8391
271.95010467335936,112.10754369393862,7,7_3753
-1031.6320511751546,776.3780396600956,4,4_7726
-1221.5098117414875,360.444568949133,4,4_4268
-165.60850631407004,-1459.288780502574,3,3_1114
1295.126055582923,-1671.7812652124815,2,2_2940
86.10516299578128,-1858.3323809686308,3,3_8946
-1101.2477320584255,1216.962951200763,9,9_8534
523.6506244033773,-1474.5889742767858,3,3_6940
-352.5219542673584,-2078.281804913154,3,3_5046
17.774582220881246,539.2644199646218,4,4_2537
-1195.7618964681305,-1781.5577897552914,0,0_1796
-1845.4321226920065,-1167.6198819858262,0,0_9310
523.5982331337411,575.8799885566159,4,4_2771
760.3949459998282,-2216.7159531390585,2,2_4889
-295.0161977767281,811.1157491782827,9,9_7680
1196.0600261087905,299.6206740774449,1,1_4651
1804.4482380310494,403.39612491097535,3,3_5214
-1945.544400912408,367.4582380862709,4,4_803
395.3424749073657,1503.644897752493,7,7_917
1204.3389403432232,953.6705629449913,4,4_3490
498.2328549999763,-72.83003092340721,2,2_4248
627.53319942322,-964.4388375191278,2,2_4339
480.58784497723326,-1705.1536183581447,3,3_8864
-341.3585606751318,1565.3960836180179,9,9_2147
1971.946840055325,-1657.2376460469538,2,2_9389
-1947.4282428963195,-255.745434465489,2,2_9798
-444.43720967631833,-717.1161354871655,2,2_7400
96.50868789989748,-500.52455477761947,7,7_5246
1096.779579601001,-27.10367217227537,1,1_3314
1113.214469170869,-70.12402458503104,1,1_754
-649.7332751348688,1746.6473493042886,9,9_4319
1440.1308869012405,-102.75050142723353,1,1_1136
1096.052982212702,1379.4414981536304,4,4_3437
-1628.1824571217142,985.4610276851503,4,4_8442
-182.87876236406458,1225.010536295631,9,9_6887
-801.0078309264962,446.299540012614,9,9_4235
-748.5782793956054,-121.97705816832787,4,4_9672
-756.9013203789558,-842.5734913154996,2,2_1050
-659.8632974600703,705.7573382786618,4,4_8626
969.250610313362,337.2353080293082,1,1_203
1937.7230127893265,-348.3245469803729,2,2_2269
882.7237066776806,849.6172647830888,9,9_2740
831.442703591087,2131.6097376395805,9,9_3856
885.2097480974875,1354.2023383692253,9,9_5705
-969.294436339958,1679.2370533752387,9,9_678
757.9976633615239,1811.1243191020171,7,7_9515
579.1269435245671,1034.4443607657763,3,3_1062
-527.6599650629452,1129.0546170765097,4,4_4519
-2607.924232202356,821.0408114780976,4,4_1060
955.0069417823512,-1280.013560745451,3,3_6862
1362.2659618617756,98.03593741366473,1,1_6799
228.4821083972501,20.53513043484689,4,4_5696
-1913.8971989604247,678.8019341766544,9,9_673
-1139.6026324215418,-2143.4564352302395,2,2_8830
1912.8743196582352,-442.70343922072686,3,3_6811
-333.7258561607041,-2417.699701461553,2,2_4055
545.2870410489757,1234.8229573580224,9,9_8762
-353.3813675627802,246.591440435581,4,4_1849
1052.8057925543756,-955.0084695988674,1,1_9049
-418.7720890946817,-1063.132389187752,2,2_3105
458.803145751821,-1117.093007981149,3,3_216
-70.68701000989915,-2414.9245427921537,2,2_9046
-2327.199746403919,103.39132263539422,3,3_6690
1483.951883169472,293.2468710113358,1,1_4595
1820.7315017371811,-1056.9141860124564,2,2_1177
-1861.48485743957,352.7397921317002,7,7_3361
-2711.037015232253,1040.576630725703,4,4_3841
-553.9513293977797,776.5540887278016,4,4_6362
943.2728262276247,-200.37062375420155,1,1_204
-1001.1060143974536,-1332.7006169148124,2,2_7685
821.2285535146273,1492.2251681297435,9,9_954
-2308.2129249019376,-353.64374418896284,0,0_3695
1134.5454625103605,-487.877665148177,1,1_5005
1211.5031688819533,1186.479807862047,4,4_4738
-1693.2291023601833,523.8476780454372,4,4_533
-37.96500930938392,1257.4701665816522,9,9_2448
653.2604307944596,2095.006077902729,0,0_3358
80.33609828110052,-1535.014701783907,3,3_8215
1169.672894234389,-1524.3255541409949,2,2_280
-1538.2464553430843,-282.58757733464745,0,0_4062
1793.9909213930825,-440.79513656059294,2,2_4427
1036.621957108118,1087.9557051325137,4,4_1437
-237.31923958316816,-138.6297958968499,7,7_6679
-1213.0015642083888,1495.5923500675378,4,4_8775
-1666.7230230123525,-678.6310588268881,0,0_2557
-562.7997282646517,1642.194207112871,7,7_5866
1016.6788428210552,-1007.9996952347503,1,1_3925
1770.1031178188875,-1342.8366951133185,2,2_3047
-2801.135415309704,-560.3618262270006,0,0_7898
658.8058152052505,1215.3749672512226,7,7_3632
449.0392516062825,-1360.0231962541166,3,3_3326
-951.8962644470528,1740.866763789043,9,9_906
1517.045596378861,-385.05382926678664,1,1_1729
-898.413203041281,-1526.0247246295125,0,0_6894
515.6511974407528,2074.7482755794144,7,7_3294
-2161.07911934404,1201.274767589064,4,4_360
-265.79890421816503,0.660787758201288,7,7_5190
567.2213732408202,-1389.5124477538134,3,3_815
-2222.1573954888545,467.08771068109587,9,9_4111
796.5112201937883,-1800.7409625261944,3,3_408
1295.7006159101104,445.46632306266565,1,1_1430
1697.781567551235,929.9509686479773,3,3_8435
1516.154939215859,1365.571701921244,7,7_617
-787.8936690650011,1133.5689957954905,9,9_1304
855.5322860529019,-917.6892306559993,2,2_43
587.1178149848553,-1109.5154546993806,3,3_2992
1016.2553988474093,1957.641386821988,4,4_6025
-1407.2594864478235,-1874.82440280176,0,0_4091
112.81271697339119,-1982.4986190330883,3,3_4044
-597.0872211398215,1077.193307369713,9,9_3927
-2304.306047208737,-1088.1111201556303,0,0_5452
1437.510454850446,-1263.8430038566644,1,1_8305
6.322740352786455,-2267.5100217872464,2,2_7528
1077.356662306029,-231.2848097185027,1,1_7023
184.4279027141574,-831.5519258262698,3,3_1690
-1628.8882152990534,309.49257315002035,4,4_829
607.2767764475008,10.791059645212703,2,2_3599
544.9845171337166,-1757.046180897822,3,3_4894
631.5768051948409,-2351.753474688749,3,3_7983
1627.144882252775,-699.1336160556903,2,2_2260
605.3663475921703,-1676.4138619419016,3,3_5508
-1247.0093483334801,-2148.8056164007958,0,0_305
-695.1954201505589,2053.401780895721,7,7_9147
1164.7431291780777,-707.919557451326,1,1_1646
-92.47562894497105,1441.9961372055484,7,7_9463
1087.9517516757471,-1854.1533502702835,3,3_9177
804.1880141655353,-839.7813431640291,1,1_9903
-735.3139488799491,-995.7767222326064,0,0_9687
-1875.3687592309532,1334.983094187244,4,4_2005
1751.2390522127334,173.46395329217637,3,3_7690
-692.984658911035,1633.835111021331,4,4_2847
-1109.494898221134,1523.4115364414176,7,7_1194
-892.9681750598943,1659.2893602997738,9,9_3999
-1320.5027949753464,-1744.6080572640094,0,0_7693
-1551.984107781902,-1144.415268741813,0,0_7225
-612.4749197367722,2261.2900195797097,7,7_9113
265.4488800087896,-1853.5720650544808,2,2_892
1312.3797949225032,-2303.38276042916,2,2_9129
-1697.4062427439865,1392.9779846271665,9,9_5377
-562.3538023388361,-1253.2876016677244,3,3_87
1916.5261554064768,1517.5158010017954,0,0_5155
-517.194896290447,-419.90549444787086,2,2_6607
1392.5557527824174,686.7889643827071,1,1_5933
1835.3241080728687,302.4230114086608,1,1_8493
2189.0688230311134,125.84214902099795,3,3_32
1603.4651071958056,-878.1153831699605,2,2_3703
1152.1113032059752,-288.45856887565867,1,1_7005
-317.4171742073359,1098.0271858810609,9,9_8663
1094.938481772144,-445.4370454310941,1,1_2816
705.5420204723331,-1662.8981188234052,3,3_1383
-212.8125729348193,844.6574392282008,9,9_8623
1420.587551776016,-205.8046518765208,1,1_7344
-1333.6890570411729,491.8606279836527,9,9_1048
581.7537663100424,-2127.8173191742662,3,3_4621
-1398.3974636615726,-915.1925085436957,0,0_1739
-1093.5766083605192,-236.99460503977159,2,2_3212
824.006599378603,1697.1248250957412,7,7_4148
-727.29584993062,78.95136444476783,4,4_1561
-1493.6719654324265,1436.5571053438455,4,4_8363
2201.659426792823,-1209.0825082096328,3,3_9390
-1975.1920120116608,944.8334005099896,4,4_1145
-1926.6588915972711,-1336.5745441584272,0,0_6288
31.578068425545005,-1232.8424747264728,2,2_4546
418.3963433714108,1362.6846871993996,9,9_1013
-1540.0542803559963,334.65168259941487,4,4_6552
-629.4877538769615,-856.7136808959402,2,2_8161
-2239.442200981278,-490.363108898492,0,0_9939
-778.3668482437965,1050.5010116618473,4,4_1111
963.1654194965096,1230.3090398194524,4,4_902
-489.52048475955803,-987.7312802854224,2,2_5823
1388.486892020144,410.97461282010016,9,9_3005
-1764.8066663131326,-2.571845634818006,2,2_4098
1671.43240298674,-650.3820439231707,3,3_9275
-741.217480448217,2422.1527523359077,0,0_9037
-813.5775757513713,-736.7392018955902,0,0_4642
1584.1082580410714,-400.29829472591683,2,2_741
-28.677820723423892,1383.732414054711,7,7_8688
1589.8829195781368,-658.7546508808603,1,1_5746
253.12706377449246,-364.22245714007414,9,9_1952
-1472.8736787286246,948.6225503306197,4,4_7076
-716.642638757752,-1638.6813435473896,2,2_8673
-1917.7471667707389,-19.44794108370865,2,2_7245
-1395.263329601671,-50.333733229344816,2,2_119
-852.7343555558623,1644.0326403735583,9,9_8841
-325.4838138640798,-2467.7662406185245,4,4_1263
-1394.4882872904582,530.2407220051067,4,4_2680
-198.46833903261813,-2257.6971228066072,3,3_8206
1249.9154888643825,88.7604902677912,1,1_1054
-2743.1455647935336,-869.3719504662195,0,0_8023
-2613.0443376399203,-950.5364106361768,0,0_8029
242.81140835592527,962.7084262336244,9,9_9054
1319.388931852359,82.4335849564077,1,1_4708
1473.4457560735646,-207.088339099984,1,1_2529
28.50267824809415,-597.2713111458066,3,3_883
905.0715571831848,-1134.6511321915025,1,1_8164
-340.15711966852274,1931.760830358892,9,9_292
-2529.626675227375,-582.3259913765314,0,0_8021
637.4682107296787,-1504.6361969676702,3,3_927
-909.366791434678,-485.09263387401575,0,0_1404
1389.5040276666086,475.96175461481386,1,1_3230
273.07339521925996,595.1238769921285,3,3_9914
114.58712276803351,1919.0444547257891,7,7_6380
413.6770441873976,712.1438085820758,7,7_3609
-81.0435786398548,770.2903945835575,4,4_9320
-1364.4192050245351,-1755.6566593323753,0,0_5415
-349.7871780989298,2416.6451182200008,9,9_2478
-1118.664125954283,-940.8413750022593,0,0_2190
-2302.7894394801087,450.93876025196647,4,4_3752
-808.403354890357,-1589.642437243079,2,2_5748
406.9568590973511,1197.4215941866385,7,7_4061
-1271.1074945588878,1057.5952973136964,4,4_7611
-539.8095244487519,-1700.7776035299698,2,2_3134
999.611519701454,-453.96781107356077,1,1_1257
-1013.7455034275844,260.47154777509127,4,4_6516
1268.1981495444177,-169.49847268694495,1,1_7722
-1068.439639873707,2000.0507715595406,7,7_4767
1264.1294496615715,-617.3763713259618,1,1_7167
-181.79255801861402,-1523.8297592773424,3,3_6204
266.4667605692579,297.13077248721606,7,7_3202
19.76455910228433,-1305.0404886405404,2,2_4167
1394.6154366703408,-835.6228949909663,1,1_5112
-544.4473728236256,-2406.1152517103133,3,3_6794
1420.0184564113024,-918.5259112633017,1,1_8118
376.23702160039727,-917.7292744000875,3,3_30
1285.5933666614735,6.139428501893989,1,1_7303
740.8719327418628,-1257.5371966118953,3,3_9305
465.6721767931166,667.7082692569525,7,7_229
-779.6134300689836,-632.8691844457234,2,2_3811
1179.1825925996436,397.2081382234612,1,1_239
174.15835746772626,29.550388291733256,9,9_7459
-254.27956678446841,176.00388860014797,7,7_1173
-2017.5435160584534,-1141.2879359743313,0,0_7289
-245.23855985845117,-1944.2308145130555,2,2_3081
646.7920178694909,312.2565101084558,7,7_1361
426.47884264966723,1687.378255993159,7,7_2482
125.27011445448488,1285.1435302880313,4,4_968
295.73064447516134,-682.4590399380173,3,3_3896
553.3366888711269,-2335.053494361325,2,2_5667
1105.9314435477374,376.1590310967141,1,1_682
475.7104983182721,-812.8652386148334,3,3_7065
1631.9878694969927,723.3886393225191,1,1_5594
-1002.0175531282697,1207.8667054829837,4,4_4414
1575.7076605750617,1328.737974924433,9,9_2129
-2037.7950898924087,-1606.0437896104092,0,0_1203
-600.8680649636699,365.5693116120695,4,4_555
615.1497870501836,-1083.7639714324323,3,3_3049
-135.5593020070835,-1194.2815616751434,3,3_3548
-605.3782846798972,1768.5113996054279,9,9_5582
-2496.1892783254143,-842.6973295249527,0,0_6286
-2242.5528979382216,-791.4244316326215,0,0_8978
1827.2470912144024,-191.8186641530741,3,3_1789
-1279.5944139019941,-954.0898123978172,0,0_1094
-255.080164786419,-1884.3921536166813,2,2_9246
113.104148020635,1473.5367422968645,7,7_3360
730.1212288773697,-1697.3544897358565,3,3_7312
-2449.675023145317,427.72816628048594,0,0_1808
679.4578574141207,-1962.042218839204,2,2_5629
1741.5871083120358,-1461.571133304641,2,2_9490
-750.7271950665524,-1142.5579915597375,2,2_4296
-1516.3531732048916,1493.4724378018548,4,4_1509
-474.1618424046088,611.3947240955996,4,4_4609
301.21489231370487,514.8143674246886,9,9_4016
1497.6030364377868,-2.1275780468579715,1,1_3050
145.14589480234784,-720.9651827460349,3,3_4276
-337.54694183079414,-2594.924763771767,3,3_8050
-1648.8203926508343,617.8597362726763,7,7_1718
-839.1490300639882,-2062.3352050504154,2,2_4920
-1160.6785625388654,716.6991067500823,4,4_8961
-1717.4686821865687,-1108.3722877578678,0,0_2042
361.2052307018977,-1850.706344187716,3,3_8346
-216.76453216170543,1696.6294430398816,7,7_4784
-53.70857333710629,1595.1059573613943,7,7_4800
-1686.0985105993664,-1491.2709281000448,7,7_3011
-1982.0096547844064,-1030.0895401832206,0,0_5368
-1868.016427203612,-612.5006716232023,0,0_3458
833.7619973687648,-504.15690230464406,1,1_6680
1084.553403782301,-405.10115019854254,1,1_7000
-730.8119158598003,886.3738178779631,0,0_3613
-2224.4931463850157,544.8960806499274,2,2_7894
1109.9073750787109,1362.8452205000751,2,2_659
-456.1954197461025,2200.6739104809017,0,0_7536
-1188.3227551196455,376.58427643394765,7,7_9771
-1467.5834071257166,-15.431407197094412,7,7_9628
116.6631800616484,379.30819517808783,9,9_6967
1287.0623929937144,1245.2596990028173,7,7_4225
-276.28242805054055,-719.0328029058868,2,2_4684
-411.8499635123885,-836.6853445645153,2,2_9266
151.90115378172155,1818.6311454942806,7,7_7088
-705.9812976778203,2188.09184528018,7,7_9067
-398.44807586796026,-2606.771580027924,2,2_8907
2238.380634221527,508.6040571591624,3,3_1354
51.35326214186982,1829.162282785669,7,7_4064
1103.4267223844988,1074.9096420110454,7,7_4566
915.0813262042183,-731.5362372496872,1,1_7567
-1562.0685108685007,-1663.5958769835065,0,0_9648
981.2276783892723,-438.99920142048865,1,1_506
-1931.218601506556,-573.3965836005042,0,0_9865
403.376509305929,851.0364989738696,7,7_5240
-1741.5274588019533,-1307.621600627556,0,0_8127
409.5981171035165,963.5772582110948,4,4_1077
-849.0610535346782,1172.757420425237,9,9_487
60.184671455610705,1782.119929644305,7,7_5425
-1310.1035773538656,-203.01943786074352,2,2_3035
83.74046722641995,1471.8920464471216,7,7_5277
-1001.2374738284536,-2065.5913757059407,2,2_9421
-244.66158454230063,141.9913416863271,9,9_4963
1393.912639054111,-711.0249868117274,1,1_8729
-285.7500948317444,1383.6955564191535,9,9_9467
816.6631606873054,-2169.653408255057,2,2_9577
623.5972699978365,937.0108121687776,7,7_946
350.4951102510987,-1377.3419542809668,2,2_2158
2108.8107818514104,1316.8916309911415,9,9_1545
76.23483580641287,1018.3936931907617,9,9_1668
782.846585001415,-281.4728567131595,1,1_2273
-321.24142172633947,-46.4020753204728,2,2_6418
457.3384557423516,1803.0784790522687,4,4_295
1988.0591899523965,-841.9549629614421,2,2_731
-1751.2368432953315,-1445.1270653572885,0,0_1764
-2625.908506448653,-1060.8666078090193,0,0_25
865.9650919824106,-1793.0530078595693,2,2_8615
-345.52441328484355,-1485.2605463715659,2,2_8612
2356.207689467892,1598.7870493297205,2,2_1895
-1229.9456093670274,-1933.3161997027921,0,0_9358
-2945.683442014717,59.01903763374282,0,0_4604
1418.9993351606327,-1930.8727561629746,2,2_5502
-723.3628947745656,-1383.3721608376943,2,2_1506
-753.7885630843211,902.4931477716024,4,4_4976
313.20032250594613,-2235.3925605021773,3,3_6160
-144.37889483332847,-981.454092246104,2,2_728
1915.1673608811386,-1533.5856641611786,2,2_5157
1126.557134135986,-1397.9211896686402,2,2_4103
-545.3032946349833,175.77988398092018,7,7_7111
1132.8960183456286,429.4817516046483,7,7_1260
1866.3185236194377,-645.3146698342366,2,2_4549
-1904.3303929264525,-1617.0272262788305,0,0_9367
1045.294987233098,-1431.4187699039228,2,2_1817
454.05697634260076,1300.598195271211,7,7_9576
-1102.0089332251669,-1163.0576492664907,0,0_2236
261.2315175777809,1245.6192057097278,9,9_6401
-897.176545353522,149.73749961459927,7,7_1949
-1177.1535992631266,209.14800980264,9,9_8181
-294.4582938607678,1552.176329317825,4,4_708
337.84805500754294,-1739.4853888411499,3,3_5038
-684.5155764788275,315.71741961198205,9,9_9901
687.2895345312738,-1367.287884432282,3,3_2712
-423.44812465197157,1571.8386926770722,9,9_7318
-1480.2447931625875,1307.841584438618,4,4_5004
-580.8275412625753,1160.7402095384275,4,4_8836
-552.6069717643495,-552.2218627310616,3,3_2953
-1987.3819956177426,660.7237907183357,4,4_3172
-38.12655982004637,-99.61959844853024,7,7_1770
1471.2926262601761,-273.8159059839547,1,1_7014
-1891.410187019072,-562.1827187763402,0,0_4186
113.08716784572829,1136.0932654287008,9,9_9466
1344.4503351159935,251.41770460079732,1,1_342
-797.1892475998065,-404.8236436567349,0,0_1959
-2573.255715836869,-680.700343082598,0,0_5405
-2246.333090006394,558.5533991589198,2,2_7922
1607.7373989697528,1427.6510307117844,0,0_5505
895.7100692278755,-1610.767344174195,3,3_3947
1798.187024893971,-2008.6304777259827,2,2_7762
14.901467738897257,715.4546506714581,4,4_3728
986.9889144938963,992.1297063457672,4,4_9906
1698.0672097145293,-354.7428940850222,3,3_531
