TSNE_1,TSNE_2,labels,filename
-33.379055,-45.079395,4,4_3155
68.89541,6.108141000000001,1,1_176
15.799767000000001,14.514394,1,1_9978
-73.49221999999999,0.6300555999999999,0,0_5942
41.05556,53.978405,3,3_6371
61.78205500000001,10.298003,1,1_3843
40.3505,1.3605525,1,1_9520
46.528355,-6.9235086,1,1_672
5.659562599999999,3.2618132,7,7_3494
15.325320000000001,59.915337,3,3_7435
41.63471,14.512445000000001,1,1_6430
-15.370219,29.575834000000004,2,2_7785
-16.144672,-81.25484,9,9_3879
-54.33149,32.979733,0,0_1535
16.838129000000002,71.93164,3,3_7554
20.667559,-17.632402,7,7_8110
3.281929,-62.291325,9,9_1255
-6.0937057,-38.15432,9,9_1452
32.84386,10.201885,1,1_7091
10.106584,-26.390558000000002,7,7_7801
-62.583907999999994,23.091122,0,0_2096
4.0820823,-24.035698,7,7_8391
4.898514,-1.3864846000000002,7,7_3753
-30.099295,-58.98875,4,4_7726
-25.094079999999998,-72.40245999999999,4,4_4268
38.37563,56.201317,3,3_1114
-0.08106058,31.268406,2,2_2940
22.220541,77.16447,3,3_8946
-5.7510233,-65.05667,9,9_8534
18.086971,74.575226,3,3_6940
17.04164,75.2668,3,3_5046
-32.448498,-48.4417,4,4_2537
-77.67231,12.25946,0,0_1796
-73.2296,7.6563315,0,0_9310
-2.293414,-48.1724,4,4_2771
2.1216302000000002,39.75571,2,2_4889
-12.307714,-54.713505000000005,9,9_7680
59.485319999999994,-16.237404,1,1_4651
22.850475,52.633494999999996,3,3_5214
-41.475,-70.46811,4,4_803
24.560865,-39.88387,7,7_917
11.165476,-56.71892,4,4_3490
47.499775,-12.369242,2,2_4248
15.727210000000001,30.962640000000004,2,2_4339
29.502712,74.8702,3,3_8864
-0.33613062,-52.56555,9,9_2147
-24.301996,32.322826,2,2_9389
-23.322826,23.674019,2,2_9798
-15.05115,44.58633,2,2_7400
1.8953539000000001,4.4444795,7,7_5246
47.454097999999995,-5.357218700000001,1,1_3314
46.523453,-7.058727,1,1_754
3.5552866,-67.18079,9,9_4319
51.22943,4.511686,1,1_1136
10.908277499999999,-60.200653,4,4_3437
-28.598634999999998,-46.81187,4,4_8442
2.6702461,-60.795902000000005,9,9_6887
0.86006725,-73.221436,9,9_4235
-30.74786,-24.568476,4,4_9672
-35.958176,34.84538,2,2_1050
-21.208443,-59.357758,4,4_8626
64.45745,-18.210037,1,1_203
14.097973999999999,39.430679999999995,2,2_2269
-13.641335999999999,-17.887235999999998,9,9_2740
9.929382,-68.15456999999999,9,9_3856
1.5738908999999999,-62.130343999999994,9,9_5705
-1.8661255,-71.83419,9,9_678
26.544766999999997,-24.650774,7,7_9515
10.966307,-43.031876000000004,3,3_1062
