PCA_1,PCA_2,labels,filename
447.78711480967763,888.0681116085308,3,3_6331
-762.0376369230963,861.7115051851473,1,1_1305
1185.447438595835,-89.17044433222902,0,0_2557
15.239658490970365,-770.6381517137013,4,4_8961
181.42120247219242,938.8163301523198,3,3_9177
-842.8008350452723,448.5846904587422,1,1_7717
1171.557608812846,-64.91350052492503,0,0_3695
-577.3630325750063,294.77149874305843,7,7_2513
-268.02361212151044,-534.0367143528215,7,7_8202
755.2241126883052,301.46614015415435,9,9_1247
-59.111248584730035,-684.5885087548913,9,9_1304
-780.0327649801599,922.0791397859136,1,1_6135
-81.48033130434253,872.2476316674257,2,2_9603
151.68523720565594,-795.9770069389798,4,4_5123
-144.92559446608573,-522.064083764929,9,9_9901
-699.1990672232698,-308.4502887100169,7,7_9413
-839.2369632011951,598.2599227078755,1,1_3809
-737.5795879613986,816.895118162516,1,1_6239
880.0111977901616,952.046560079328,2,2_4055
243.51494279823703,-544.0454092443831,7,7_730
-54.517055368988245,-745.9189142896007,9,9_1622
-699.9030142348255,561.6172280749041,1,1_7191
-580.4684259772048,-403.9085082120091,7,7_6170
1043.7947975164577,375.3628442881422,0,0_5415
218.90726136441205,910.1961397020173,3,3_5508
2.3010199869843406,-173.9519736034998,9,9_151
703.8913886540038,979.0806304364136,3,3_7983
-213.89128422893486,49.53346512382199,2,2_1224
-415.5354043486088,-649.9999317905948,9,9_6022
-70.69577200010909,-766.4385342026831,7,7_5728
1221.767881123449,234.4988365856325,0,0_5721
-456.8582166613119,-328.89087686956964,4,4_4738
-866.6076559732567,756.4227295387732,1,1_8724
-140.5856288850831,-974.661281846196,9,9_3927
-903.7158950755098,594.3463612860397,1,1_672
-25.70593530237405,-849.7961099436908,4,4_3137
434.4432196761132,-708.7356941603059,4,4_6066
967.8541012279027,62.997234890228576,0,0_7536
-446.6766046439786,-311.0001318853451,4,4_5047
1160.9905748866165,689.3327905572992,0,0_3242
-79.68861498434669,-753.2898210458775,4,4_6865
