SE_1,SE_2,labels,filename
-0.0026741968880864444,0.00670532767115578,4,4_3155
-0.0022967558935217854,-0.004694594617484814,1,1_9978
-0.00019308394484810826,-0.004938206383183953,3,3_6371
0.00015558415709421568,-0.003889963822716753,2,2_7785
-0.00016572223251410677,0.0061415259951509114,9,9_3879
0.00017707983369742004,-0.005227183198354329,3,3_7554
-0.0025899334202874108,0.006389926239140087,9,9_1255
-0.0027902155709490783,0.004617207462911087,7,7_7801
-0.0027598273697603173,0.004255142594981764,7,7_8391
-0.002412492725449777,0.0071948320361242095,4,4_7726
-7.218954337833406e-05,-0.005085743999479616,3,3_1114
-0.0012859027419804554,-0.005257447583322505,2,2_2940
0.00024589753760896355,-0.005118455936930159,3,3_5046
0.012897978095598372,0.0013437295288367596,0,0_1796
0.012810843061244682,0.0012977225782691622,0,0_9310
-0.003673700191473861,-0.005346028327269076,1,1_4651
-0.0001612722743128987,-0.0049181139610746105,3,3_5214
-0.0009092971053350939,0.007295368331370563,4,4_803
-0.0027427095823109623,0.004171002623275617,7,7_917
-0.001288865992824954,-0.004191976952279753,2,2_4339
0.0004951103629487549,-0.005599982673385718,3,3_8864
0.000690833193108882,-0.0034082540286909397,2,2_9389
-0.00168087077456422,-0.0014113169881105677,7,7_5246
-0.0035596614179740555,-0.0057038242945014715,1,1_3314
-0.003498940284529713,-0.005652696690673683,1,1_754
-0.002432675403647965,0.00681962659441597,9,9_4319
-0.003399682713046652,-0.006261966755581051,1,1_1136
-0.002739941088538389,0.006775619963438793,4,4_8442
-0.0026188071637163264,0.006937970568259403,4,4_8626
-0.002735221717708618,0.002877956214987711,7,7_9515
-0.0024802497688319524,0.002830925437499156,3,3_1062
-0.002554995959255813,0.006470566819262756,4,4_4519
0.00021536379016037367,-0.005286435276579967,3,3_6862
-0.0037188220384181134,-0.0063339795100185075,1,1_6799
-0.002491630041317109,0.004744042998208393,9,9_673
0.0010835139887011072,-0.0033037511596442732,2,2_8830
-0.0026778245230682863,0.0042500679294746645,9,9_8762
-0.002281309320897546,-0.0048541821802469114,1,1_9049
-2.580353469277288e-05,-0.003674930435412938,2,2_3105
-0.001204630109868685,-0.0031114787919090023,2,2_9046
-0.0026722013347038405,0.006792567466189294,4,4_6362
-0.002599100491226919,0.006364463344739304,9,9_954
-0.0026987991464402536,0.005750987877615144,9,9_2448
-0.0011167356260869596,-0.0054649248658571676,2,2_280
0.009976799785985074,0.00045708463476748653,0,0_4062
-0.0014538179258936665,-0.004670595335676295,2,2_4427
-0.002656017494116398,0.006003581885027301,4,4_1437
-0.0024997134704875267,0.0016750480849755786,7,7_6679
-0.0026447405565384425,0.007259829043971419,4,4_8775
-0.002197276869234728,-0.00428820065469276,1,1_3925
0.012443928045315342,0.0015618204974159272,0,0_7898
-0.003171492408240709,-0.006752753535995745,1,1_1729
0.00896919625474492,-0.0001750502910874761,0,0_6894
-0.003741384933113164,-0.005884243962882571,1,1_1430
-0.0019271180600878648,0.008226152016746806,4,4_6025
-0.00260325468021193,0.006192718927751703,9,9_3927
0.012896727882645351,0.0018201825241781148,0,0_5452
-0.0032698306401007034,-0.004947339170264979,1,1_7023
-0.002270924110025235,0.0037678276996458548,4,4_829
-0.001976817397701234,-0.0036186161860214186,2,2_3599
8.604591953706507e-05,-0.005265948160498886,3,3_4894
0.00037119805815158196,-0.0056277437757777824,3,3_7983
-0.002727754099288653,0.00477266427001293,7,7_9147
0.00011945380891278152,-0.005499597029855557,3,3_9177
-0.0003353366516800264,-0.0049545823998448,3,3_7690
0.012039618623699684,0.0008780506388011888,0,0_7225
1.764612765796299e-05,-0.003432239802002145,2,2_892
-0.002560989432451593,0.006110466845779559,9,9_8663
-0.002603457583633956,0.0035613221501328346,7,7_4148
5.5932303509274034e-05,-0.005388431815891998,3,3_9390
-0.0015606363029503478,0.007987292201263475,4,4_1145
-0.0011052512468861042,0.00636587752540172,4,4_6552
0.012013989112070205,0.0014195129594153026,0,0_9939
-0.0025569824719578237,0.007008470539286731,4,4_1111
-0.003476955266147717,-0.003368702376020007,9,9_3005
0.010907834248330486,0.0005789826757465889,0,0_4642
-0.002940297417102141,-0.006815210732355111,1,1_5746
-0.002634322095338217,0.005367804152095519,4,4_7076
0.0007167816241342124,-0.0029122181175483645,2,2_7245
0.00017416476998574596,0.0007503677658169832,2,2_119
-0.002222488895222354,0.006991074004897697,4,4_2680
-0.0034603654597324127,-0.00625613321461013,1,1_1054
-0.00013899091311445934,-0.0035585574406375524,3,3_883
-0.002168994507705556,-0.004658727288316267,1,1_8164
-0.0026819470329648605,0.0045449273828084644,7,7_6380
0.012958524794626877,0.0013583007507411734,0,0_5415
0.010060527939710335,0.0004854978674759331,0,0_2190
0.0006371155932592258,-0.0034626268774084986,2,2_5748
-0.002747214358913902,0.00306720269195064,7,7_4061
0.0003138731349516104,-0.0030457441362492497,2,2_3134
-0.0025698023102379733,0.004409332191490989,7,7_4767
-0.0027061708193175105,0.004029778185183918,7,7_1173
5.536167625487954e-05,-0.003813264566932153,2,2_3081
-0.002744357704922084,0.0030663056024549692,7,7_2482
-0.00020764913115696202,-0.004657524315109665,3,3_3896
-0.003563975184985307,-0.0045215126132973895,1,1_682
-0.0023458039707258322,0.007289517157172138,4,4_4414
-1.2354935220651785e-05,-0.0016463875627938675,9,9_2129
0.00016269257925761725,-0.0051162676805147685,3,3_3049
-5.372574537699853e-05,-0.005184742289180235,3,3_7312
0.01102839552517438,0.0021539516242886124,0,0_1808
-0.002266991232476856,0.008057110683079412,4,4_1509
0.0003227141968072632,-0.0055403214980982475,3,3_8050
-0.0020743699043025607,0.0069782642918636215,7,7_1718
0.011454315781151846,0.000718802104983594,0,0_2042
4.968690179677431e-05,-0.005265080188245067,3,3_8346
-0.0021167416523012552,0.0045778630450741785,7,7_3011
0.01203844114380305,0.0009725792802005467,0,0_3458
-0.0023297955590688237,0.0015916572333549946,2,2_659
0.009958166867908545,0.0007564176171017523,0,0_7536
-0.0026128021767018025,0.00326921933642099,7,7_9771
-0.0025368605920820875,0.000833423876097415,7,7_4225
0.00023762392080784679,-0.0037038234994167577,2,2_9266
-0.002731392122773463,-0.0048183325361032744,1,1_7567
-0.0029245343139914963,-0.006005337856948939,1,1_506
-0.0027163611415436328,0.005980033966612178,4,4_1077
-0.002781920401205013,0.0036686083256201696,7,7_5425
-0.00010136225398624672,-0.0026327317493757053,2,2_3035
-0.0025663808758696906,0.006182116978852014,9,9_9467
-0.0025854171409636162,0.0021054158920621024,7,7_946
0.0005780973888009233,-0.003613682630454019,2,2_731
0.0008085575814147619,-0.0034917648195768145,2,2_8615
-0.0009390216473698736,-0.0044342798351462214,2,2_5502
-0.002496083603379107,0.007456143629074771,4,4_4976
-0.0011939768182568364,-0.0054197185856108155,2,2_5157
-0.000557819113984013,-0.004179797048335513,2,2_4103
-0.002904824331935299,-0.004559477378290228,7,7_1260
0.012314387812511778,0.001007829332136582,0,0_2236
-0.002728514466363725,0.005457169875786279,9,9_6401
-0.002155301236555263,0.0016004940364395574,7,7_1949
-0.0023034665248863307,0.003579642010721075,9,9_8181
-0.0026691313871091914,0.0070897813672300795,4,4_708
0.00016410916627414456,-0.005076008420606184,3,3_5038
-0.0007303117160673508,-0.003490696134215223,3,3_2953
0.010759881907058346,0.0005677632941116459,0,0_4186
0.01256251530558335,0.0011723089726017946,0,0_5405
2.1811620601755626e-05,-0.005106095364230625,3,3_531
-0.0026608945001176127,0.007318119067134623,4,4_3137
-0.003508399518623881,-0.006847164497985135,1,1_6192
-0.002962408425945021,-0.006608264179192224,1,1_1305
-0.0024745436746680762,0.0020095391954974354,7,7_9781
-0.0021650305072089017,0.007771259852535766,4,4_3232
0.012374512651757694,0.0011006348984028238,0,0_188
-0.0034642993846239066,-0.005351520130659006,1,1_9549
0.012994537551480485,0.0013357072195707255,0,0_8117
-0.0021026474619104847,0.00817786952126702,4,4_2498
-0.001580914818436565,0.0070752569635851355,9,9_3404
-0.002740807711978577,0.0038438902832607547,7,7_9929
0.010364975071029276,0.00028744482508133044,2,2_9768
-0.002561839371578012,0.006901180747706217,4,4_7589
0.011377256547633793,0.0007839151963220483,0,0_3536
-0.002690361545610894,-0.0045669242255134464,1,1_3852
-0.0027037597825319147,0.004708219061840724,9,9_6496
-0.002483374022119904,0.0023183439066421572,7,7_1520
-0.0019522438897772733,0.00633451490630438,9,9_2259
-0.002778240680683163,0.004267397246724989,7,7_8786
0.00011690173856571699,-0.0053539365759301535,3,3_1798
-0.003422778460599493,-0.006863539883168536,1,1_6135
-0.0003679565019048105,-0.0038063177292861398,3,3_9182
4.678655672430919e-05,-0.004928045436954309,3,3_6563
0.010853603135022805,0.0023170511807958424,0,0_4403
-0.0023311509881096984,0.0015802004662485141,7,7_7356
0.012861441415714648,0.0014562924797527652,0,0_8056
-0.002709100019902462,0.004212907202709249,7,7_3589
-0.0033687511304903443,-0.006306400325265625,1,1_9313
0.011863389908057641,0.0009171917848778957,0,0_9714
-0.002657162915621149,0.00472742007439879,9,9_7594
-0.00244240894822845,0.006718124641079757,9,9_6022
-0.002573280980472868,0.006900913020458458,4,4_8879
-0.002503757814637255,0.005186180073361534,4,4_1735
-0.0034039102782463665,-0.006929262604812646,1,1_7325
-0.0023725943317059925,0.005653829938219826,4,4_4893
-0.002641200620587189,0.006041205580824052,9,9_9170
-0.0007315901227900151,-0.0038788318707028134,2,2_6027
-0.0025804042213237893,0.0058381332242423535,9,9_8457
0.010991366390018848,0.0005968127665455631,0,0_8614
0.01038632031325529,0.000655156551143912,0,0_9631
-0.0027437887265355137,0.004376706319575533,9,9_7061
0.011864468003738736,0.0008255369456865794,0,0_6280
-0.002403260025794592,0.007911028516504886,4,4_9353
-0.0035821882603736775,-0.004524070762547608,1,1_2421
-0.002710647542749816,0.0043584134900813256,7,7_6944
-0.00267753282356848,0.003996764461330231,9,9_7377
-0.0026726353245690557,0.005364823709816123,9,9_8955
-0.0026936666970931514,0.0071328253232041845,4,4_7741
0.0005347275347466883,-0.0032610551458535425,2,2_1936
-0.001711137391031834,-0.0007327102259752751,2,2_1224
2.562711919901016e-05,-0.0050734596096999075,3,3_3085
-0.0016727170326967776,0.004666840069088924,9,9_151
-0.003641694754727054,-0.004596374679294318,1,1_9336
-0.0012414707547042545,-0.005059282043064381,2,2_2390
-0.002477662201464209,0.0034723918738428995,3,3_5734
-0.003138565822293995,-0.005400311993011898,1,1_3019
-0.0020066797703850656,0.008278882979343765,4,4_2882
-0.0027020661632142697,0.0067128866992570545,4,4_2046
-0.0037106954470538063,-0.005140585112561323,1,1_5889
-0.0011812576297723259,-0.005289685935679914,2,2_2110
-0.002644940069430042,0.003776541205241553,9,9_7535
0.0006655518755269125,-0.003287521213375765,2,2_2621
-0.0028289852122120266,-0.0062397856223799855,1,1_4733
-0.002559361823485161,0.006573170609621235,9,9_8479
-0.0026206627298856807,0.0017516999421803784,7,7_3721
