UMAP_1,UMAP_2,labels,filename
-2.3397405,1.1647078000000002,left down,left down_74_74
2.737098,-0.9468222,mid left up,mid left up_317_317
7.7741823000000005,8.551648,mid right down,mid right down_374_374
1.8827174,3.2363691,mid left down,mid left down_276_276
11.844736,8.187421,right down,right down_568_568
-4.0591035,9.948184,left up,left up_121_121
3.8964717,1.1280569,mid left up,mid left up_306_306
1.6395575,9.366454,mid left down,mid left down_267_267
8.905028999999997,5.535003,right down,right down_579_579
-1.3439338,6.6106586,left up,left up_130_130
-4.6622962999999995,1.3840758,left down,left down_90_90
2.1366787,4.0864477,mid left down,mid left down_254_254
7.3876963,4.147044,right down,right down_595_595
1.4300385,0.7018614000000001,mid left up,mid left up_335_335
6.197032,7.2194815000000006,mid right down,mid right down_389_389
-1.7773561000000002,-0.061407767,mid left down,mid left down_245_245
-4.512137,3.2708882999999997,left down,left down_30_30
12.931179,6.2029176,right down,right down_584_584
4.1971245,-3.0903223,mid left up,mid left up_324_324
2.3453223999999997,6.310528,mid left up,mid left up_296_296
-1.8969538000000001,5.4636254,left up,left up_112_112
4.834041,8.290875999999999,mid right down,mid right down_398_398
-1.8782246,5.258101,left up,left up_173_173
-1.6543461,11.731192,left down,left down_18_18
1.4428416000000002,8.530299000000001,mid left down,mid left down_224_224
7.0558143,2.5375624,mid right up,mid right up_507_507
-0.5172857,6.624807400000001,mid left up,mid left up_345_345
-2.652291,1.4472597,left down,left down_80_80
-2.8898463,7.1245199999999995,left up,left up_162_162
4.7951846,6.4012485,mid left down,mid left down_235_235
6.6664615000000005,-1.3224143,mid right up,mid right up_516_516
0.3697335,5.1011066,left down,left down_20_20
3.5562233999999995,1.9101314999999999,mid left up,mid left up_354_354
6.9310350000000005,1.5214468,mid right up,mid right up_497_497
9.417964,3.7091038,right down,right down_518_518
-3.3456099999999998,11.195884,left up,left up_151_151
3.7715983,3.2291696,mid right down,mid right down_419_419
8.566009,2.3750367000000003,right up,right up_683_683
4.1548786,-0.030462954,mid left up,mid left up_367_367
6.8757660000000005,-0.5891921999999999,mid right up,mid right up_448_448
4.714545200000001,6.2749586,mid left down,mid left down_206_206
-3.2821326,2.0296435,left down,left down_64_64
6.7909393,-1.1084795,mid right up,mid right up_486_486
6.3996015,7.364826,mid right down,mid right down_408_408
-3.3409199999999997,0.09802637,left up,left up_140_140
8.190914999999999,-0.50463593,mid right up,mid right up_459_459
8.532728,2.7118482999999998,right up,right up_692_692
3.6551576,6.4206324,mid left down,mid left down_217_217
5.733509,-2.1586015,mid right up,mid right up_444_444
-0.08140883,-0.6928045999999999,left up,left up_182_182
10.222951,3.0441439999999997,right up,right up_650_650
5.616859,6.524328700000001,mid right down,mid right down_415_415
-3.8858156000000004,3.456164,left down,left down_13_13
5.616934,-2.0842172999999997,mid right up,mid right up_455_455
-6.130275,-1.6210545,left up,left up_193_193
13.488578,6.5649643,right up,right up_641_641
6.4638886,7.4684285999999975,mid right down,mid right down_404_404
0.93790895,4.5541844000000005,mid left down,mid left down_228_228
-1.0095578,-1.2219646,mid left up,mid left up_349_349
8.638628,-0.008184423,mid right up,mid right up_466_466
3.64655,3.8193786,mid right down,mid right down_437_437
8.623005000000001,5.6966176,right down,right down_536_536
12.199148,3.090478,right up,right up_672_672
0.8706634,3.2145216,mid left down,mid left down_239_239
9.076481,0.48254886,mid right up,mid right up_477_477
4.2699976,-3.7070274,mid left up,mid left up_358_358
4.3745675,5.118807,mid right down,mid right down_426_426
10.15897,2.3590102,right up,right up_663_663
-3.0651584,4.116258,left down,left down_57_57
9.402348,5.2080956,right down,right down_527_527
0.33188304,2.6543837000000003,mid left down,mid left down_287_287
4.173182499999999,3.6767206,mid right down,mid right down_385_385
12.314604,5.7132897000000025,right down,right down_546_546
2.043943,4.3335495,mid left down,mid left down_258_258
13.010621,8.002912,right down,right down_599_599
4.036837,-3.5388358,mid left up,mid left up_339_339
-2.8459830000000004,0.7305839,left down,left down_47_47
12.43437,5.8695015999999995,right down,right down_557_557
3.8600513999999997,5.8862295,mid right down,mid right down_394_394
13.7444105,3.5081534,right up,right up_613_613
1.3803543,7.7156606,mid left down,mid left down_249_249
13.182888,6.8455462,right down,right down_603_603
9.384341000000001,3.8057778,right down,right down_588_588
4.7830415,-2.8409786,mid left up,mid left up_328_328
12.537493,6.8513803,right down,right down_564_564
8.555378,2.0660362,right up,right up_620_620
8.064208,9.973986,mid right down,mid right down_378_378
-3.032838,11.4886875,left down,left down_107_107
9.568491999999999,2.0489624,right up,right up_631_631
9.622991,7.088968799999999,right down,right down_575_575
7.108364599999999,4.643827,mid right down,mid right down_379_379
-2.654564,3.4597788,left down,left down_106_106
-3.2537835,2.171624,left down,left down_82_82
9.950479,8.103357,right down,right down_565_565
9.933204,3.9713452000000014,right up,right up_621_621
-1.5700593,11.505225,left down,left down_22_22
8.432977000000001,1.5866911,right up,right up_630_630
8.531545,5.926063,right down,right down_574_574
