TSNE_1,TSNE_2,labels,filename
-41.524723,-35.85800000000001,left down,left down_74_74
-28.342443,-23.704426,mid left up,mid left up_317_317
-28.776578999999998,32.904877,mid right down,mid right down_374_374
-28.453465,0.42328966,mid left down,mid left down_276_276
2.8676312000000004,76.62504,right down,right down_568_568
17.507927,-35.65468,left up,left up_121_121
-39.922737,-12.35173,mid left up,mid left up_306_306
43.272587,-21.622616,mid left down,mid left down_267_267
36.350445,46.598396,right down,right down_579_579
24.635191,-15.846257000000001,left up,left up_130_130
-34.11877,-55.381119999999996,left down,left down_90_90
-23.284777,0.8322059000000002,mid left down,mid left down_254_254
34.80915,38.14311,right down,right down_595_595
-38.49184,-23.079718,mid left up,mid left up_335_335
-32.896873,27.417194,mid right down,mid right down_389_389
-6.1122737,-27.374129999999997,mid left down,mid left down_245_245
-42.074135,-53.752113,left down,left down_30_30
-5.9516964,70.06777,right down,right down_584_584
18.080292,0.98850197,mid left up,mid left up_324_324
34.72544,-4.5207467,mid left up,mid left up_296_296
11.888161,-24.002054,left up,left up_112_112
-40.19402,21.156576,mid right down,mid right down_398_398
9.551941000000001,-22.932077,left up,left up_173_173
28.139235,-57.422638,left down,left down_18_18
39.76388,-18.770884,mid left down,mid left down_224_224
28.414633000000002,26.597824,mid right up,mid right up_507_507
24.679235000000002,-10.926393,mid left up,mid left up_345_345
-41.093987,-37.855373,left down,left down_80_80
23.019878,-24.911535,left up,left up_162_162
44.317165,3.8908675,mid left down,mid left down_235_235
13.583670999999999,15.000473999999999,mid right up,mid right up_516_516
9.62293,-48.98512,left down,left down_20_20
-19.70731,-10.177875,mid left up,mid left up_354_354
2.3226244,23.123432,mid right up,mid right up_497_497
22.706595999999998,47.7729,right down,right down_518_518
38.183067,-59.878696,left up,left up_151_151
-15.624989999999999,-7.395934,mid right down,mid right down_419_419
23.539707,33.889236,right up,right up_683_683
-42.54339,-14.510416000000001,mid left up,mid left up_367_367
20.746783999999998,13.739415,mid right up,mid right up_448_448
44.192,3.4095782999999997,mid left down,mid left down_206_206
-39.169247,-44.196715999999995,left down,left down_64_64
12.329151,15.623248,mid right up,mid right up_486_486
-32.90163,28.446596000000003,mid right down,mid right down_408_408
-9.932232,-42.789635,left up,left up_140_140
11.183589999999999,19.975246,mid right up,mid right up_459_459
23.529905,34.39434,right up,right up_692_692
40.735985,-2.7167425,mid left down,mid left down_217_217
16.010653,9.028685000000001,mid right up,mid right up_444_444
-21.48074200000001,-31.186690999999996,left up,left up_182_182
18.282354,49.154633000000004,right up,right up_650_650
-30.408245,23.923092,mid right down,mid right down_415_415
-45.625282,-52.217705,left down,left down_13_13
14.868492999999999,8.472513000000001,mid right up,mid right up_455_455
-14.013639000000001,-55.7686,left up,left up_193_193
-8.040485,72.03461999999998,right up,right up_641_641
-33.71845,28.832179999999997,mid right down,mid right down_404_404
7.3969526,-47.67949,mid left down,mid left down_228_228
-13.770701,-24.912878,mid left up,mid left up_349_349
-6.241079,20.342407,mid right up,mid right up_466_466
-13.940764000000001,-5.143968,mid right down,mid right down_437_437
37.256370000000004,44.846134,right down,right down_536_536
-11.744738,49.893883,right up,right up_672_672
-29.036423,-7.294869,mid left down,mid left down_239_239
-14.031312,28.982224,mid right up,mid right up_477_477
22.737026,-3.9690354,mid left up,mid left up_358_358
-28.750874,12.378083,mid right down,mid right down_426_426
9.157845,49.004177,right up,right up_663_663
-49.39891400000001,-52.6191,left down,left down_57_57
31.350212,48.079605,right down,right down_527_527
-30.537959999999998,-11.133141499999999,mid left down,mid left down_287_287
-15.120151000000002,-6.3616589999999995,mid right down,mid right down_385_385
-4.89267,65.43636,right down,right down_546_546
-22.56767300000001,1.1278309,mid left down,mid left down_258_258
-2.2371266,76.08269,right down,right down_599_599
21.565920000000002,-3.1703667999999996,mid left up,mid left up_339_339
-8.231308,-35.268944,left down,left down_47_47
-6.0144053,66.59342,right down,right down_557_557
-12.866705,4.0690494,mid right down,mid right down_394_394
-3.6178343,49.93285,right up,right up_613_613
38.554320000000004,-14.77909,mid left down,mid left down_249_249
-4.705277400000001,72.59133,right down,right down_603_603
22.894000000000002,46.422867,right down,right down_588_588
17.037382,5.452618599999999,mid left up,mid left up_328_328
-2.4126012,69.114525,right down,right down_564_564
24.265767999999998,31.563371999999998,right up,right up_620_620
-21.37695,29.237652,mid right down,mid right down_378_378
37.042694,-58.760963000000004,left down,left down_107_107
6.725517,27.421675,right up,right up_631_631
42.78872,51.160812,right down,right down_575_575
37.64412,37.322994,mid right down,mid right down_379_379
-48.428387,-48.938829999999996,left down,left down_106_106
-39.072407,-44.827892,left down,left down_82_82
38.36867,57.855923,right down,right down_565_565
22.198529999999998,50.458344,right up,right up_621_621
31.10907700000001,-57.099976,left down,left down_22_22
5.8757800000000024,25.539627,right up,right up_630_630
38.546593,45.17864,right down,right down_574_574
-25.610903,-12.982671,mid left down,mid left down_259_259
-35.493168,-21.55974800000001,mid left up,mid left up_338_338
37.40078,57.17590300000001,right down,right down_598_598
9.921782,-60.582237,left down,left down_66_66
-13.012474000000001,-1.4444876,mid left down,mid left down_286_286
44.99885,45.78289,right down,right down_547_547
-39.148720000000004,21.5543,mid right down,mid right down_384_384
6.507522,-11.549942,mid left down,mid left down_248_248
32.193146,54.53467,right down,right down_602_602
-41.646355,-23.63327,mid left up,mid left up_329_329
37.263687,56.01380500000001,right down,right down_589_589
36.488953,16.362507,mid right down,mid right down_395_395
-39.88843,33.831238,right down,right down_556_556
-7.5376744,59.1811,right up,right up_612_612
44.187496,10.197696,mid right down,mid right down_436_436
-5.0098142999999995,75.3636,right down,right down_537_537
-10.056063,69.32784000000001,right up,right up_673_673
37.1388,-4.9532447,mid left down,mid left down_229_229
-43.482240000000004,-36.93712,left down,left down_76_76
-12.726378,22.85868,mid right up,mid right up_467_467
-27.302615999999997,-22.552426999999998,mid left up,mid left up_348_348
-33.887409999999996,29.597042,mid right down,mid right down_427_427
12.899463,32.322235,right up,right up_662_662
2.500177,73.13235999999998,right down,right down_526_526
-29.500767,-12.461105,mid left down,mid left down_238_238
15.714188,2.0189169999999996,mid left up,mid left up_359_359
16.357662,16.309595,mid right up,mid right up_476_476
6.575991999999999,49.692585,right up,right up_651_651
-14.680725,-4.8626356,mid right down,mid right down_414_414
15.828071,18.646829999999998,mid right up,mid right up_445_445
24.553913,-40.24582,left down,left down_92_92
-22.084665,-43.915929999999996,left up,left up_183_183
28.188871000000002,33.314964,right up,right up_640_640
38.244095,12.979091,mid right down,mid right down_405_405
-5.050799400000002,20.586529000000002,mid right up,mid right up_454_454
34.77337,-45.502613000000004,left down,left down_32_32
-5.6536406999999995,-45.864178,left up,left up_192_192
-7.2877016,60.38624,right up,right up_682_682
-14.043282000000001,39.121685,mid right up,mid right up_449_449
-11.597728,-26.184788,mid left up,mid left up_366_366
-3.007325,-26.327793,mid left down,mid left down_207_207
24.314383,-24.288376,left up,left up_204_204
-36.322533,32.034935,right down,right down_519_519
14.381167999999999,8.933601,mid right up,mid right up_496_496
38.938198,-59.241653,left up,left up_150_150
-35.338398,17.61758,mid right down,mid right down_418_418
0.778208,22.623167000000002,mid right up,mid right up_458_458
13.350708,34.25454000000001,right up,right up_693_693
-20.035227,2.8091168,mid left down,mid left down_216_216
-40.626495,-10.932356,mid right up,mid right up_487_487
36.812523,-57.585784999999994,left down,left down_45_45
-28.173857,11.945692,mid right down,mid right down_409_409
-42.44143,-34.845222,left down,left down_8_8
-18.421999,-55.7884,left up,left up_141_141
-14.016189,30.467432000000002,mid right up,mid right up_506_506
41.8505,-17.473545,mid left down,mid left down_225_225
-38.318670000000004,-57.41334000000001,left down,left down_99_99
-20.634003,-30.029573,mid left up,mid left up_344_344
-19.461254,-42.73669,left up,left up_172_172
8.812512,-41.288326,left down,left down_39_39
41.173790000000004,-10.044130000000001,mid left down,mid left down_234_234
-34.659954,-22.168087,mid left up,mid left up_355_355
-17.318033,-55.55684,left up,left up_163_163
-21.145927,28.572039,mid right down,mid right down_388_388
-40.21351,-45.336315,left down,left down_11_11
-7.3937855,-32.503468,mid left down,mid left down_255_255
26.197262,-39.86289,left down,left down_2_2
-39.652634,-57.796223,left down,left down_89_89
-28.140759999999997,-24.678562,mid left up,mid left up_334_334
43.141056,48.999287,right down,right down_594_594
-25.66361400000001,-30.79869,mid left up,mid left up_297_297
-24.103385999999997,-40.4613,left up,left up_113_113
-32.127922,26.285044,mid right down,mid right down_399_399
9.755134,-61.474438,left down,left down_0_0
-27.559246,0.6041065999999999,mid left down,mid left down_244_244
-28.985784999999996,-29.307219,mid left up,mid left up_325_325
-41.32973,33.060505,right down,right down_585_585
21.009329,-52.892146999999994,left down,left down_29_29
-3.9015907999999997,74.25184,right down,right down_569_569
24.11726,-31.55135,left up,left up_120_120
37.457687,18.863392,mid right down,mid right down_375_375
-37.888973,-20.1488,mid left up,mid left up_316_316
13.393185999999998,-52.33939,left down,left down_6_6
43.443509999999996,-17.779362,mid left down,mid left down_277_277
28.468987,48.92908,right down,right down_578_578
37.29924000000001,-53.776633999999994,left down,left down_55_55
11.302864999999999,-24.152687,left up,left up_131_131
23.367607,-11.980082000000001,mid left up,mid left up_307_307
-41.40538,-38.431545,left down,left down_4_4
-17.876255,-8.571058,mid left down,mid left down_266_266
-32.819084000000004,-57.60143000000001,left up,left up_111_111
-10.201014500000001,-31.062656,mid left up,mid left up_295_295
29.0595,33.749695,right down,right down_558_558
37.76684,-3.454041,mid left down,mid left down_246_246
-43.560287,-27.107597,mid left up,mid left up_327_327
-3.2474507999999997,76.036385,right down,right down_587_587
39.333897,-19.461246,mid left down,mid left down_288_288
43.26834,46.874588,right down,right down_549_549
42.580494,-18.021162,mid left down,mid left down_257_257
-26.327978,-28.275175,mid left up,mid left up_336_336
-31.024371999999996,39.558956,right down,right down_596_596
20.414696,-56.883724,left down,left down_17_17
22.084003,-29.337159999999997,left up,left up_133_133
-39.043648,-12.3743725,mid left up,mid left up_305_305
-30.787374,-10.407335,mid left down,mid left down_264_264
