SE_1,SE_2,labels,filename
-0.014132774082323113,-0.0066565544428651155,left down,left down_74_74
0.014216519823306472,0.00022018631503606563,mid right down,mid right down_374_374
-0.0199514659739678,0.01932598036787776,left up,left up_121_121
-0.000288065419080447,-0.019969183479438917,mid left up,mid left up_306_306
-0.01822554494190308,0.0029829160520987905,left down,left down_90_90
-0.004894114430104473,-0.007839645962521548,mid left down,mid left down_254_254
0.011219201157953995,-0.0008162131284379403,mid right down,mid right down_389_389
-0.015189682601874803,0.003890781880387481,left up,left up_112_112
0.01327195640777033,-0.012865908947212068,mid right up,mid right up_507_507
0.001106116261531087,-0.006076659517447611,mid left down,mid left down_235_235
0.007793103830725066,-0.02152369451903054,mid right up,mid right up_516_516
-0.01515928845983112,0.006372336085504689,left down,left down_20_20
-0.0016840462090076714,-0.016274370670106772,mid left up,mid left up_354_354
0.009817640153905776,-0.016609104779589892,mid right up,mid right up_497_497
0.01947874968456289,-0.001945303271682048,right down,right down_518_518
-0.02168336691249525,0.031083954752868143,left up,left up_151_151
0.016284968110705247,-0.008347871691157659,right up,right up_683_683
0.0008792987134880177,-0.006044129374911435,mid left down,mid left down_206_206
-0.016257297118892983,-0.0005648991423974746,left down,left down_64_64
0.013494413990671892,0.0017015292159354735,mid right down,mid right down_408_408
-0.011561105590531256,-0.015396419003065981,left up,left up_182_182
0.019880696954760368,-0.001128635441631537,right up,right up_650_650
0.026110150878300008,0.03302353605146836,right up,right up_641_641
0.0214553628688498,0.010073138627521034,right up,right up_672_672
0.009120557525652316,-0.01584881988211454,mid right up,mid right up_477_477
0.0005279270830384408,-0.009255496896495468,mid right down,mid right down_426_426
0.018780568617886743,-0.00026716263651201973,right down,right down_527_527
-0.0007708198993492931,-0.010365607338327662,mid right down,mid right down_385_385
0.02479092627144741,0.02685015709617626,right down,right down_557_557
0.025839153592127528,0.03284905318225385,right down,right down_603_603
-0.021861650995076733,0.03255086996225167,left down,left down_107_107
-0.01636606481306483,-0.001580674620156126,left down,left down_106_106
-0.016685352214903734,0.00026782994885963537,left down,left down_82_82
0.020968905467645474,0.013058512716123878,right down,right down_565_565
0.017154368007048903,0.0005541278091514687,right down,right down_574_574
-0.0060921801897388895,-0.02201506679141417,mid left up,mid left up_338_338
0.021024567032365705,0.013165502133048445,right down,right down_598_598
-0.00823274113868643,-0.004484601878024699,mid left down,mid left down_286_286
0.019067189363939425,0.0036175279545309826,right down,right down_602_602
0.02087308452068753,0.01252186821475309,right down,right down_589_589
0.007939016342753747,-0.01232406953849454,mid right down,mid right down_395_395
0.017850272499932984,-0.012798685642314327,right up,right up_662_662
-0.010078467834247913,-0.010698873040694137,mid left down,mid left down_238_238
0.00014395219788850382,-0.02056337584074194,mid left up,mid left up_359_359
-0.0013699814246693307,-0.009797961583666434,mid right down,mid right down_414_414
0.010425236339188114,-0.020785085337703027,mid right up,mid right up_445_445
-0.019106293163750083,0.016851295823231333,left down,left down_92_92
0.015430555652435425,-0.008899098773290136,right up,right up_640_640
0.005042653062276181,-0.009834001572256749,mid right down,mid right down_405_405
0.007050374572346059,-0.020171707724614383,mid right up,mid right up_454_454
0.0248992358101342,0.026097420222987337,right up,right up_682_682
