ISM_1,ISM_2,labels,filename
-6555.687668110346,-4019.053965391855,mid right down,mid right down_374_374
-732.7940031721038,-3411.730739603999,mid left down,mid left down_276_276
-15217.840340084267,-6515.598731937813,right down,right down_568_568
140.12732701843316,5144.7266378441245,mid left up,mid left up_306_306
-5278.049551923985,-8085.896172994225,mid right down,mid right down_389_389
7125.302598450905,-2842.4073532097045,mid left down,mid left down_224_224
-7149.98911697888,2555.1741289341394,mid right up,mid right up_507_507
8323.942471410055,541.875183721363,left down,left down_80_80
-4576.592990523316,8825.937317838401,mid right up,mid right up_516_516
7078.337336778037,-3490.785883506356,left down,left down_20_20
436.512467761017,3222.7452014429186,mid left up,mid left up_354_354
14383.052212263616,-5145.658873784989,left up,left up_151_151
-4556.731639479655,5313.803142017473,mid right up,mid right up_448_448
901.592841201718,-6497.83853487501,mid left down,mid left down_206_206
8315.828159694054,-1584.487646922688,left down,left down_64_64
-5741.629542332124,7833.609385544443,mid right up,mid right up_486_486
2116.2569002756914,-3685.749066391116,mid left down,mid left down_217_217
9527.044112004987,-2939.7920061672467,left down,left down_13_13
-14772.477954611726,-2817.58570447134,right up,right up_641_641
5075.662918530008,-2509.9642003732506,mid left down,mid left down_228_228
-4949.786735598102,3888.004147835371,mid right up,mid right up_477_477
-14041.534174844302,5031.534864998418,right up,right up_663_663
-11782.320903545371,-2683.2281524446303,right down,right down_527_527
4367.5766123643325,-73.68423154125962,mid left down,mid left down_287_287
-455.7269047091602,-531.6351697453458,mid right down,mid right down_385_385
2876.0251378076564,4413.493477523884,mid left up,mid left up_339_339
-13558.96569274816,-2112.871033624045,right down,right down_557_557
1123.1921608603502,6319.038392479906,mid left up,mid left up_328_328
-9184.246434541115,3405.099225428259,right up,right up_620_620
14039.06778530999,-5659.414821483702,left down,left down_107_107
-11593.544202622756,-8014.0337644097635,right down,right down_575_575
8279.431708108756,-1933.8832807273602,left down,left down_82_82
-11079.359092245064,-190.1079826835997,right up,right up_621_621
-9551.919889423569,4756.8089487783145,right up,right up_630_630
2668.5387224372557,8737.59028751718,mid left up,mid left up_338_338
3267.304335547383,-2390.256349385072,mid left down,mid left down_286_286
-9124.96799115853,-7835.444725522467,right down,right down_547_547
5396.270677705501,-7147.517904604275,mid left down,mid left down_248_248
4457.740153523155,3317.2201979601928,mid left up,mid left up_329_329
-15295.990993737158,-2556.1879534223003,right up,right up_673_673
-2289.837438092224,3474.460685821652,mid right up,mid right up_467_467
-14759.491703315207,-4065.1482008666053,right down,right down_526_526
633.4867731890025,6515.643684587235,mid left up,mid left up_359_359
-5361.84369923155,9317.41825614965,mid right up,mid right up_476_476
11797.62547590257,-1760.671818651839,left up,left up_192_192
-15519.418853872749,-1494.184193920062,right up,right up_682_682
4084.719464502724,3170.58178672861,mid left up,mid left up_366_366
11231.115288386209,841.0405071809523,left up,left up_204_204
-1593.2849571634174,8592.28493917025,mid right up,mid right up_496_496
-2350.0312942791875,-7350.559015687106,mid right down,mid right down_418_418
-15854.490104012144,7994.243878803585,right up,right up_693_693
3383.0654590531453,-6468.9815701268735,mid left down,mid left down_216_216
-1693.445646488148,5095.7322281417055,mid right up,mid right up_487_487
13552.821357943423,-5985.669161551069,left down,left down_45_45
-2172.05943574209,-3129.4617929265887,mid right down,mid right down_409_409
6640.5339284274905,-4737.632713633656,mid left down,mid left down_225_225
4081.322141030001,-3613.2079792851287,mid left down,mid left down_234_234
14489.602857837854,11302.725756017859,left up,left up_163_163
7219.071459586709,-2577.763385436693,left down,left down_11_11
6588.398315093733,-142.92045931807422,mid left down,mid left down_255_255
11612.984372932346,-3174.584347144924,left down,left down_2_2
12987.092474175057,-3446.687020253814,left down,left down_89_89
-10937.706517715938,-7970.585410786653,right down,right down_594_594
7017.733373991833,7742.275585569588,mid left up,mid left up_297_297
-5379.248762030052,-6925.325419567542,mid right down,mid right down_399_399
12313.745448031555,-7294.948089119564,left down,left down_0_0
-10270.864947900329,-5980.793251894498,right down,right down_585_585
-14298.190460618025,-4170.3210186827655,right down,right down_569_569
7100.06341031374,-5194.718193674312,mid left down,mid left down_277_277
12573.614950269746,-6460.071789061014,left down,left down_55_55
7263.7984010889695,4725.697066227529,mid left up,mid left up_307_307
-7048.613654652862,631.9206529800558,right down,right down_558_558
-9298.855947722912,-6975.244387001006,right down,right down_549_549
5439.481575200415,9996.960213562834,mid left up,mid left up_336_336
10572.929944221563,-7793.476300932124,left down,left down_17_17
10569.623252960766,216.1205457229513,left up,left up_133_133
-176.28605899644833,5765.51446152399,mid left up,mid left up_305_305
7248.738387444363,-1214.76749680956,left down,left down_53_53
8254.544227678996,3391.7072597250312,mid left up,mid left up_314_314
-9698.37535417197,-2756.3539077171226,mid right down,mid right down_377_377
12070.595540970922,-6148.088033520053,left down,left down_108_108
10458.42494846996,-3118.315780155981,left down,left down_43_43
3660.472007376808,-1115.6112562450141,mid left down,mid left down_214_214
4703.252742558376,4163.377850473794,mid left up,mid left up_364_364
2465.585157712371,-719.5391728171318,mid left down,mid left down_205_205
7449.493775262846,1393.1361194823887,left up,left up_152_152
2394.5609942467763,2302.419789583213,mid left up,mid left up_357_357
-5783.146984915138,-4187.518203556965,mid right down,mid right down_429_429
-9519.324052512982,-7155.601839472028,right down,right down_528_528
7202.437531590453,-750.4311473154169,mid left down,mid left down_227_227
5865.932594746426,4366.8656110374395,mid left up,mid left up_346_346
8213.21267064782,798.0789719469271,left up,left up_170_170
-3388.6992184399796,-6771.151490449327,mid right down,mid right down_438_438
-11297.576603498344,-8026.798060896748,right down,right down_539_539
10222.57931758262,-2828.9490397478808,left down,left down_48_48
6712.351793137114,-1031.8453070028208,left down,left down_70_70
-12716.621861237456,3552.6084028376367,right up,right up_671_671
-115.27769715412512,-23.326145331137727,mid right up,mid right up_508_508
-6410.425313129552,6944.090099677579,mid right up,mid right up_465_465
12047.362276344209,-5281.11739927571,left down,left down_34_34
-6009.2742003903295,2423.9668304774104,mid right up,mid right up_489_489
-7227.576044790865,2097.1999989872425,mid right up,mid right up_498_498
12288.84340066582,-3510.918215127174,left down,left down_94_94
-7798.906445619792,4752.94722627815,mid right up,mid right up_447_447
1321.1600794519838,635.448383661628,mid left down,mid left down_209_209
15439.286706124249,2378.045390224549,left up,left up_181_181
-10016.361620832231,4048.7034600341294,right up,right up_623_623
-16177.096490059806,-4462.602116798882,right down,right down_567_567
8062.533423058099,-4061.7313295537238,left down,left down_58_58
9300.758111599254,4084.8664690585106,mid left up,mid left up_299_299
-701.8885639748389,-520.3913412975078,mid right down,mid right down_397_397
8455.727103340721,-3779.784403861554,left down,left down_60_60
-9413.594658619724,-447.5471319715654,right down,right down_545_545
-11320.299152294443,2308.2400534996045,right up,right up_611_611
-9215.89621969858,-6393.6150337857125,mid right down,mid right down_396_396
-13182.077189972437,-8010.541312972094,right down,right down_555_555
-12425.363928407129,-2357.8058797437006,right down,right down_601_601
-11569.979590098934,-7311.471444267056,right down,right down_577_577
12729.547104024981,-3562.748126116939,left down,left down_7_7
3401.534260503286,4636.332217927505,mid left up,mid left up_308_308
-12760.742885415224,918.2428317956787,right up,right up_622_622
-10410.223181527059,-3813.702450875641,right down,right down_566_566
14069.391661569109,-6495.473050200578,left down,left down_5_5
2615.3211539101558,1386.6482486847367,mid left down,mid left down_278_278
2906.4927668593323,-6185.039675797995,mid left down,mid left down_219_219
-9099.357636808809,8329.880358299657,mid right up,mid right up_488_488
-2079.78394467636,-5650.221324869817,mid right down,mid right down_406_406
11117.438264011533,-4973.604823192168,left down,left down_9_9
4821.049984969785,-4700.861595836732,mid left down,mid left down_208_208
11732.90181406767,-3140.280808122844,left down,left down_15_15
-2545.836411696131,6671.403836314966,mid right up,mid right up_475_475
-11037.239762268204,-309.84135066401427,right up,right up_670_670
13828.20683994162,-5427.079661796657,left down,left down_69_69
10403.448691214036,-197.42094570120202,left up,left up_160_160
12620.959012850324,-6647.869155509177,left down,left down_26_26
-3711.1964969867763,2099.5218122779847,mid right up,mid right up_479_479
13452.687004626088,3663.862046428738,left up,left up_171_171
-1939.5386261151887,-5926.147129284823,mid right down,mid right down_439_439
2058.8253156288733,-5872.821070706127,mid left down,mid left down_226_226
