ISM_1,ISM_2,labels,filename
-13529.460526744875,34196.68982470608,left down,left down_74_74
-7607.001944469793,-22709.68370712354,mid right down,mid right down_374_374
1426.1441061911773,1540.305954899471,left up,left up_121_121
-9879.583241585588,16050.558956496177,mid left up,mid left up_306_306
1427.0136859018826,1541.4040733364031,left down,left down_90_90
5640.119509357856,15318.430641036919,mid left down,mid left down_254_254
-2924.4541706807613,-19992.766463438238,mid right down,mid right down_389_389
1427.0507536200475,1541.4508952207646,left up,left up_112_112
-9684.945121197703,-873.4224894417279,mid right up,mid right up_507_507
1427.0927685719828,1541.503966770484,mid left down,mid left down_235_235
-17660.214560342443,1218.1065648197568,mid right up,mid right up_516_516
13112.986282014741,4826.232862561946,left down,left down_20_20
-2051.673997786902,9395.643517659964,mid left up,mid left up_354_354
-11774.776303850891,5729.1975053685765,mid right up,mid right up_497_497
-9801.27157016404,-36288.273881282454,right down,right down_518_518
1425.160463062358,1539.0637126649453,left up,left up_151_151
-11585.011463683892,1150.795029665742,right up,right up_683_683
1427.097907049382,1541.5104575146963,mid left down,mid left down_206_206
-15613.725776201045,39785.387754275565,left down,left down_64_64
-4348.6423909343075,-20912.356204679,mid right down,mid right down_408_408
40496.58167478571,-2402.1948534943867,left up,left up_182_182
-10563.477648414051,-38783.554662911716,right up,right up_650_650
-18706.119177901568,-18210.964874826666,right up,right up_641_641
-20699.142570411,-11886.606658157762,right up,right up_672_672
-28101.379828626847,-11189.669870719386,mid right up,mid right up_477_477
-2848.3772810100722,-23397.6349114621,mid right down,mid right down_426_426
-8160.185261048651,-30964.75499854872,right down,right down_527_527
-358.35946377204834,3567.6379337236913,mid right down,mid right down_385_385
-16287.677371332236,-18993.2706480092,right down,right down_557_557
1427.013540863294,1541.4038897142484,right down,right down_603_603
32266.749143825644,487.2441598794784,left down,left down_107_107
-17191.027247612816,44129.598012252645,left down,left down_106_106
-15372.666491390013,39134.34749944375,left down,left down_82_82
-6520.823101188582,-25710.296687511567,right down,right down_565_565
-3048.4922930683947,-10149.244876243907,right down,right down_574_574
-11728.907130790456,22713.391963639428,mid left up,mid left up_338_338
-6719.267206349835,-26343.170565552547,right down,right down_598_598
7221.615483195213,4290.66947039037,mid left down,mid left down_286_286
-8055.888959162434,-30599.670615675142,right down,right down_602_602
-6921.04731155326,-26992.066580825966,right down,right down_589_589
-929.5502985774581,-3003.9191911865137,mid right down,mid right down_395_395
-21605.62968348515,-47.76308569666232,right up,right up_662_662
1427.087657826367,1541.4975110151086,mid left down,mid left down_238_238
7481.234284863503,11330.295422414265,mid left up,mid left up_359_359
1994.6912026336865,3892.822439286053,mid right down,mid right down_414_414
-19704.423765915,1277.2592021353591,mid right up,mid right up_445_445
25334.714440258387,2980.4820562518653,left down,left down_92_92
-7956.495237766525,-754.1214313942459,right up,right up_640_640
5004.673006801457,-9915.849917698552,mid right down,mid right down_405_405
-18779.148839813875,-3463.2470273441204,mid right up,mid right up_454_454
-21636.307974603948,-13238.156136077627,right up,right up_682_682
-21196.562956074817,-15263.965943937324,mid right up,mid right up_449_449
1426.3628446683658,1540.5820350448914,mid left down,mid left down_207_207
-23654.072995358507,-88.03843968788763,right up,right up_693_693
31931.568947546963,472.9259636705609,left down,left down_45_45
14244.452152471082,5127.653999955246,left down,left down_39_39
25585.977250121483,-8412.393674094894,mid left down,mid left down_234_234
1415.6763885460773,1527.0986483266204,left up,left up_163_163
-14038.84879167776,22414.43237922289,mid left up,mid left up_334_334
1426.9646152176272,1541.34209025112,right down,right down_594_594
1427.0989865655367,1541.5118210986375,left down,left down_0_0
4748.61935866879,16412.08978432082,mid left down,mid left down_244_244
-919.3900035624176,960.92098981459,mid right down,mid right down_375_375
-10171.510814076286,19431.14951991533,mid left up,mid left up_316_316
18764.035449706298,5426.494791941089,left down,left down_6_6
21941.69174523308,-941.7270639079472,mid left down,mid left down_277_277
-8997.134330856077,-33670.60204328858,right down,right down_578_578
21283.902857118475,-1516.7924840406645,mid left up,mid left up_307_307
-8290.221684445642,-832.2689500983612,right down,right down_558_558
-11070.95483475092,26797.84707502189,mid left up,mid left up_327_327
1427.077731768669,1541.4849731022412,right down,right down_587_587
30251.749154334415,1060.9165536749001,left up,left up_133_133
-9306.420466840727,17622.44045755777,mid left up,mid left up_305_305
1427.0887581604266,1541.4989009270873,mid left down,mid left down_264_264
-12514.064781625144,31503.06956960136,left up,left up_122_122
28368.748060361235,333.7279711312812,left down,left down_108_108
1426.7586267112445,1541.0819018228233,left down,left down_43_43
1413.1774343347129,1523.9451834474949,left up,left up_152_152
-9864.466085627515,11779.279154611517,mid right up,mid right up_515_515
-2219.081132444704,9828.530293991702,mid left up,mid left up_357_357
1027.7601574968821,-11846.206821916858,mid right down,mid right down_429_429
-5724.5864033687585,-23192.591776792156,right down,right down_528_528
-16398.23399513123,1191.2517787127765,mid right up,mid right up_504_504
-10370.79467486282,26535.345559252306,mid left up,mid left up_346_346
