PCA_1,PCA_2,labels,filename
-10200.996698913803,-1966.0861689522574,oxford,oxford_000736
17582.27193718553,-3701.077213209604,all_souls,all_souls_000013
3165.2693899966675,9497.218892814335,oxford,oxford_000904
8405.236249599038,-9395.117922669458,radcliffe_camera,radcliffe_camera_000269
1554.8350350067346,6916.024763427397,all_souls,all_souls_000183
-360.8067615938794,4665.256715665045,radcliffe_camera,radcliffe_camera_000473
-12333.356144392474,-197.8873630782975,oxford,oxford_001349
12061.287447458091,-2990.2075414279216,radcliffe_camera,radcliffe_camera_000240
-3899.004023866452,-7345.69632696697,bodleian,bodleian_000192
4675.2281680262395,1162.8317201587322,oxford,oxford_001085
-12959.738138277844,-802.4319124348508,radcliffe_camera,radcliffe_camera_000107
30726.841617483224,158.95585462135432,bodleian,bodleian_000264
-12025.138049889994,3955.85012392664,radcliffe_camera,radcliffe_camera_000408
-345.17620265290464,7791.151282528775,magdalen,magdalen_000001
3009.788930661061,5329.948244841163,all_souls,all_souls_000136
-10941.455849707674,2582.321044802513,christ_church,christ_church_000932
7981.006690419108,-5615.860707898974,all_souls,all_souls_000093
660.8410497734291,-4358.242875020315,magdalen,magdalen_000442
-6281.950904211076,-5470.950001049657,all_souls,all_souls_000041
2387.1875844819488,27.375945709875182,christ_church,christ_church_000758
5348.98136528906,-5538.325131724248,oxford,oxford_001752
-10463.032243786087,-392.2901040402351,radcliffe_camera,radcliffe_camera_000477
-10440.981190226736,859.0072798712177,radcliffe_camera,radcliffe_camera_000112
-4806.668242489297,-5903.6226813929525,magdalen,magdalen_000504
-2464.6726862056007,7700.807095641332,radcliffe_camera,radcliffe_camera_000481
-8941.231199385113,2757.823777511172,radcliffe_camera,radcliffe_camera_000098
-3399.140024146625,55.03330171990436,christ_church,christ_church_000904
20347.637985006302,11340.163330651238,all_souls,all_souls_000002
-8845.968849806695,91.79402214821516,christ_church,christ_church_000190
10147.513117926695,-10250.135572470248,all_souls,all_souls_000143
-9315.949948639605,6271.655305411305,oxford,oxford_000719
-2532.486879883187,5867.0986898061465,all_souls,all_souls_000213
29222.51185275913,776.127235794972,all_souls,all_souls_000055
270.56111441067293,2791.32954581144,radcliffe_camera,radcliffe_camera_000130
-10985.280754661304,1964.3543618549074,radcliffe_camera,radcliffe_camera_000508
1683.436912849241,790.5405798117332,christ_church,christ_church_001070
67.46875973647929,356.9003897263557,radcliffe_camera,radcliffe_camera_000059
-11459.039800303024,8600.659956027626,christ_church,christ_church_000104
10422.14215611105,-6467.986183472467,all_souls,all_souls_000180
-1704.2669855873232,-10071.233587128889,bodleian,bodleian_000108
3121.7949934942053,-10123.895805906286,magdalen,magdalen_000783
-12624.089890542913,-2658.967120359325,christ_church,christ_church_000787
5498.109925114654,1708.576379723308,bodleian,bodleian_000329
-16578.999922110524,-1252.373192100277,radcliffe_camera,radcliffe_camera_000255
-3314.1804388411842,-13133.997859002056,all_souls,all_souls_000134
19015.889565007208,4323.4366606268395,magdalen,magdalen_001105
-331.094805815327,457.4653615332745,all_souls,all_souls_000132
1491.6051688843133,1481.9131252645875,radcliffe_camera,radcliffe_camera_000429
14186.28903704401,-5777.289507923446,radcliffe_camera,radcliffe_camera_000400
-5261.878125419815,3216.354895325867,radcliffe_camera,radcliffe_camera_000231
-12486.91479902922,992.5139309166817,christ_church,christ_church_000078
-7713.871180900023,-11226.455233070204,radcliffe_camera,radcliffe_camera_000221
-11660.3753259575,5610.271695816346,all_souls,all_souls_000146
12900.766730480307,-747.4140640356708,radcliffe_camera,radcliffe_camera_000218
8953.151276982775,-810.388894343943,bodleian,bodleian_000465
4.301689558154161,-7209.437405850834,oxford,oxford_002083
-3689.493431953442,-11745.09691286343,magdalen,magdalen_000051
-5420.471338969686,70.60809785229509,radcliffe_camera,radcliffe_camera_000219
7653.4928647822335,-596.5614529065236,christ_church,christ_church_000115
4279.0450272297085,-1130.916414384657,christ_church,christ_church_000623
-10676.204507974615,5107.091730607712,christ_church,christ_church_001033
7054.1959360044275,6273.8281805541565,oxford,oxford_003327
-12206.706386548047,-8096.741404640738,christ_church,christ_church_000829
-7459.958219837586,1331.2486077641024,radcliffe_camera,radcliffe_camera_000040
1532.7882662006207,4480.169054544896,radcliffe_camera,radcliffe_camera_000324
-13809.0045063783,8861.086715568403,radcliffe_camera,radcliffe_camera_000169
-10034.966666615526,5167.187127329622,radcliffe_camera,radcliffe_camera_000523
-1825.6405261326188,1004.2434843246288,oxford,oxford_001892
14492.760416853047,7592.754602918771,all_souls,all_souls_000091
3123.006214861973,-4068.218620461478,radcliffe_camera,radcliffe_camera_000372
-6716.522690097834,3304.2053677450294,radcliffe_camera,radcliffe_camera_000085
-2649.971616737749,1632.2159294349262,bodleian,bodleian_000294
742.0010203748759,2765.8188105030213,all_souls,all_souls_000133
88.04507588742668,9816.367071676412,oxford,oxford_001123
-3421.8375934234004,-5000.169899109989,radcliffe_camera,radcliffe_camera_000431
-5849.735846170562,1289.1774698935326,bodleian,bodleian_000381
3734.9195057675374,1997.7665341459272,radcliffe_camera,radcliffe_camera_000458
-1786.0843641057654,11629.277273818623,oxford,oxford_001278
-1732.9375235963805,5029.627553520902,radcliffe_camera,radcliffe_camera_000140
13366.428097355196,-10619.616820371517,radcliffe_camera,radcliffe_camera_000160
-3459.681286147981,-5510.486351418575,christ_church,christ_church_000451
2885.1494620776093,-4193.296925666355,oxford,oxford_000601
26684.417269762227,7775.919188684469,magdalen,magdalen_000278
-7006.496172704284,-3310.413960016777,oxford,oxford_001122
7683.906577321385,-6813.280219251266,all_souls,all_souls_000184
924.1445818074783,2773.8440365969323,radcliffe_camera,radcliffe_camera_000366
-2622.047993672988,1033.9060180308727,radcliffe_camera,radcliffe_camera_000241
12094.194808286577,2145.4203604479826,radcliffe_camera,radcliffe_camera_000167
-9824.357450854355,876.8343162580497,bodleian,bodleian_000076
-11749.234493268516,-31.131231258522572,radcliffe_camera,radcliffe_camera_000416
-5039.845969772157,5954.34916889389,christ_church,christ_church_000673
576.2206684702022,11180.354248229041,christ_church,christ_church_000754
2126.911454344314,-1322.5955807821715,oxford,oxford_003373
-10836.324467944922,-2154.9413502659686,oxford,oxford_001964
-400.466928943114,-1668.9505319900973,oxford,oxford_001893
1345.4001113739055,2173.339877132063,radcliffe_camera,radcliffe_camera_000150
-3414.9628972549312,3688.098903428143,christ_church,christ_church_000999
-6425.325340450285,-747.2208002650174,oxford,oxford_000669
33183.028216774954,11414.071914159294,magdalen,magdalen_000374
-1253.008582466029,-3296.0637894924835,radcliffe_camera,radcliffe_camera_000420
-6577.1017586021935,1491.3336700625578,radcliffe_camera,radcliffe_camera_000270
-4571.9229770991715,9394.808416074875,radcliffe_camera,radcliffe_camera_000209
11246.466265859332,1523.868443143232,oxford,oxford_001115
-4796.904290905846,-661.4700794617557,radcliffe_camera,radcliffe_camera_000556
6007.451213884115,-12576.697870618396,radcliffe_camera,radcliffe_camera_000433
-6131.0555346390365,5062.5748522416525,bodleian,bodleian_000067
6516.724130390941,-1556.5766126302253,oxford,oxford_000545
5062.070218533775,-6422.274539844963,bodleian,bodleian_000096
-7753.663301146371,7941.080575109335,bodleian,bodleian_000395
5464.957427258293,11978.713249307364,radcliffe_camera,radcliffe_camera_000428
7788.72080213471,-2271.128753522039,radcliffe_camera,radcliffe_camera_000566
-3695.8791416577333,11195.785205758904,christ_church,christ_church_000911
35688.844901529315,6717.2149661785,oxford,oxford_002891
-9123.315272419952,3671.4140771451366,christ_church,christ_church_000718
6408.600347702788,-3910.4667264970003,oxford,oxford_002905
-8638.66387436649,1421.8805832283524,oxford,oxford_000623
17002.397304190614,-707.4595181683678,all_souls,all_souls_000209
7796.236051561696,5108.2973931418155,magdalen,magdalen_000506
6077.707329905117,10603.276311502932,christ_church,christ_church_000366
4400.018842053584,-11130.105142529928,radcliffe_camera,radcliffe_camera_000034
10468.046184330573,-750.8459304682152,all_souls,all_souls_000072
2302.089303827865,4847.263212273874,oxford,oxford_001612
12062.121893916456,4683.470568718529,magdalen,magdalen_000014
2110.512358808476,10295.35395955554,christ_church,christ_church_000802
5876.710971998385,-2868.8811100082157,christ_church,christ_church_000146
-8989.421274157115,-10488.098529888039,radcliffe_camera,radcliffe_camera_000470
-3931.8977838727083,10837.365766030756,radcliffe_camera,radcliffe_camera_000330
-2204.025703483299,-4074.048077386743,all_souls,all_souls_000066
3539.1611553132752,-6752.006844383443,radcliffe_camera,radcliffe_camera_000163
-11543.951903388765,-6675.395896017339,christ_church,christ_church_000856
-3737.443572786477,1403.2788360123354,christ_church,christ_church_000073
-5766.987156203218,8550.205408957216,radcliffe_camera,radcliffe_camera_000381
-11275.835066154717,10232.491655623176,radcliffe_camera,radcliffe_camera_000076
-6899.826893325226,14642.061851057582,christ_church,christ_church_000886
-9491.1007974905,5665.922317144692,radcliffe_camera,radcliffe_camera_000232
-10614.324171582672,-1714.8228651030981,radcliffe_camera,radcliffe_camera_000226
13644.895487838272,5756.3930342003405,bodleian,bodleian_000290
-1004.950857111634,3661.023786338122,magdalen,magdalen_000503
12914.855135423815,5181.96848642127,bodleian,bodleian_000168
-1202.2782220483764,6785.890045203691,oxford,oxford_003335
-2231.721875147775,-5972.345914639238,oxford,oxford_001308
8583.182441738534,3868.082517138099,magdalen,magdalen_000320
9950.98089430886,1192.0643044967344,bodleian,bodleian_000301
3930.7907493289504,11554.713438651215,magdalen,magdalen_000488
-7109.860634169115,-5636.251599697017,radcliffe_camera,radcliffe_camera_000201
-3763.194558790674,-8135.742343326881,all_souls,all_souls_000174
-14620.253082340163,-2927.379981192157,oxford,oxford_003060
-4550.758374009937,5679.17647740797,oxford,oxford_003053
156.32613262835258,1824.5360550238433,all_souls,all_souls_000035
-12789.254777174443,-5680.8930800907665,oxford,oxford_002397
-15492.85686516022,-5439.1798263474375,radcliffe_camera,radcliffe_camera_000100
-2321.540087059378,2266.1215574836297,oxford,oxford_000440
8268.590077094803,-8863.296187843665,all_souls,all_souls_000048
-6746.0321865480055,6773.72908549619,oxford,oxford_002734
7225.123928134962,-10197.086368852415,radcliffe_camera,radcliffe_camera_000370
-767.7295901654496,2899.3068075760248,oxford,oxford_001320
-5192.3291535984745,-2014.2676459468203,radcliffe_camera,radcliffe_camera_000276
-15284.527553339109,134.00667119291631,radcliffe_camera,radcliffe_camera_000367
-14636.263182305953,-12590.73217701733,magdalen,magdalen_000560
22939.48027109554,-3030.5814778581957,radcliffe_camera,radcliffe_camera_000025
-10977.59133997798,-7045.594165918656,radcliffe_camera,radcliffe_camera_000198
6533.782116478551,3917.2904124351203,oxford,oxford_002085
-12122.874931115004,3469.3702974871003,radcliffe_camera,radcliffe_camera_000264
1433.6680143115145,8730.474578479178,radcliffe_camera,radcliffe_camera_000349
-1821.6366618300158,-2979.42436891871,all_souls,all_souls_000197
-9907.822976731992,188.59860402133413,radcliffe_camera,radcliffe_camera_000454
4640.342278338245,1153.754943766062,magdalen,magdalen_000053
4081.888445997323,-8462.294138227093,all_souls,all_souls_000161
3287.8000811497245,590.3034955236695,oxford,oxford_003543
-11730.750172168697,-1299.985183558431,oxford,oxford_002890
14004.421878543955,10714.79075401814,oxford,oxford_002503
