SE_1,SE_2,labels,filename
0.01806743203071591,0.004455629440471567,bodleian,bodleian_000168
-0.0250354598242709,0.018440916395088186,radcliffe_camera,radcliffe_camera_000340
0.0028701704959314795,-0.010780276897562769,oxford,oxford_002745
-0.005708285339867326,-0.005003208507328406,magdalen,magdalen_000809
-0.007241623006609491,0.004390053163988983,magdalen,magdalen_000449
-0.0011860772210858846,-0.026735806759619497,oxford,oxford_001231
-0.01976176048694217,0.023003189562469176,radcliffe_camera,radcliffe_camera_000417
-0.006960708219557547,-0.008146562624687749,christ_church,christ_church_000395
0.0049382455661167255,-0.029082017852453575,oxford,oxford_000317
0.003647281328836007,0.003826570832627651,oxford,oxford_002888
0.014943409759994272,-0.008939927989927302,radcliffe_camera,radcliffe_camera_000447
0.028879884331826887,0.015362705323344168,radcliffe_camera,radcliffe_camera_000004
-0.018802251553056586,-0.010156594702155084,oxford,oxford_001964
-0.011339056485607832,0.007226385116376956,radcliffe_camera,radcliffe_camera_000231
-0.005976345795695332,-0.031716272209478154,radcliffe_camera,radcliffe_camera_000463
-0.008146512932274553,0.02096814362399201,radcliffe_camera,radcliffe_camera_000431
-0.008448753126377152,0.011254993563263822,oxford,oxford_000440
-0.00732473898095547,0.0045607115816385935,oxford,oxford_002734
0.028870777140990792,0.015508042395170512,christ_church,christ_church_000757
0.00494792130923016,0.006491154783352522,radcliffe_camera,radcliffe_camera_000230
-0.025092992217492883,0.014426263629486104,radcliffe_camera,radcliffe_camera_000169
0.024917020889637192,0.0036961863723892186,all_souls,all_souls_000180
0.027883093349109028,0.015865229380317345,radcliffe_camera,radcliffe_camera_000164
0.01337046167386862,-0.0194075082295479,all_souls,all_souls_000076
0.04040544206298301,0.0340639156738399,radcliffe_camera,radcliffe_camera_000029
-0.0227503444464544,-0.010636434199570608,radcliffe_camera,radcliffe_camera_000454
-0.01510793253205736,-0.025072095199954725,radcliffe_camera,radcliffe_camera_000276
-0.008245553305141998,0.01052098917266255,radcliffe_camera,radcliffe_camera_000241
-0.03320513773970693,0.027635035853836358,radcliffe_camera,radcliffe_camera_000052
0.020893952719581325,0.0012283588422680755,oxford,oxford_000259
0.0006637420383856783,0.006135341866182664,radcliffe_camera,radcliffe_camera_000362
0.006275275840350004,-0.0024524040580081448,magdalen,magdalen_001027
0.029442283329862994,0.013727717158868618,oxford,oxford_000636
0.01821651370819533,0.010107294360803248,christ_church,christ_church_000279
0.002458180828009645,-0.026322668993876263,bodleian,bodleian_000381
-0.02089266542827341,0.011277452708013095,radcliffe_camera,radcliffe_camera_000161
0.002434889566564254,-0.03829110457232654,all_souls,all_souls_000159
-0.03098671095905808,0.022241148834337542,radcliffe_camera,radcliffe_camera_000171
0.028228180709476018,0.0201236760710006,oxford,oxford_002503
0.04275956482386986,0.036224092726093095,radcliffe_camera,radcliffe_camera_000025
-0.02935117423817362,0.014082329589056041,radcliffe_camera,radcliffe_camera_000477
0.0035527722485035828,-0.007472946249911084,radcliffe_camera,radcliffe_camera_000116
0.018547114216119542,-0.01249422989462412,all_souls,all_souls_000157
0.0234341120418911,0.013985555219239531,all_souls,all_souls_000091
-0.002686930919870511,-0.030550196714458813,all_souls,all_souls_000090
0.00635138428347114,-0.030208716583835105,oxford,oxford_000601
0.007443631388787925,-0.00015428361274877608,radcliffe_camera,radcliffe_camera_000425
0.047170331749438785,0.0429038108470716,bodleian,bodleian_000198
-0.00530358722652851,-0.028017292923277447,radcliffe_camera,radcliffe_camera_000041
-0.0024486146955870355,-0.003602488419012426,christ_church,christ_church_000435
0.004208700117993754,0.012156261477974838,magdalen,magdalen_000806
0.0018414713894288625,-0.03249503460216089,all_souls,all_souls_000132
0.005261616146502393,-0.026404963213838718,oxford,oxford_000910
-0.0030105821467051983,0.006909313226134029,christ_church,christ_church_000451
0.008595998406462472,0.008629063725789378,radcliffe_camera,radcliffe_camera_000473
-0.02124951515444308,-0.01644459959093045,bodleian,bodleian_000076
-0.0024449637398086576,-0.006084358702406718,christ_church,christ_church_000904
-0.010408694827598477,-0.011540637786688344,radcliffe_camera,radcliffe_camera_000145
-0.020531013154274327,0.01151736543271845,oxford,oxford_002701
-0.02168380902054977,0.013488917293489637,oxford,oxford_002260
-0.02282705366801085,0.016075495447885658,radcliffe_camera,radcliffe_camera_000258
0.017878469293687783,0.011262032849312613,bodleian,bodleian_000290
0.0016887636348406107,-0.035169350083944784,oxford,oxford_000901
0.0013104690798099279,-0.012033474171966908,radcliffe_camera,radcliffe_camera_000324
-0.034077221227503444,0.034939378539615436,radcliffe_camera,radcliffe_camera_000014
0.005364652694690119,-0.003659951012330861,magdalen,magdalen_000093
0.05180100682813732,0.05165331972291982,oxford,oxford_002891
0.010580737136169258,-0.016953744458499974,oxford,oxford_001437
-0.01981735723014584,0.019662764600122475,radcliffe_camera,radcliffe_camera_000249
0.002486019829658187,0.00601182635659336,oxford,oxford_000699
-0.024005293552143786,0.014935947280226734,radcliffe_camera,radcliffe_camera_000475
0.0040096060948819545,-0.002047338754027859,oxford,oxford_000130
0.001664272568829034,-0.003302714198656736,magdalen,magdalen_000650
