TSNE_1,TSNE_2,labels,filename
-8.577602,6.1549006,radcliffe_camera,radcliffe_camera_000015
-26.093042,29.889507,radcliffe_camera,radcliffe_camera_000029
-21.921167,19.742258,all_souls,all_souls_000072
18.945026,23.943161,all_souls,all_souls_000066
46.223606,-21.114754,radcliffe_camera,radcliffe_camera_000217
-1.9692408,-0.7636061,christ_church,christ_church_000451
-33.111683,-7.23527,radcliffe_camera,radcliffe_camera_000405
11.679807,-24.933386,radcliffe_camera,radcliffe_camera_000439
-18.685972,-4.077587,oxford,oxford_001753
-0.2629538,-39.047653,radcliffe_camera,radcliffe_camera_000161
13.223956,29.474028000000004,oxford,oxford_000317
15.151370000000002,-26.23492,oxford,oxford_002501
3.3769095,29.641012,oxford,oxford_001752
-42.020817,19.251623,radcliffe_camera,radcliffe_camera_000160
20.407423,-34.47094,radcliffe_camera,radcliffe_camera_000014
-23.483,-6.4491825,magdalen,magdalen_000014
15.166854,15.574809,magdalen,magdalen_000000
-20.11941,-1.5032036,radcliffe_camera,radcliffe_camera_000566
-6.574142,-4.050449,magdalen,magdalen_000941
-25.731226,35.820305,oxford,oxford_002891
4.827001,10.055703,all_souls,all_souls_000105
4.391864,-25.898964000000007,oxford,oxford_002715
12.659062,16.372326,christ_church,christ_church_000903
-26.329453000000004,7.217386999999999,oxford,oxford_002503
-4.6076489999999986,-20.75532,christ_church,christ_church_000724
-33.818565,-4.364793,radcliffe_camera,radcliffe_camera_000163
5.531878,14.532519,radcliffe_camera,radcliffe_camera_000349
16.136494,-27.689087,oxford,oxford_002890
-12.600654,-2.0766385,magdalen,magdalen_000001
-29.84451,34.6357,bodleian,bodleian_000198
-31.79318,-15.698421,christ_church,christ_church_000645
-18.151306,11.746724,oxford,oxford_002338
9.829902,34.48134,oxford,oxford_001806
22.027449,-11.088026,christ_church,christ_church_000696
3.7617712,22.778063,bodleian,bodleian_000407
12.550359,35.26736500000001,oxford,oxford_000926
-5.6443224,18.189009,bodleian,bodleian_000017
44.99373,-20.716038,radcliffe_camera,radcliffe_camera_000417
-28.102991,0.39696765,christ_church,christ_church_000279
27.92499,-29.563852,radcliffe_camera,radcliffe_camera_000198
10.042597,-32.58043,oxford,oxford_002260
12.871267,-24.540798,radcliffe_camera,radcliffe_camera_000173
27.723291,-34.269924,radcliffe_camera,radcliffe_camera_000172
-42.80156,12.845039,oxford,oxford_003194
39.590088,-20.941618,radcliffe_camera,radcliffe_camera_000402
31.158207,-23.757011,radcliffe_camera,radcliffe_camera_000416
-35.31342,18.538605,radcliffe_camera,radcliffe_camera_000370
-18.64614,-11.757471,bodleian,bodleian_000016
19.016718,-5.251936,oxford,oxford_003382
18.653444,0.36548573,radcliffe_camera,radcliffe_camera_000012
-2.3324318,-38.2352,magdalen,magdalen_000560
-3.8171268,15.401726000000002,oxford,oxford_002471
10.862893,-33.68492,christ_church,christ_church_000642
-35.586346,21.571562,radcliffe_camera,radcliffe_camera_000004
-22.280632,-3.1109362000000003,magdalen,magdalen_000774
-11.0741205,20.306555,all_souls,all_souls_000063
-12.0054865,15.889558,all_souls,all_souls_000103
-24.897299,-14.274660999999998,radcliffe_camera,radcliffe_camera_000428
-16.06036,0.64853156,radcliffe_camera,radcliffe_camera_000372
0.93046546,-12.481313,christ_church,christ_church_000911
-0.8560921999999999,0.18909416,oxford,oxford_002505
-39.560413,21.130047,radcliffe_camera,radcliffe_camera_000164
-5.174345,-34.140370000000004,christ_church,christ_church_000078
13.655495000000002,-23.879904,radcliffe_camera,radcliffe_camera_000171
3.1304765,0.84968317,christ_church,christ_church_000904
32.69745,-11.404839,oxford,oxford_001964
-8.3792,5.879305,radcliffe_camera,radcliffe_camera_000373
11.633401,-36.078434,radcliffe_camera,radcliffe_camera_000367
11.250124,21.334864000000003,radcliffe_camera,radcliffe_camera_000429
-9.034749,13.451912,christ_church,christ_church_001039
24.020252,-9.723416,christ_church,christ_church_000333
8.51976,-23.842077,oxford,oxford_002841
10.459572,39.599705,all_souls,all_souls_000076
3.5677125,-25.15491,magdalen,magdalen_000504
12.434551,-9.726649,radcliffe_camera,radcliffe_camera_000076
-6.8009057,12.466374,oxford,oxford_003053
16.080402,19.749685,oxford,oxford_001320
25.748516,-31.165846,radcliffe_camera,radcliffe_camera_000248
-20.766474,22.271114,oxford,oxford_002615
-25.70716,6.957275,oxford,oxford_002985
22.124365,-9.991656,christ_church,christ_church_000787
-6.8736405,4.605593700000001,radcliffe_camera,radcliffe_camera_000116
-26.389706,33.172909999999995,bodleian,bodleian_000264
14.572193,11.027398,oxford,oxford_002576
-2.4983883,-9.172922,oxford,oxford_002562
-21.081877,-5.659449,christ_church,christ_church_000976
-24.743708,-7.9155479999999985,oxford,oxford_000605
12.755784,11.62452,bodleian,bodleian_000067
16.003288,30.107237,oxford,oxford_000177
-23.902172,-14.283596,radcliffe_camera,radcliffe_camera_000473
-29.982117,14.932152,bodleian,bodleian_000107
9.240828,33.002686,oxford,oxford_002416
-11.917632,18.30621,oxford,oxford_002358
16.061872,24.443586,radcliffe_camera,radcliffe_camera_000063
7.8290929999999985,12.312733,oxford,oxford_001123
16.283344,27.875267,all_souls,all_souls_000210
-20.762363,6.5459394,all_souls,all_souls_000006
31.066967,-22.295717,oxford,oxford_000773
26.50675,-36.658577,radcliffe_camera,radcliffe_camera_000459
3.2063177000000005,-3.174183,bodleian,bodleian_000298
-12.448945,-11.040137,christ_church,christ_church_000035
-5.4973803,1.2060213,radcliffe_camera,radcliffe_camera_000128
6.545785,-15.690384,oxford,oxford_000404
-33.85393,24.542562,oxford,oxford_000174
10.783096,1.0546341,radcliffe_camera,radcliffe_camera_000458
24.158106,-36.635387,radcliffe_camera,radcliffe_camera_000470
22.973392,42.357616,oxford,oxford_003482
19.679462,31.707924,oxford,oxford_003521
8.6725445,-13.138068,christ_church,christ_church_000395
-38.87737,17.89338,all_souls,all_souls_000013
-10.173076,18.401176,magdalen,magdalen_000506
26.426523,-35.142353,christ_church,christ_church_000829
-26.013556,-3.968339,magdalen,magdalen_000072
2.1996415,2.2377613,oxford,oxford_003294
-21.969984,-10.947967,christ_church,christ_church_001070
-1.0895795,-15.367871,oxford,oxford_000158
-37.576084,17.21467,radcliffe_camera,radcliffe_camera_000138
12.41261,21.54242,radcliffe_camera,radcliffe_camera_000105
16.301464000000006,-0.8729290999999999,radcliffe_camera,radcliffe_camera_000139
-3.372452,16.982695,magdalen,magdalen_001027
-27.683214000000003,7.8731035999999985,all_souls,all_souls_000002
-14.836605,-9.096797,christ_church,christ_church_000179
-20.986185,-3.7977424,christ_church,christ_church_000623
37.80659,-18.180628,radcliffe_camera,radcliffe_camera_000059
-6.948282000000002,18.524551,bodleian,bodleian_000465
-12.938394,-12.156986,magdalen,magdalen_000503
6.5245075,10.182239,all_souls,all_souls_000214
4.322156,-23.05611,christ_church,christ_church_000190
-29.264135,-3.5116634,bodleian,bodleian_000301
5.2284336,24.406988,bodleian,bodleian_000329
4.8640356,22.835436,bodleian,bodleian_000077
27.88587,25.204708,oxford,oxford_000601
4.896538700000002,20.783197,oxford,oxford_000167
10.13386,2.468102,radcliffe_camera,radcliffe_camera_000463
30.637789,-25.990551,radcliffe_camera,radcliffe_camera_000477
-1.6078848999999995,-13.602566,magdalen,magdalen_000449
-10.608563,-17.201610000000002,christ_church,christ_church_000999
-11.409533,-9.845766,oxford,oxford_003335
20.103409,-7.0198116,bodleian,bodleian_000076
26.040071,-26.69921,radcliffe_camera,radcliffe_camera_000338
-9.187794,17.103718,all_souls,all_souls_000175
-20.195784,16.782713,magdalen,magdalen_000110
14.296329,26.97843,all_souls,all_souls_000161
37.014973,-30.436321000000003,radcliffe_camera,radcliffe_camera_000258
-7.3166924,-11.108889,christ_church,christ_church_000436
-24.962973,23.00094,all_souls,all_souls_000001
-25.238804,1.9833786,all_souls,all_souls_000015
35.21227000000001,-28.793318,radcliffe_camera,radcliffe_camera_000043
18.095886,-35.088776,radcliffe_camera,radcliffe_camera_000255
-41.96304,17.228085999999998,radcliffe_camera,radcliffe_camera_000269
-23.263863,6.5184383000000015,all_souls,all_souls_000150
-16.0329,31.60673,radcliffe_camera,radcliffe_camera_000447
-14.670654,-23.763186,radcliffe_camera,radcliffe_camera_000335
-4.9310985,-34.62825,christ_church,christ_church_000228
2.5156896,22.261538,bodleian,bodleian_000085
13.914766,-10.289185,bodleian,bodleian_000132
-11.090368,22.273384,radcliffe_camera,radcliffe_camera_000240
-39.688576,-0.018469084,radcliffe_camera,radcliffe_camera_000095
14.289068,3.1598325000000003,radcliffe_camera,radcliffe_camera_000083
-1.4634382,-40.15956,oxford,oxford_001666
-22.190714,-4.976456,christ_church,christ_church_000376
18.986341,30.148893,all_souls,all_souls_000153
-12.177554,-6.2826330000000015,magdalen,magdalen_000650
42.861076,-18.22158,radcliffe_camera,radcliffe_camera_000478
-19.617424,15.358753,magdalen,magdalen_000320
23.522993,-7.3737783,magdalen,magdalen_000446
12.378083,0.9509516,radcliffe_camera,radcliffe_camera_000120
-12.908303,7.690829300000001,radcliffe_camera,radcliffe_camera_000108
-26.445017,-13.33489,bodleian,bodleian_000290
-19.992659,-18.188509,radcliffe_camera,radcliffe_camera_000337
3.2275975,-19.520802,all_souls,all_souls_000146
14.411114,17.380758,all_souls,all_souls_000152
-17.063673,-7.9569974,all_souls,all_souls_000026
-16.642357,18.726612,oxford,oxford_001115
9.966084,3.6981318,radcliffe_camera,radcliffe_camera_000041
-33.893127,11.468268,christ_church,christ_church_000820
17.061584,17.195217,magdalen,magdalen_000523
32.70258,-19.676132,radcliffe_camera,radcliffe_camera_000092
-3.6563675,-0.9887135,oxford,oxford_001893
18.595339000000006,-33.2182,oxford,oxford_003060
-20.258501000000006,-9.204462,magdalen,magdalen_000053
-32.682384000000006,15.984548,all_souls,all_souls_000022
-31.656685,22.216764,radcliffe_camera,radcliffe_camera_000253
-33.83914,-1.6300743999999998,bodleian,bodleian_000096
7.098265,21.68799,bodleian,bodleian_000294
20.975637,-28.223795000000006,radcliffe_camera,radcliffe_camera_000326
24.519663,-3.0778146,radcliffe_camera,radcliffe_camera_000454
-28.646362,18.61117,all_souls,all_souls_000180
1.5575811000000002,-10.908154,christ_church,christ_church_000212
8.779789,35.759163,all_souls,all_souls_000157
23.334927,8.008683999999999,radcliffe_camera,radcliffe_camera_000246
16.641325,6.8089848,bodleian,bodleian_000134
-41.895725,11.829742,christ_church,christ_church_000400
4.733315,35.861317,bodleian,bodleian_000120
10.171256,12.691096,magdalen,magdalen_000052
29.01791,-28.54991,radcliffe_camera,radcliffe_camera_000050
-24.918306,28.509726,magdalen,magdalen_000278
32.012695,-21.744312,radcliffe_camera,radcliffe_camera_000093
-28.735071,6.706034,all_souls,all_souls_000209
28.43915,-19.465824,oxford,oxford_000583
35.047123,-30.222425,radcliffe_camera,radcliffe_camera_000052
13.228362,18.487911,all_souls,all_souls_000035
-23.207182,10.792302,all_souls,all_souls_000021
16.62025,-5.879869,radcliffe_camera,radcliffe_camera_000287
-19.39287,18.26152,radcliffe_camera,radcliffe_camera_000278
-3.818865,0.7755837,magdalen,magdalen_000093
-1.8893267,-25.371101,radcliffe_camera,radcliffe_camera_000481
-2.9915988,-28.080843,oxford,oxford_002745
