PCA_1,PCA_2,labels,filename
-815.7269915422646,580.3071227407986,2,2_2351
803.5748881416679,782.4923837864604,6,6_5258
1376.844798827056,727.6813133756525,4,4_1455
-1514.947507389238,1065.7470802803032,5,5_6992
-1268.961942861014,1237.553650962463,5,5_6814
-486.4171921463176,-1181.5342450643525,3,3_5332
416.8254972749825,-580.457313016521,3,3_6101
1137.6262494718162,-357.9271449722802,4,4_3478
1980.5023688051874,458.9203353455871,4,4_8031
159.6404362664319,-560.9612812806192,3,3_6754
-1855.5451210901904,1100.4627036327872,5,5_3089
1853.147546717402,465.07290716833563,0,0_6159
2200.0412113300754,1021.5786957580118,4,4_4307
-291.4675990998972,-1322.477884834276,1,1_7160
-1937.3325089622494,643.2487339276032,5,5_1034
-89.68401090736715,-176.87978361354487,0,0_2684
1505.0690763800126,829.8997737192855,2,2_3889
-651.8802340344744,-770.6205586430502,4,4_5083
318.06911495459184,577.2549101052751,0,0_8863
-1654.9214339682278,748.748556312319,5,5_4954
643.5593611405939,323.9388584580868,0,0_3552
-842.0082037502523,-938.3298396568075,1,1_5972
-1642.5982265785049,1172.4730768756533,5,5_9247
-1798.2063293572476,872.6188940201371,5,5_3412
1391.701658293122,838.7997399011173,4,4_1678
-560.9942876983769,-59.53101197026643,0,0_9994
-2048.318133264805,617.1363863014724,5,5_6267
768.4915029927686,-333.67391273704726,0,0_2425
-984.1254606441803,251.4189727558817,6,6_9438
-1667.3337953416915,946.0743451288472,5,5_943
565.035561322261,-825.0119442339783,4,4_6824
1427.7555234066938,1032.9615311716802,4,4_7469
-574.7328964157442,-1210.488595567136,1,1_1240
-1309.222848775081,362.6326854052127,6,6_2291
-1153.149985844482,1177.098070207266,5,5_594
1958.3390959156773,322.00760734731114,6,6_4303
-62.12193873143165,624.6385031234605,4,4_5333
-564.4673375894,833.3749771904013,6,6_1152
2076.6689912479223,1459.1568902585855,2,2_8069
312.4906895741226,-1353.3063609387289,0,0_7523
1497.6479860943914,-294.3991380577044,0,0_2787
-629.2327490066974,-68.63722217937422,0,0_1445
1415.9218718973693,816.2400449738997,2,2_8989
-2103.917841041846,695.5554097726844,5,5_9465
1419.5213262579505,665.5782480704537,4,4_8851
-403.46836815617706,300.04484168866503,0,0_4542
918.7436858914208,-139.56212140192244,1,1_9587
1096.5525096415863,584.4003534913314,4,4_3792
-746.1295399212512,-138.9461624580691,0,0_4523
