SE_1,SE_2,labels,filename
0.010035854242357162,-0.01733064552090389,bass,bass_0028
-0.03187443016514705,0.01964656838413875,gramophone,gramophone_0049
-0.0049168528076007295,-0.0073472406117439095,bass,bass_0014
0.02666853552441681,0.04048498024209314,grand_piano,grand_piano_0058
0.03688920922012907,0.07389955573555504,grand_piano,grand_piano_0064
0.006194015442025419,0.0013709129895653135,grand_piano,grand_piano_0070
0.0007491830314546649,-0.017137132144061942,electric_guitar,electric_guitar_0051
-0.02463501523614707,0.008393077512048517,electric_guitar,electric_guitar_0045
-0.027894194271610325,0.012981034656066976,accordion,accordion_0043
-0.022129384840227424,0.0039920726962690035,accordion,accordion_0042
0.02495441529018256,-0.02557441844159597,electric_guitar,electric_guitar_0044
0.01828093662359509,-0.0329299188483113,electric_guitar,electric_guitar_0050
-0.02949494105176548,0.016030976506218868,grand_piano,grand_piano_0071
-0.016956228441105513,-0.00032170822408728435,grand_piano,grand_piano_0065
0.035629075766109804,0.05910519873428784,grand_piano,grand_piano_0059
0.006019923676869404,-0.01270390085074312,bass,bass_0015
-0.005713857627415431,-0.009052421286935827,gramophone,gramophone_0048
-0.01999095681550082,0.0021473256370248103,bass,bass_0001
-0.017880369964199266,-0.00023824789840110592,bass,bass_0029
0.006852324061666752,-0.01303072728835794,bass,bass_0017
-0.012835385336005024,-0.004552410619182693,bass,bass_0003
0.02643381059547872,-0.022799730142619438,euphonium,euphonium_0059
0.02235507903485907,0.029687716404311643,grand_piano,grand_piano_0073
0.028638134447172826,0.016957340777296825,grand_piano,grand_piano_0067
-0.017790006562177847,-0.0005496588929792654,electric_guitar,electric_guitar_0046
-0.007536811328019797,-0.013860218041672768,accordion,accordion_0040
0.03735405960134108,0.07805221198222594,grand_piano,grand_piano_0098
0.006228453484049328,-0.002086601689943362,electric_guitar,electric_guitar_0052
-0.01787905792913938,-0.0005452550926721535,accordion,accordion_0054
0.02379245441162139,0.03028387095306638,grand_piano,grand_piano_0099
-0.02209175126963665,0.0033630941704680378,accordion,accordion_0055
-0.0073958226570853235,-0.008168854671449314,electric_guitar,electric_guitar_0053
-0.020602141811449988,0.0015217704049631867,accordion,accordion_0041
