TSNE_1,TSNE_2,labels,filename
-3.8415015,14.528033,Tulip,Tulip_636
-12.690438,-0.6532201999999999,Tulip,Tulip_572
10.127744,-17.981478,Tigerlilly,Tigerlilly_496
7.0505166,-9.7762785,Tulip,Tulip_599
3.8090994,-14.840795000000002,Sunflower,Sunflower_770
15.316451999999998,12.685895,Snowdrop,Snowdrop_156
5.899229,-4.6146226,Lilly_Valley,Lilly_Valley_179
-2.1993797,-2.1769083,Tigerlilly,Tigerlilly_554
3.732842,-17.448970000000006,Bluebell,Bluebell_287
-7.057789,-42.111553,Snowdrop,Snowdrop_111
-36.362083,11.320703,Sunflower,Sunflower_761
-1.8833413,22.351942,Tigerlilly,Tigerlilly_507
-29.716217,-2.2630413,Windflower,Windflower_1175
19.558867000000006,2.0823603,Bluebell,Bluebell_283
14.65422,33.603695,Bluebell,Bluebell_241
-12.505892,-7.9437795,Tulip,Tulip_564
9.80155,20.380682,Bluebell,Bluebell_279
-3.9275377,13.1127405,Tigerlilly,Tigerlilly_539
-27.272312,6.005797,Sunflower,Sunflower_787
-35.65818,-9.8240795,Tigerlilly,Tigerlilly_497
32.86620300000001,-1.8467419,Windflower,Windflower_1178
24.393972,4.6916018,Bluebell,Bluebell_294
-5.6659184,-23.031977,Tulip,Tulip_569
23.645481,-5.6669054,Bluebell,Bluebell_292
-1.3851032,-15.807201,Tulip,Tulip_590
9.27106,-13.717893,Tulip,Tulip_620
13.997076000000002,-11.148484,Bluebell,Bluebell_289
13.679167,4.2464213,Bluebell,Bluebell_255
20.915049,10.408655,Lilly_Valley,Lilly_Valley_195
12.41221,39.86538,Bluebell,Bluebell_248
-6.7133946,11.894559,Tigerlilly,Tigerlilly_529
8.324626,-34.825985,Tulip,Tulip_602
26.912136,-1.1994483,Bluebell,Bluebell_263
-7.0224266,-35.275433,Windflower,Windflower_1129
-0.08638106,5.014309,Tulip,Tulip_605
2.0643046000000003,-22.315641,Lilly_Valley,Lilly_Valley_201
8.688827,-24.563463,Lilly_Valley,Lilly_Valley_228
21.518847,4.635952,Lilly_Valley,Lilly_Valley_183
-32.98415,-8.959969500000003,Sunflower,Sunflower_732
15.824388,5.5822296,Snowdrop,Snowdrop_98
-9.829315,-28.751146,Snowdrop,Snowdrop_135
-34.707108000000005,-5.4985123,Windflower,Windflower_1158
15.288314000000002,-14.676265,Snowdrop,Snowdrop_82
12.539608,-9.262596,Snowdrop,Snowdrop_120
-5.2517510000000005,-20.141396,Tulip,Tulip_563
0.7200413,-2.3202326,Tigerlilly,Tigerlilly_559
-9.254069,19.238499,Tigerlilly,Tigerlilly_484
-27.120646,20.717697,Sunflower,Sunflower_776
9.327395,-27.756975,Lilly_Valley,Lilly_Valley_204
16.276611,6.680673,Lilly_Valley,Lilly_Valley_230
-14.908335,-12.389266,Sunflower,Sunflower_779
18.91779,-2.2396884,Lilly_Valley,Lilly_Valley_211
20.852526,-19.179483,Bluebell,Bluebell_265
14.935691,41.46635,Snowdrop,Snowdrop_99
6.3993487,25.431856,Tigerlilly,Tigerlilly_521
-28.654392,6.28304,Sunflower,Sunflower_723
22.875423,-3.4546318,Bluebell,Bluebell_251
13.866841,-29.252827000000003,Windflower,Windflower_1183
-4.4739265,-24.652845000000006,Windflower,Windflower_1186
16.281466,-0.6113204000000001,Snowdrop,Snowdrop_117
13.855585,-18.114868,Lilly_Valley,Lilly_Valley_210
-1.1522373,16.11637,Lilly_Valley,Lilly_Valley_170
7.6346,17.34892,Lilly_Valley,Lilly_Valley_189
8.561502,9.199338,Tulip,Tulip_627
-15.059362,8.546146,Windflower,Windflower_1152
10.485289,39.468403,Bluebell,Bluebell_268
0.9368718,-42.47317,Lilly_Valley,Lilly_Valley_161
-2.8965514,9.260053,Tulip,Tulip_609
13.614985999999998,-13.141678,Bluebell,Bluebell_290
-3.977382,-8.6187725,Lilly_Valley,Lilly_Valley_168
-6.080272,3.2910023,Tigerlilly,Tigerlilly_491
1.4754838,-12.332994,Windflower,Windflower_1194
21.576338,2.3650513,Snowdrop,Snowdrop_103
8.666549,-31.237837,Tigerlilly,Tigerlilly_530
-15.10709,27.237984,Sunflower,Sunflower_735
10.791108,-32.942387,Lilly_Valley,Lilly_Valley_200
17.946276,1.9719782,Snowdrop,Snowdrop_114
0.94964284,-26.726501000000006,Tulip,Tulip_588
22.207685,-1.9184914,Bluebell,Bluebell_303
-20.006218,22.82771,Sunflower,Sunflower_730
15.310485,-21.677946,Bluebell,Bluebell_257
6.8072443,7.591943700000002,Bluebell,Bluebell_256
