PCA_1,PCA_2,labels,filename
516.2376836967267,1720.4821699916233,obj67_,obj67__250
265.73016033130506,-626.3548561005169,obj75_,obj75__300
3750.999272490221,1029.8183507286371,obj74_,obj74__300
3848.414567451882,664.6571894525922,obj74_,obj74__260
-2245.1102527771022,2863.503148175509,obj72_,obj72__205
266.5557109035915,84.16372829990206,obj73_,obj73__205
-268.1685703187691,-225.26951359566056,obj75_,obj75__40
194.13606234163726,131.58504949561888,obj73_,obj73__210
3799.5900930109387,250.32852371926015,obj74_,obj74__50
3979.8761051596666,644.4356973954698,obj74_,obj74__275
-2032.047374516985,3005.894220341137,obj72_,obj72__15
356.4144250817879,-492.762248312329,obj75_,obj75__275
2656.596237372575,194.4382607245801,obj74_,obj74__5
-376.11477116406417,-1387.3907689400335,obj75_,obj75__315
-1316.4251466513322,-2642.4534525550393,obj76_,obj76__0
-1845.874353344314,-818.4376058847972,obj67_,obj67__30
3310.648555844691,993.9827670450893,obj74_,obj74__315
-1344.2407192177016,-2464.56039336751,obj76_,obj76__150
-117.35436567663766,1178.88222466113,obj67_,obj67__245
68.94549882210796,1852.887712875169,obj67_,obj67__290
-455.14047791217916,-34.65231913364974,obj75_,obj75__115
3784.501301763899,383.804002763437,obj74_,obj74__115
-1254.3331175589306,-2692.289052091731,obj76_,obj76__185
507.0838031598857,388.7620766260014,obj73_,obj73__170
-801.8585871560725,-1916.6686125701765,obj100_,obj100__215
-2259.7251758892608,2949.0313430337765,obj72_,obj72__170
-1403.327845367021,-2567.4822365751706,obj76_,obj76__350
3360.511973300248,220.48832606998013,obj74_,obj74__85
-1487.0987659020127,231.0890188787284,obj67_,obj67__125
-562.8976820692403,-1891.281965329301,obj76_,obj76__230
-55.40413270703552,595.5271415935607,obj75_,obj75__80
1299.2834995149856,-358.8181962386458,obj100_,obj100__80
-811.6519334674454,-2025.9810570859888,obj76_,obj76__225
-779.4068578427133,-2114.364898470633,obj100_,obj100__200
-480.17377948623323,-139.13462727685504,obj75_,obj75__100
833.9378988754138,2484.4888670157998,obj67_,obj67__285
3491.4677811697998,264.72943326945506,obj74_,obj74__100
-1301.209382959874,-2643.585835131011,obj76_,obj76__180
-649.9681983709378,1301.757090350712,obj67_,obj67__295
473.88893130445433,375.96031798458887,obj73_,obj73__175
-2213.440820867929,3002.626389783164,obj72_,obj72__175
-1287.7160386831995,-2651.879456077117,obj76_,obj76__355
3367.857479178883,222.7521429920125,obj74_,obj74__80
-325.6667774913538,-1692.1513904762146,obj76_,obj76__235
2521.841730155821,138.15637259872526,obj100_,obj100__90
-183.76041962809398,332.1090636170832,obj75_,obj75__90
-970.9765139927832,-2169.771081629779,obj76_,obj76__220
3415.7090821852366,252.72216135560257,obj74_,obj74__95
-1282.6742174851802,-2606.520281105062,obj76_,obj76__340
536.9816997095194,336.0452455911808,obj73_,obj73__160
-2273.4324204759564,3037.342822934196,obj72_,obj72__160
1241.608003844638,2569.55574226488,obj67_,obj67__280
-1319.969769119174,-2570.7181003339992,obj76_,obj76__195
-1173.64050707501,-2368.4187107999082,obj76_,obj76__140
1191.2867847219775,2385.182199751171,obj67_,obj67__255
-2029.5633448689111,-916.1790518767411,obj67_,obj67__20
3599.0330692577227,1022.1152812432075,obj74_,obj74__305
439.00678125596994,-388.3973210031885,obj75_,obj75__265
3650.484719898236,186.6398420089584,obj74_,obj74__40
-2262.4959553345925,2951.9941925568364,obj72_,obj72__200
-815.1837979102603,-2027.5645283614208,obj100_,obj100__50
-2167.6964136507045,-738.9319783286815,obj67_,obj67__335
-128.70894082745298,105.62847387811155,obj75_,obj75__45
-3.1105722683011816,360.1575549460163,obj75_,obj75__50
-1958.451831999546,-252.9403636302589,obj67_,obj67__320
-974.3819133441729,-2099.7494007033097,obj100_,obj100__45
-1042.0219141384978,-2117.6336168637577,obj100_,obj100__170
198.03826173781067,94.50247651103541,obj73_,obj73__215
2563.6767401349657,234.16054773652957,obj74_,obj74__0
-276.21114017867734,-1250.2764013541253,obj75_,obj75__310
3439.6128689756733,999.8715452995652,obj74_,obj74__310
