TSNE_1,TSNE_2,labels,filename
2.2568958,-8.175742999999999,2,2_2351
26.064457,-36.622284,6,6_5258
-47.677643,60.3752,3,3_5332
-21.323114,-68.93059000000001,4,4_8031
-5.3082037,76.66771,5,5_3089
62.411167000000006,-71.661766,4,4_4307
-71.00780999999998,-18.076687,1,1_7160
55.51703000000001,0.11245149,0,0_8863
50.365597,-5.299604,0,0_3552
-84.10446999999998,-31.735636,1,1_5972
-0.48934463,-89.558945,4,4_1678
32.73768,11.708053,0,0_9994
24.634527,20.569431,6,6_9438
-47.43626,-12.231868,4,4_6824
21.587488,-66.437004,4,4_7469
40.25259000000001,27.70642,0,0_1445
10.914061,-76.77857,2,2_8989
2.0634208,51.56913400000001,5,5_9465
-14.697728,-63.81354,4,4_3792
29.175941,26.890781,0,0_4523
-48.998386,6.399241,3,3_4994
8.01042,-44.96029,2,2_9822
-38.72378,76.70586999999998,3,3_8762
4.25982,53.86802,5,5_6411
-78.181915,-57.11136,1,1_6223
-17.23969,-55.19293199999999,6,6_6358
-63.8627,59.029297,3,3_6606
40.708485,-23.021542,2,2_6615
-99.82587,27.141441,1,1_6659
72.44485999999998,39.40079,6,6_5090
50.525837,5.953475,6,6_7152
-9.093906,57.99359499999999,5,5_7380
73.90001,15.525129000000002,0,0_2114
-94.8523,-30.736479,1,1_9408
-102.04191,-6.502449,1,1_8850
36.681007,-24.262522,6,6_2757
-22.95666,87.278336,5,5_7175
30.85534,-65.285484,4,4_2917
-70.29554,7.049067999999999,1,1_1197
3.6166012,11.217674,6,6_9168
79.66686,7.646239299999999,0,0_4847
61.18976600000001,14.735219,0,0_1458
-7.405228,-87.50806999999998,2,2_3135
55.38486999999999,-5.509687400000002,6,6_1340
-28.956135,25.162512,6,6_4058
-79.04904,-56.647484,1,1_8044
68.19046999999999,-48.258144,2,2_6129
-95.67702,-1.6763022,1,1_4825
-28.960981,-40.545525,4,4_2262
-55.190914,-43.795067,1,1_8888
-35.260433,-17.569364999999998,3,3_2080
0.84986776,-5.2555275,6,6_8559
39.845036,-53.302128,4,4_1306
-96.49894,-30.564085,1,1_4243
-21.34648,-69.46654000000001,4,4_5600
52.63459399999999,-49.61861,6,6_9446
34.995117,65.44566999999999,5,5_1619
-16.654158,0.07334073,6,6_9880
-8.002367999999999,65.84858,5,5_8939
-72.51651,37.893044,1,1_8330
8.3352995,-2.8981671,6,6_7794
36.965633,26.948385,0,0_6279
-21.585949,-16.785746,4,4_5500
-1.7701777,-3.5800593000000003,3,3_5636
-2.1680279,-103.38362,2,2_8195
-5.34564,61.5946,5,5_4462
17.634054000000006,-88.51614000000002,2,2_6730
72.96854,21.369968,0,0_6627
47.80504000000001,63.30537800000001,5,5_9255
62.616512,36.401234,0,0_9484
-102.35552,-3.9221878,1,1_551
-94.10499,5.86137,1,1_4315
-54.767704,-54.617573,1,1_1342
-70.101166,6.6991167,1,1_5146
-34.457836,23.099411,3,3_1819
-34.353874,11.514502,3,3_5331
-11.424702,73.78870400000002,5,5_8471
52.757298,-53.02877,6,6_1446
-7.3615727,-61.589565,6,6_337
-40.1004,0.6833362,3,3_3757
-70.49844,-44.148205,1,1_723
27.7873,-89.61462,4,4_3888
52.047623,65.07024399999999,5,5_4768
-23.761328,23.227943,3,3_8933
